gen; best; worst; avg
2830; 8; 15; 11.5
2840; 8; 17; 11.2
2850; 8; 17; 11.21
2860; 8; 17; 11.09
2870; 8; 18; 11.37
2880; 8; 17; 11.44
2890; 8; 18; 11.54
2900; 8; 18; 12.14
2910; 8; 18; 12.16
2920; 8; 18; 11.47
2930; 8; 18; 11.96
2940; 8; 15; 11.33
2950; 8; 16; 11.51
2960; 8; 16; 12.55
2970; 8; 17; 11.92
2980; 8; 18; 11.66
2990; 8; 19; 12.04
3000; 8; 19; 12.17
3010; 8; 17; 12.17
3020; 8; 16; 10.37
3030; 8; 18; 11.38
3040; 8; 18; 11.82
3050; 8; 17; 12.59
3060; 8; 15; 10.74
3070; 8; 16; 10.68
3080; 8; 17; 11.05
3090; 8; 17; 10.96
3100; 8; 17; 11.6
3110; 8; 15; 10.38
3120; 8; 15; 10.16
3130; 8; 16; 11.04
3140; 8; 16; 11.23
3150; 8; 17; 11.22
3160; 8; 17; 11.14
3170; 8; 17; 11.56
3180; 8; 17; 10.72
3190; 8; 17; 11.31
3200; 8; 16; 11.33
3210; 8; 17; 11.49
3220; 8; 17; 12.18
3230; 8; 16; 11.39
3240; 8; 16; 11.16
3250; 8; 17; 11.82
3260; 8; 17; 11.72
3270; 8; 17; 11.69
3280; 8; 17; 11.6
3290; 8; 18; 11.4
3300; 8; 16; 11.17
3310; 8; 16; 11.22
3320; 8; 17; 10.6
3330; 8; 16; 10.54
3340; 8; 18; 11.36
3350; 8; 17; 11.14
3360; 8; 17; 11.32
3370; 8; 17; 11.22
3380; 8; 18; 11.22
3390; 8; 18; 11.5
3400; 8; 19; 11.35
3410; 8; 18; 11.73
3420; 8; 18; 11.48
3430; 8; 18; 12.09
3440; 8; 18; 12.37
3450; 8; 18; 12.41
3460; 8; 17; 11.67
3470; 8; 17; 11.97
3480; 8; 16; 11.31
3490; 8; 16; 12.35
3500; 8; 16; 11.51
3510; 8; 17; 11.63
3520; 8; 17; 11.79
3530; 8; 17; 12.58
3540; 8; 17; 12.36
3550; 8; 17; 12.09
3560; 8; 17; 12.59
3570; 8; 18; 12.83
3580; 8; 18; 12.54
3590; 8; 17; 11.77
3600; 8; 18; 12.62
3610; 8; 18; 12.04
3620; 8; 18; 12.73
3630; 8; 18; 12.41
3640; 8; 18; 12.42
3650; 8; 18; 12.16
3660; 8; 18; 12.04
3670; 8; 18; 12.3
3680; 8; 18; 12.29
3690; 8; 18; 12.24
3700; 8; 18; 11.99
3710; 8; 18; 11.7
3720; 8; 18; 12.6
3730; 8; 17; 11.81
3740; 8; 17; 11.91
3750; 8; 17; 11.77
3760; 8; 17; 12.2
3770; 8; 17; 11.82
3780; 8; 17; 11.57
3790; 8; 17; 11.75
3800; 8; 17; 11.58
3810; 8; 17; 11.87
3820; 8; 17; 11.84
3830; 8; 17; 11.66
3840; 8; 18; 11.87
3850; 8; 18; 12.01
3860; 8; 17; 12.05
3870; 8; 16; 11.42
3880; 8; 17; 11.44
3890; 8; 17; 11.85
3900; 8; 18; 11.96
3910; 8; 17; 12.54
3920; 8; 18; 12.51
3930; 8; 17; 10.84
3940; 8; 16; 10.64
3950; 8; 16; 11.02
3960; 8; 17; 11.75
3970; 8; 17; 11.94
3980; 8; 18; 12.03
3990; 8; 17; 11.54
4000; 8; 16; 11.62
4010; 8; 17; 11.18
4020; 8; 17; 11.31
4030; 8; 15; 11.23
4040; 8; 15; 11.24
4050; 8; 15; 11.21
4060; 8; 16; 11.21
4070; 8; 16; 11.23
4080; 8; 16; 11.46
4090; 8; 16; 10.95
4100; 8; 17; 11.53
4110; 8; 15; 11.22
4120; 8; 16; 11.35
4130; 8; 17; 12.05
4140; 8; 14; 10.81
4150; 8; 16; 11.2
4160; 8; 16; 11.32
4170; 8; 15; 11.49
4180; 8; 16; 11.37
4190; 8; 16; 11.36
4200; 8; 17; 11.88
4210; 8; 17; 11.3
4220; 8; 18; 11.62
4230; 8; 18; 11.99
4240; 8; 18; 12.12
4250; 8; 18; 12
4260; 8; 18; 11.59
4270; 8; 16; 11.95
4280; 8; 15; 11.21
4290; 8; 17; 11.32
4300; 8; 15; 11.51
4310; 8; 17; 11.46
4320; 8; 15; 11.35
4330; 8; 17; 11.65
4340; 8; 17; 11.86
4350; 8; 16; 11.58
4360; 8; 16; 11.85
4370; 8
