gen; best; avg; dev
4070; 45; 49.435; 16.5453
4080; 45; 49.87; 17.016
4090; 45; 50.04; 17.3971
4100; 45; 49.56; 16.4337
4110; 45; 49.39; 16.367
4120; 45; 50.095; 17.4524
4130; 45; 50.015; 17.3388
4140; 45; 49.51; 16.2997
4150; 45; 50.135; 17.183
4160; 45; 49.29; 16.1999
4170; 45; 51.02; 18.4144
4180; 45; 49.865; 16.5933
4190; 45; 50.055; 17.1135
4200; 45; 49.31; 16.3259
4210; 45; 49.4; 16.2009
4220; 45; 53.06; 20.1508
4230; 45; 49.295; 15.9999
4240; 45; 49.27; 15.9621
4250; 45; 49.29; 15.914
4260; 45; 49.255; 15.964
4270; 45; 49.965; 17.1655
4280; 45; 49.59; 16.2561
4290; 45; 49.29; 16.0195
4300; 45; 49.66; 16.5083
4310; 45; 53.99; 21.3967
4320; 45; 53.51; 21.0931
4330; 45; 49.255; 15.8808
4340; 45; 49.265; 15.9394
4350; 45; 49.27; 15.9774
4360; 45; 49.29; 15.9561
4370; 45; 49.935; 16.7786
4380; 45; 49.27; 15.9796
4390; 45; 49.37; 15.9935
4400; 45; 49.315; 16.0099
4410; 45; 49.665; 16.5449
4420; 45; 49.305; 16.0294
4430; 45; 49.455; 15.9282
4440; 45; 49.76; 16.3921
4450; 45; 53.185; 20.5161
4460; 45; 49.47; 15.9273
4470; 45; 49.37; 15.9092
4480; 45; 49.145; 15.8377
4490; 45; 49.28; 15.8711
4500; 45; 53.62; 20.7583
4510; 45; 49.28; 15.8478
4520; 45; 49.225; 15.7979
4530; 45; 49.845; 16.6746
4540; 45; 49.18; 15.7441
4550; 45; 49.975; 16.7787
4560; 45; 49.23; 15.8388
4570; 45; 49.41; 15.7963
4580; 45; 49.24; 15.9192
4590; 45; 49.945; 17.1039
4600; 45; 51.55; 17.4845
4610; 45; 49.245; 15.8835
4620; 45; 50.445; 17.592
4630; 45; 49.935; 17.0165
4640; 45; 49.25; 16.024
4650; 45; 52.275; 19.1052
4660; 45; 49.24; 15.9381
4670; 45; 49.96; 16.8439
4680; 45; 49.25; 16.0508
4690; 45; 49.275; 16.0406
4700; 45; 53.61; 19.9652
4710; 45; 49.295; 16.0583
4720; 45; 49.345; 16.093
4730; 45; 50.245; 17.5275
4740; 45; 49.24; 16.1206
4750; 45; 49.45; 16.1123
4760; 45; 49.345; 16.177
4770; 45; 49.38; 16.1433
4780; 45; 49.425; 16.1358
4790; 45; 49.32; 16.1981
4800; 45; 49.27; 16.2311
gen; best; avg; dev
0; 109; 117.37; 3.5893
0; 104; 114.735; 3.36226
10; 93; 98.15; 5.54504
20; 85; 91.28; 6.89867
30; 80; 84.31; 8.58976
40; 78; 81.575; 9.17738
50; 75; 79.435; 9.65897
60; 75; 78.31; 9.99469
70; 72; 76.085; 10.5313
80; 71; 74.9; 10.7963
90; 69; 73.745; 11.0091
100; 68; 72.255; 12.0437
110; 66; 70.01; 11.7869
120; 65; 68.885; 12.2099
130; 64; 68.22; 12.4226
140; 63; 67.72; 12.7178
150; 62; 66.67; 13.2178
160; 62; 66.3; 12.8308
170; 62; 68.14; 14.8452
180; 61; 65.55; 12.9807
190; 61; 66.515; 14.6884
200; 60; 66.895; 14.9684
210; 60; 63.77; 13.3412
220; 60; 63.54; 13.4799
230; 60; 63.67; 13.4481
240; 60; 63.88; 14.0209
250; 60; 64.125; 14.2337
260; 59; 62.9; 13.5812
270; 59; 62.585; 13.5622
280; 59; 62.675; 13.6077
290; 59; 62.675; 13.644
300; 59; 62.585; 13.6067
310; 59; 62.685; 13.5453
320; 59; 62.935; 13.9664
330; 59; 63.155; 14.4285
340; 59; 62.62; 13.5903
350; 59; 63.235; 14.6547
360; 59; 63.14; 14.576
370; 58; 62.97; 14.0214
380; 58; 62.065; 13.7146
390; 58; 61.955; 14.1065
400; 58; 61.67; 13.6217
410; 58; 62.715; 14.6729
420; 57; 64.53; 16.3083
430; 56; 60.575; 13.5438
440; 56; 59.65; 13.8386
450; 56; 62.66; 17.0632
460; 55; 59.925; 14.368
470; 55; 58.74; 14.2405
480; 54; 58.605; 14.2783
490; 54; 57.86; 14.5097
500; 54; 58.42; 15.4403
510; 54; 57.935; 14.4215
520; 54; 57.81; 14.4265
530; 54; 60.695; 17.1193
540; 54; 57.795; 14.3855
550; 54; 57.795; 14.2574
560; 54; 57.775; 14.3239
570; 53; 57.835; 14.4034
580; 53; 56.915; 14.6468
590; 52; 56.95; 14.6334
600; 51; 56.065; 14.7276
610; 51; 55.545; 14.8808
620; 51; 55.735; 16.302
630; 51; 55.105; 15.1154
640; 50; 55.28; 15.6254
650; 50; 55.225; 15.6871
660; 50; 54.265; 15.2491
670; 50; 54.115; 15.3418
680; 50; 54.775; 16.5053
690; 50; 54.11; 15.4259
700; 50; 54.11; 15.3863
710; 50; 54.095; 15.2459
720; 50; 54.085; 15.2249
730; 50; 54.755; 16.2648
740; 50; 57.025; 18.1349
750; 50; 54.72; 16.3203
760; 50; 54.155; 15.2522
770; 50; 54.735; 16.2633
780; 50; 53.99; 15.2053
790; 50; 54.06; 15.1913
800; 50; 56.8; 17.9368
810; 50; 55.74; 17.0271
820; 50; 54.15; 15.1002
830; 50; 54.095; 15.1204
840; 50; 54.055; 15.0931
850; 50; 54.005; 15.1455
860; 50; 55.31; 16.9981
870; 50; 54.16; 15.1708
880; 50; 57.225; 18.5358
890; 50; 54.075; 15.3297
900; 50; 54.165; 15.3769
910; 50; 54.09; 15.3711
920; 50; 54.14; 15.3812
930; 50; 54.41; 16.0786
940; 50; 54.015; 15.3641
950; 50; 54.295; 15.2816
960; 50; 54; 15.264
970; 50; 54.03; 15.2184
980; 50; 54.115; 15.0127
990; 50; 54.06; 15.0189
1000; 50; 53.995; 15.0414
1010; 50; 54.05; 15.0132
1020; 50; 53.965; 14.9915
1030; 50; 54.595; 16.0216
1040; 50; 54.07; 15.0271
1050; 50; 54.025; 15.059
1060; 50; 54.08; 15.0494
1070; 50; 54.05; 15.1042
1080; 49; 54.68; 16.3165
1090; 50; 54.08; 15.2021
1100; 50; 54.015; 15.1985
1110; 50; 54.025; 15.1959
1120; 50; 54.375; 15.725
1130; 49; 54.07; 15.2756
1140; 50; 54.045; 15.0915
1150; 50; 58.225; 19.2978
1160; 50; 54.08; 15.1229
1170; 49; 53.855; 15.1616
1180; 49; 52.995; 15.2314
1190; 49; 56.855; 19.7186
1200; 49; 53.02; 15.2365
1210; 49; 54.1; 16.7401
1220; 49; 53.11; 15.0296
1230; 49; 53.43; 15.4831
1240; 49; 53.07; 15.0005
1250; 49; 53.265; 15.3083
1260; 49; 53.67; 16.145
1270; 49; 53.065; 14.999
1280; 49; 53.035; 15.1137
1290; 49; 53.725; 16.0757
1300; 49; 53.73; 16.2388
1310; 49; 53.02; 15.2617
1320; 49; 53.165; 15.1667
1330; 49; 57.36; 20.0789
1340; 49; 52.995; 15.252
1350; 48; 53.115; 15.2464
1360; 48; 53.935; 16.8434
1370; 48; 52.39; 15.466
1380; 48; 52.12; 15.4676
1390; 48; 56.585; 19.3787
1400; 48; 52.245; 15.5819
1410; 48; 52.14; 15.5032
1420; 48; 52.155; 15.4574
1430; 48; 52.115; 15.4487
1440; 48; 52.245; 15.4624
1450; 48; 52.11; 15.4285
1460; 48; 52.155; 15.4166
1470; 48; 52.81; 16.5271
1480; 48; 52.035; 15.339
1490; 48; 52.14; 15.2938
1500; 48; 52.205; 15.2837
1510; 48; 52.06; 15.3576
1520; 48; 52.065; 15.4761
1530; 48; 52.155; 15.5429
1540; 48; 52.215; 15.5518
1550; 48; 52.08; 15.4833
1560; 48; 52.175; 15.5018
1570; 48; 55.65; 19.363
1580; 48; 52.825; 16.4428
1590; 48; 55.825; 19.5183
1600; 48; 53.525; 17.512
1610; 48; 52.14; 15.4945
1620; 48; 52.165; 15.5135
1630; 48; 52.165; 15.4515
1640; 48; 52.455; 16.085
1650; 48; 52.24; 15.4865
1660; 48; 52.9; 16.6138
1670; 48; 52.145; 15.3764
1680; 48; 52.12; 15.4472
1690; 48; 52.165; 15.3951
1700; 48; 52.16; 15.404
1710; 48; 52.13; 15.427
1720; 48; 52.17; 15.4182
1730; 48; 52.26; 15.4807
1740; 48; 52.465; 16.1273
1750; 48; 52.155; 15.626
1760; 48; 52.25; 15.6246
1770; 48; 52.225; 15.6807
1780; 48; 52.22; 15.7296
1790; 48; 52.21; 15.8466
1800; 48; 52.255; 15.9552
1810; 48; 52.29; 15.8797
1820; 48; 53.935; 18.033
1830; 48; 52.265; 15.8175
1840; 48; 52.19; 15.9526
1850; 48; 52.59; 16.4396
1860; 47; 52.075; 15.7952
1870; 47; 51.3; 16.01
1880; 47; 51.225; 16.0858
1890; 47; 51.685; 16.6188
1900; 47; 52.045; 17.0767
1910; 47; 51.295; 15.9805
1920; 47; 55.37; 20.8639
1930; 47; 51.245; 15.9601
1940; 47; 51.215; 15.9012
1950; 47; 51.245; 15.9162
1960; 47; 51.37; 15.8891
1970; 47; 51.33; 15.8966
1980; 47; 52.06; 16.7071
1990; 47; 51.365; 16.021
2000; 47; 51.305; 16.0294
2010; 47; 51.28; 16.1103
2020; 47; 51.285; 16.1333
2030; 47; 51.33; 16.1664
2040; 47; 51.19; 16.0706
2050; 47; 51.225; 15.9717
2060; 47; 51.975; 16.8557
2070; 47; 51.31; 15.724
2080; 47; 51.14; 15.7124
2090; 47; 51.24; 15.6695
2100; 47; 51.23; 15.7012
2110; 47; 51.475; 16.1691
2120; 47; 51.18; 15.6671
2130; 47; 51.25; 15.668
2140; 47; 51.91; 16.7527
2150; 47; 51.88; 16.6984
2160; 47; 51.21; 15.6989
2170; 47; 51.135; 15.6728
2180; 47; 51.885; 16.727
2190; 47; 51.225; 15.7919
2200; 47; 51.21; 15.7768
2210; 47; 51.2; 15.7391
2220; 47; 51.195; 15.8028
2230; 47; 51.21; 15.8413
2240; 47; 51.305; 15.7173
2250; 47; 51.385; 15.6814
2260; 47; 51.245; 15.7533
