gen; best; worst; avg; dev
4380; 9; 10.43; 2.66929
4390; 9; 10.385; 2.81012
4400; 9; 10.555; 2.96091
4410; 9; 10.425; 3.01071
4420; 9; 10.555; 3.22908
4430; 9; 10.82; 3.44639
4440; 9; 10.61; 3.44208
4450; 9; 10.305; 2.9533
4460; 9; 10.37; 2.96532
4470; 9; 10.415; 3.19887
4480; 9; 10.485; 3.37784
4490; 9; 10.13; 3.02541
4500; 9; 10.345; 3.02919
4510; 9; 10.595; 3.52859
4520; 9; 10.23; 3.21358
4530; 9; 10.205; 3.0648
4540; 9; 10.25; 3.0996
4550; 9; 9.715; 2.27899
4560; 9; 10.26; 3.00872
4570; 9; 9.635; 2.18215
4580; 9; 9.34; 0.595315
4590; 9; 9.57; 0.930108
4600; 9; 9.665; 1.1886
4610; 9; 9.885; 1.46006
4620; 9; 9.88; 1.70751
4630; 9; 10.065; 1.82778
4640; 9; 10.05; 1.93843
4650; 9; 10.155; 2.04963
4660; 9; 10.02; 2.0566
4670; 9; 10.115; 2.22526
4680; 9; 9.815; 1.88965
4690; 9; 9.95; 2.00187
4700; 9; 10.07; 1.94039
4710; 9; 9.825; 1.97342
4720; 9; 9.925; 2.10935
4730; 9; 9.99; 2.161
4740; 9; 9.89; 2.1559
4750; 9; 10.09; 2.27198
4760; 9; 9.87; 2.18703
4770; 9; 10.225; 2.29006
4780; 9; 10.29; 2.34647
4790; 9; 10.095; 2.42198
4800; 9; 10.06; 2.31871
4810; 9; 9.93; 2.35905
4820; 9; 10.34; 2.6729
4830; 9; 10.2; 2.69815
4840; 9; 10.125; 2.59796
4850; 9; 10.405; 2.76604
4860; 9; 10.495; 2.82665
4870; 9; 9.955; 2.44192
4880; 9; 9.945; 2.37107
4890; 9; 10.1; 2.45153
4900; 9; 10.09; 2.59844
4910; 9; 10.005; 2.55049
4920; 9; 10.16; 2.57767
4930; 9; 10.205; 2.84482
4940; 9; 10.16; 2.71743
4950; 9; 9.9; 2.37276
4960; 9; 9.99; 2.47182
4970; 9; 10.055; 2.51037
4980; 9; 9.955; 2.62545
4990; 9; 10.77; 3.31317
5000; 9; 10.15; 2.60144
5010; 9; 10.015; 2.56998
5020; 9; 9.99; 2.59613
5030; 9; 9.785; 2.10209
5040; 9; 9.955; 2.20068
5050; 9; 10.01; 2.2978
5060; 9; 9.98; 2.24045
5070; 9; 9.935; 2.5161
5080; 9; 10.01; 2.35157
5090; 9; 10.125; 2.40403
5100; 9; 10.02; 2.39992
5110; 9; 9.915; 2.0947
5120; 9; 10.165; 2.21309
5130; 9; 10.11; 2.39121
5140; 9; 10.205; 2.66702
5150; 9; 10.03; 2.47772
5160; 9; 9.64; 1.70599
5170; 9; 9.845; 1.84146
5180; 9; 9.935; 2.00019
5190; 9; 10.09; 2.05959
5200; 9; 9.92; 2.05027
5210; 9; 10.01; 2.26493
5220; 9; 10.035; 2.34814
5230; 9; 9.745; 1.89208
5240; 9; 9.91; 1.96263
5250; 9; 9.875; 2.12823
5260; 9; 9.835; 2.00444
5270; 9; 9.985; 2.02356
5280; 9; 10.16; 2.48886
5290; 9; 9.91; 2.21176
5300; 9; 9.95; 2.2951
5310; 9; 10.285; 2.68771
5320; 9; 10.11; 2.57447
5330; 9; 10.325; 2.74943
5340; 9; 9.945; 2.61189
5350; 9; 10.28; 2.73159
5360; 9; 9.795; 1.90078
5370; 9; 9.775; 2.00608
5380; 9; 9.745; 1.98242
5390; 9; 9.985; 2.07238
5400; 9; 9.79; 2.02383
5410; 9; 9.81; 2.03074
5420; 9; 10.29; 2.22169
5430; 9; 10.415; 2.49655
5440; 9; 10.055; 2.33709
5450; 9; 9.905; 2.17853
5460; 9; 9.945; 2.20952
5470; 9; 9.605; 1.80526
5480; 9; 9.78; 1.83619
5490; 9; 9.88; 2.0014
5500; 9; 10.16; 2.32689
5510; 9; 10.19; 2.24809
5520; 9; 10.095; 2.34435
5530; 9; 9.855; 2.09856
5540; 9; 9.93; 2.23273
5550; 9; 10.165; 2.48752
5560; 9; 10.005; 2.55831
5570; 9; 10.21; 2.8153
5580; 9; 10.195; 2.70499
5590; 9; 10.105; 2.68775
5600; 9; 9.965; 2.25694
5610; 9; 10.05; 2.33827
5620; 9; 9.99; 2.36006
5630; 9; 9.845; 2.23629
5640; 9; 9.745; 2.22035
5650; 9; 9.55; 1.9615
5660; 9; 9.69; 1.98593
5670; 9; 9.85; 2.15116
5680; 9; 10.025; 2.16203
5690; 9; 10.02; 2.34938
5700; 9; 10.22; 2.42726
5710; 9; 10.3; 2.46982
5720; 9; 10.475; 2.92222
5730; 9; 10.095; 2.65066
5740; 9; 10.145; 2.52269
5750; 9; 10.48; 2.8861
5760; 9; 10.14; 2.77676
5770; 9; 10.015; 2.78474
5780; 9; 10.24; 2.88139
5790; 9; 10.08; 2.65962
5800; 9; 9.895; 2.50479
5810; 9; 9.98; 2.49391
5820; 9; 10.03; 2.47772
5830; 9; 10.085; 2.54122
5840; 9; 10.145; 2.59884
5850; 9; 10.24; 2.61006
5860; 9; 10.6; 2.85832
5870; 9; 9.865; 2.35516
5880; 9; 10.145; 2.50279
5890; 9; 10.1; 2.42281
5900; 9; 10.09; 2.39623
5910; 9; 9.965; 2.37987
5920; 9; 9.965; 2.4523
5930; 9; 9.8; 2.43516
5940; 9; 10.12; 2.52895
5950; 9; 9.945; 2.47628
5960; 9; 10.015; 2.46876
5970; 9; 10.115; 2.51431
5980; 9; 10.26; 2.66316
5990; 9; 10.3; 2.86705
6000; 9; 10.09; 2.73348
6010; 9; 10.245; 2.81513
6020; 9; 10.495; 3.02985
6030; 9; 10.18; 3.12372
6040; 9; 10.05; 2.69583
6050; 9; 10.095; 2.77416
6060; 9; 10.16; 2.77568
6070; 9; 10.47; 3.10308
6080; 9; 10.185; 2.87068
6090; 9; 10.345; 2.85937
6100; 9; 10.305; 2.91581
6110; 9; 10.465; 3.08849
6120; 9; 10.395; 3.12873
6130; 9; 10.585; 3.26998
6140; 9; 10.67; 3.45125
6150; 9; 10.535; 3.36731
6160; 9; 10.775; 3.46762
6170; 9; 10.27; 3.08174
6180; 9; 9.735; 2.24828
6190; 9; 9.895; 2.1918
6200; 9; 9.9; 2.2561
6210; 9; 10.13; 2.39439
6220; 9; 10.09; 2.36472
6230; 9; 10.07; 2.37173
6240; 9; 10.155; 2.50219
6250; 9; 10.16; 2.46868
6260; 9; 10.175; 2.63522
6270; 9; 10.01; 2.54753
6280; 9; 10.06; 2.53503
6290; 9; 10.24; 2.72991
6300; 9; 10.165; 2.64155
6310; 9; 10.175; 2.71374
6320; 9; 10.17; 2.75338
6330; 9; 10.2; 2.80357
6340; 9; 9.925; 2.61522
6350; 9; 9.945; 2.79499
6360; 9; 9.77; 2.10881
6370; 9; 9.76; 2.196
6380; 9; 9.86; 2.29791
6390; 9; 10.26; 2.77532
6400; 9; 9.95; 2.3254
6410; 9; 10.065; 2.45576
6420; 9; 10.16; 2.52674
6430; 9; 10.225; 2.53464
6440; 9; 10.205; 2.59865
6450; 9; 10.07; 2.61057
6460; 9; 10.08; 2.65209
6470; 9; 10.085; 2.72906
6480; 9; 10.345; 2.91135
6490; 9; 10.24; 2.92957
6500; 9; 10.125; 2.83362
6510; 9; 10.26; 2.87965
6520; 9; 10.285; 2.97889
6530; 9; 10.645; 3.23094
6540; 9; 10.36; 3.07578
6550; 9; 10.215; 2.90496
6560; 9; 10.205; 2.86583
6570; 9; 10.1; 2.87402
6580; 9; 10.2; 2.81603
6590; 9; 10.25; 2.94066
6600; 9; 10.245; 3.10403
6610; 9; 9.805; 2.53712
6620; 9; 9.83; 2.58285
6630; 9; 9.955; 2.56183
6640; 9; 9.85; 2.57439
6650; 9; 9.76; 2.51245
6660; 9; 9.975; 2.50687
6670; 9; 10.14; 2.55351
6680; 9; 10.045; 2.70055
6690; 9; 9.905; 2.47103
6700; 9; 9.515; 1.77758
6710; 9; 9.74; 1.7951
6720; 9; 9.715; 1.92192
6730; 9; 9.75; 1.99687
6740; 9; 9.695; 2.04987
6750; 9; 9.855; 2.219
6760; 9; 9.88; 2.19672
6770; 9; 9.745; 2.08326
6780; 9; 9.735; 2.11537
6790; 9; 9.855; 2.27683
6800; 9; 9.76; 2.18458
6810; 9; 9.745; 2.16101
6820; 9; 9.76; 2.19372
6830; 9; 9.76; 2.23884
6840; 9; 9.86; 2.31093
6850; 9; 9.815; 2.25849
6860; 9; 10.015; 2.47685
6870; 9; 9.825; 2.30529
6880; 9; 10.13; 2.66141
6890; 9; 9.9; 2.496
6900; 9; 9.52; 1.67917
6910; 9; 9.48; 1.70282
6920; 9; 9.775; 1.71592
6930; 9; 9.575; 1.70129
6940; 9; 9.675; 1.75196
6950; 9; 9.635; 1.8498
6960; 9; 9.805; 2.05596
6970; 9; 9.615; 1.86729
6980; 9; 9.735; 1.86407
6990; 9; 10.015; 1.99368
7000; 9; 10.155; 2.42301
7010; 9; 9.875; 2.22247
7020; 9; 10.165; 2.35749
7030; 9; 10.105; 2.48072
7040; 9; 10.035; 2.43183
7050; 9; 10.17; 2.68535
7060; 9; 9.715; 2.18718
7070; 9; 9.705; 2.23562
7080; 9; 9.69; 2.27901
7090; 9; 9.965; 2.34814
7100; 9; 9.905; 2.42816
7110; 9; 9.945; 2.47628
7120; 9; 9.915; 2.55495
7130; 9; 9.91; 2.48232
7140; 9; 9.875; 2.32581
7150; 9; 9.845; 2.26075
7160; 9; 9.83; 2.23408
7170; 9; 9.825; 2.29224
7180; 9; 10.015; 2.40099
7190; 9; 10.415; 2.51849
7200; 9; 10.225; 2.5621
7210; 9; 9.98; 2.52381
7220; 9; 10.215; 2.76202
7230; 9; 9.375; 0.560692
7240; 9; 9.295; 0.572691
7250; 9; 9.47; 0.684909
7260; 9; 9.185; 0.400968
7270; 9; 9.33; 0.539537
7280; 9; 9.365; 0.558368
7290; 9; 9.325; 0.582559
7300; 9; 9.23; 0.614085
7310; 9; 9.44; 0.797747
7320; 9; 9.485; 0.927241
7330; 9; 9.285; 0.85075
7340; 9; 9.215; 0.434482
7350; 9; 9.235; 0.519399
7360; 9; 9.47; 0.871263
7370; 9; 9.405; 0.883728
7380; 9; 9.55; 1.04762
7390; 9; 9.545; 1.26015
7400; 9; 9.785; 1.41731
7410; 9; 9.7; 1.43875
7420; 9; 9.785; 1.61207
7430; 9; 9.795; 1.77284
7440; 9; 9.865; 1.9227
7450; 9; 9.665; 1.76714
7460; 9; 9.835; 1.90204
7470; 9; 9.695; 1.92145
7480; 9; 9.96; 2.19964
7490; 9; 9.805; 2.02657
7500; 9; 9.985; 2.0892
7510; 9; 9.85; 2.23998
7520; 9; 9.845; 2.26958
7530; 9; 9.955; 2.40062
7540; 9; 9.805; 2.25765
7550; 9; 10.07; 2.53675
7560; 9; 10.105; 2.71366
7570; 9; 9.95; 2.4612
7580; 9; 9.885; 2.46815
7590; 9; 10.06; 2.51324
7600; 9; 10.09; 2.52228
7610; 9; 10.34; 3.31276
7620; 9; 10.075; 2.62286
7630; 9; 10.33; 3.14183
7640; 9; 10.29; 2.80462
7650; 9; 10.235; 2.74587
7660; 9; 10.2; 2.78568
7670; 9; 10.625; 3.21937
7680; 9; 10.15; 2.83857
7690; 9; 10.145; 2.88859
7700; 9; 9.98; 2.76217
7710; 9; 9.965; 2.79889
7720; 9; 9.975; 2.94523
7730; 9; 9.835; 2.72172
7740; 9; 10.17; 2.66291
7750; 9; 10.15; 2.69212
7760; 9; 9.925; 2.59988
7770; 9; 9.995; 2.6448
7780; 9; 10.175; 2.74306
7790; 9; 9.985; 2.66548
7800; 9; 10.475; 3.3763
7810; 9; 10.175; 2.91794
7820; 9; 10.03; 2.80162
7830; 9; 9.8; 2.62107
7840; 9; 9.925; 2.59218
7850; 9; 10.015; 2.57386
7860; 9; 9.905; 2.56242
7870; 9; 10.085; 2.60917
7880; 9; 10.345; 2.9759
7890; 9; 10.265; 2.80798
7900; 9; 10.33; 2.80377
7910; 9; 10.17; 2.73881
7920; 9; 10.105; 2.88166
7930; 9; 10.12; 2.86803
7940; 9; 10.18; 2.86489
7950; 9; 9.965; 2.42565
7960; 9; 9.855; 2.33323
7970; 9; 10.025; 2.44016
7980; 9; 10.015; 2.45658
7990; 9; 9.895; 2.42569
8000; 9; 9.82; 2.49552
8010; 9; 9.6; 2.06155
8020; 9; 9.68; 2.06582
8030; 9; 9.805; 2.09212
8040; 9; 9.825; 2.14112
8050; 9; 10.005; 2.29019
8060; 9; 9.84; 2.21684
8070; 9; 10.13; 2.64445
8080; 9; 10.215; 2.69977
8090; 9; 9.67; 2.1797
8100; 9; 9.66; 1.98101
8110; 9; 9.41; 1.37182
8120; 9; 9.475; 1.54252
8130; 9; 9.34; 1.2627
8140; 9; 9.505; 1.32664
8150; 9; 9.515; 1.31901
8160; 9; 9.445; 1.30651
8170; 9; 9.44; 1.29476
8180; 9; 9.61; 1.52902
8190; 9; 9.68; 1.59612
8200; 9; 9.46; 1.39943
8210; 9; 9.525; 1.4864
8220; 9; 9.46; 1.403
8230; 9; 9.325; 0.882822
8240; 9; 9.485; 0.96942
8250; 9; 9.64; 1.22491
8260; 9; 9.655; 1.51854
8270; 9; 9.71; 1.52837
8280; 9; 9.74; 1.73563
8290; 9; 9.87; 1.75872
8300; 9; 9.775; 1.85051
8310; 9; 10.395; 2.34499
8320; 9; 10.025; 2.00109
8330; 9; 10.09; 2.17069
8340; 9; 9.87; 2.18931
8350; 9; 9.83; 2.2161
8360; 9; 9.98; 2.28245
8370; 9; 10.025; 2.27473
8380; 9; 9.9; 2.34307
8390; 9; 9.675; 1.99233
8400; 9; 9.465; 1.61517
8410; 9; 9.275; 0.48926
8420; 9; 9.495; 0.774581
8430; 9; 9.56; 1.04709
8440; 9; 9.685; 1.17293
8450; 9; 9.42; 0.971391
8460; 9; 9.485; 1.15316
8470; 9; 9.615; 1.31407
8480; 9; 9.87; 1.68615
8490; 9; 9.99; 1.73491
8500; 9; 10.36; 2.10723
8510; 9; 10.535; 2.22458
8520; 9; 10.51; 2.37485
8530; 9; 10.51; 2.44334
8540; 9; 10.44; 2.57612
8550; 9; 10.655; 2.75245
8560; 9; 11.02; 3.08862
8570; 9; 11.18; 3.19806
8580; 9; 11.35; 3.25692
8590; 9; 11.065; 3.08395
8600; 9; 11.17; 3.38099
8610; 9; 11.1; 3.41614
8620; 9; 11.245; 3.30681
8630; 9; 10.945; 3.36778
8640; 9; 11.105; 3.26251
8650; 9; 11.485; 3.651
8660; 9; 11.255; 3.49141
8670; 9; 12.345; 3.7518
8680; 9; 10.995; 3.48783
8690; 9; 11.01; 3.54117
8700; 9; 10.725; 3.46978
8710; 9; 10.67; 3.56807
8720; 9; 10.89; 3.71186
8730; 9; 10.78; 3.63753
8740; 9; 11.205; 3.54019
8750; 9; 10.495; 3.14483
8760; 9; 10.625; 3.25951
8770; 9; 10.43; 3.15359
8780; 9; 10.975; 3.27634
8790; 9; 10.305; 2.77524
8800; 9; 10.375; 2.82035
8810; 9; 10.545; 3.01463
8820; 9; 11.085; 3.21057
8830; 9; 11.23; 3.21047
8840; 9; 11.17; 3.40751
8850; 9; 10.95; 3.45507
8860; 9; 10.975; 3.47194
8870; 9; 10.925; 3.24182
8880; 9; 10.615; 3.38921
8890; 9; 10.19; 2.94515
8900; 9; 10.285; 2.88856
8910; 9; 10.365; 2.90203
8920; 9; 10.955; 3.11977
8930; 9; 10.82; 3.29357
8940; 9; 10.57; 3.13291
8950; 9; 10.66; 3.30974
8960; 9; 10.655; 3.23357
8970; 9; 10.895; 3.40499
8980; 9; 10.935; 3.42794
8990; 9; 10.45; 3.19335
9000; 9; 10.27; 3.19798
9003; 9; 10.235; 3.18901
gen; best; avg; dev
0; 20; 23.125; 0.93775
0; 18; 22.41; 1.03533
10; 17; 18.025; 0.695971
20; 14; 15.68; 0.638436
30; 13; 14.72; 0.735935
40; 12; 14.1; 0.648074
50; 13; 13.37; 0.585747
60; 12; 13.39; 0.606548
70; 12; 13.015; 0.578597
80; 12; 12.32; 0.536284
90; 11; 12.325; 0.607762
100; 12; 12.24; 0.460869
110; 12; 12.29; 0.495883
120; 11; 12.29; 0.495883
130; 11; 11.915; 0.654045
140; 11; 11.625; 0.666615
150; 11; 11.535; 0.639355
160; 11; 11.425; 0.578252
170; 10; 11.36; 0.616766
180; 10; 11.14; 0.640625
190; 10; 10.735; 0.703402
200; 10; 10.465; 0.773806
210; 10; 10.835; 0.968388
220; 10; 10.485; 0.780881
230; 10; 10.7; 1.02956
240; 10; 10.685; 1.2553
250; 10; 10.77; 1.49235
260; 10; 11.125; 1.75766
270; 10; 10.94; 1.95356
280; 10; 10.965; 2.0134
290; 10; 10.95; 2.11128
300; 10; 10.875; 2.11881
310; 10; 11.03; 2.16312
320; 10; 11.42; 2.46447
330; 10; 11.405; 2.5497
340; 10; 11.525; 2.5297
350; 10; 11.6; 2.80357
360; 10; 12.025; 2.91623
370; 10; 11.795; 2.83601
380; 10; 11; 2.14942
390; 10; 10.76; 2.09819
400; 10; 10.995; 2.29237
410; 10; 11.05; 2.25998
420; 10; 10.615; 1.97908
430; 10; 10.655; 1.95345
440; 10; 10.73; 2.01918
450; 10; 10.835; 2.08992
460; 10; 11.045; 2.31581
470; 10; 11.435; 2.35707
480; 10; 11.095; 2.48716
490; 10; 11.075; 2.37474
500; 10; 11.29; 2.51513
510; 10; 11.22; 2.66863
520; 10; 11.615; 2.7435
530; 10; 11.78; 2.60223
540; 10; 11.555; 2.6224
550; 10; 11.145; 2.51674
560; 10; 11.21; 2.76331
570; 10; 11.11; 2.63589
580; 10; 11.205; 2.62545
590; 10; 11.855; 3.22707
600; 10; 11.465; 2.79442
610; 10; 11.32; 2.84914
620; 10; 11.09; 2.78243
630; 10; 11.26; 2.94829
640; 10; 11.335; 2.87102
650; 10; 11.275; 2.87739
660; 10; 11.825; 3.51346
670; 10; 11.345; 2.87332
680; 10; 11.54; 3.09974
690; 10; 11.93; 3.38454
700; 10; 11.31; 3.00564
710; 10; 11.8; 3.02159
720; 10; 11.48; 3.0446
730; 10; 11.27; 2.90295
740; 10; 11.23; 2.71976
750; 10; 11.185; 2.72044
760; 10; 11.235; 2.76944
770; 10; 11.135; 2.5936
780; 10; 11.09; 2.57913
790; 10; 11.15; 2.51147
800; 10; 11.08; 2.55609
810; 10; 11.38; 2.65624
820; 10; 11.435; 2.69736
830; 10; 11.42; 2.86594
840; 10; 11.55; 3.06227
850; 10; 11.415; 3.00878
860; 10; 10.705; 1.8942
870; 10; 10.705; 1.93597
880; 10; 10.915; 2.33619
890; 10; 10.8; 2.05913
900; 10; 10.91; 2.20724
910; 10; 10.88; 2.04343
920; 10; 10.535; 1.19949
930; 10; 10.48; 1.25284
940; 10; 10.625; 1.37999
950; 10; 10.59; 1.25375
960; 10; 10.77; 1.43077
970; 10; 10.855; 1.60436
980; 10; 10.63; 1.60097
990; 10; 11.025; 1.8559
1000; 10; 10.655; 1.64498
1010; 10; 10.905; 1.79052
1020; 10; 11.005; 1.93519
1030; 10; 10.91; 2.01293
1040; 10; 11.125; 2.0614
1050; 10; 11.075; 2.13293
1060; 10; 11.16; 2.33332
1070; 10; 11.105; 2.28997
1080; 10; 11.45; 2.61486
1090; 10; 11.73; 2.66216
1100; 10; 11.335; 2.55593
1110; 10; 11.16; 2.54841
1120; 10; 11.115; 2.54593
1130; 10; 11.205; 2.56378
1140; 10; 11.195; 2.66214
1150; 10; 11.325; 2.86869
1160; 10; 11.415; 2.95851
1170; 10; 11.23; 2.74538
1180; 10; 11.255; 2.77848
1190; 10; 11.525; 2.60564
1200; 10; 10.485; 0.871651
1210; 10; 10.6; 0.969536
1220; 10; 10.61; 0.983819
1230; 10; 10.63; 1.17179
1240; 10; 10.66; 1.18929
1250; 10; 10.63; 1.23414
1260; 10; 10.855; 1.32815
1270; 10; 10.865; 1.59273
1280; 10; 10.625; 0.757875
1290; 10; 10.59; 0.775822
1300; 10; 10.675; 0.948354
1310; 10; 10.62; 1.07033
1320; 10; 10.795; 1.20539
1330; 10; 10.825; 1.47458
1340; 10; 10.85; 1.72554
1350; 10; 10.7; 1.47309
1360; 10; 10.79; 1.67806
1370; 10; 10.835; 1.83242
1380; 10; 10.875; 1.87866
1390; 10; 11.19; 2.06492
1400; 10; 11.025; 2.19189
1410; 10; 11.205; 2.34371
1420; 10; 11.36; 2.42495
1430; 10; 11.115; 2.40661
1440; 10; 10.935; 2.24962
1450; 10; 11.305; 2.45804
1460; 10; 11.71; 2.85585
1470; 10; 11.74; 2.78611
1480; 10; 11.225; 2.63901
1490; 10; 11.655; 2.80107
1500; 10; 11.48; 2.70917
1510; 10; 11.71; 3.01594
1520; 10; 11.225; 2.6409
1530; 10; 11.095; 2.74881
1540; 10; 11.12; 2.63545
1550; 10; 10.895; 2.40291
1560; 10; 10.98; 2.48789
1570; 10; 11.155; 2.52804
1580; 10; 11.33; 2.66103
1590; 10; 11.25; 2.43259
1600; 10; 10.94; 2.45691
1610; 10; 11.16; 2.47475
1620; 10; 11.05; 2.46931
1630; 10; 11.1; 2.46171
1640; 10; 11.1; 2.25167
1650; 10; 11.045; 2.07436
1660; 10; 11.085; 2.12551
1670; 10; 10.975; 2.1341
1680; 10; 10.99; 2.17253
1690; 10; 10.92; 2.29861
1700; 10; 10.995; 2.46475
1710; 10; 10.995; 2.38641
1720; 10; 11.78; 3.01025
1730; 10; 11.525; 2.95962
1740; 10; 11.36; 2.77496
1750; 10; 11.89; 3.27382
1760; 10; 11.855; 3.05024
1770; 10; 11.64; 3.06111
1780; 10; 11.75; 3.34028
1790; 10; 11.585; 3.27304
1800; 10; 11.47; 3.11113
1810; 10; 11.335; 2.94496
1820; 10; 11.8; 3.24191
1830; 10; 11.42; 3.02384
1840; 10; 11.665; 3.19574
1850; 10; 11.715; 3.10383
1860; 10; 11.86; 3.13216
1870; 10; 12.06; 3.39506
1880; 10; 11.78; 3.13713
1890; 10; 12.18; 3.24771
1900; 10; 11.88; 3.16474
1910; 10; 11.94; 3.55196
1920; 10; 11.98; 3.56786
1930; 10; 11.695; 3.21434
1940; 10; 11.425; 2.97395
1950; 10; 11.38; 3.11056
1960; 10; 11.6; 3.07571
1970; 10; 11.515; 3.20465
1980; 10; 11.455; 3.00965
1990; 10; 11.35; 3.06716
2000; 10; 11.155; 2.82329
2010; 10; 11.12; 2.7451
2020; 10; 10.985; 2.63909
2030; 10; 10.97; 2.55521
2040; 10; 11.155; 2.77146
2050; 10; 11.12; 2.59723
2060; 10; 11.245; 2.73952
2070; 10; 11.82; 3.33131
2080; 10; 11.575; 2.9554
2090; 10; 11.27; 2.57432
2100; 10; 10.815; 2.39181
2110; 10; 10.915; 2.36596
2120; 10; 10.955; 2.43782
2130; 10; 11.115; 2.53412
2140; 10; 10.84; 2.18504
2150; 10; 11.005; 2.20793
2160; 10; 11.04; 2.28657
2170; 10; 11.105; 2.37571
2180; 10; 11.035; 2.46247
2190; 10; 11.035; 2.53057
2200; 10; 11.375; 2.51284
2210; 10; 11.175; 2.50287
2220; 10; 11.47; 2.62471
2230; 10; 11.52; 2.7676
2240; 10; 10.74; 1.93969
2250; 10; 10.92; 2.0282
2260; 10; 10.84; 2.13645
2270; 10; 11.145; 2.21223
2280; 10; 11.28; 2.29164
2290; 10; 11.2; 2.43926
2300; 10; 11.58; 2.58527
2310; 10; 11.38; 2.48508
2320; 10; 11.37; 2.80769
2330; 10; 11.255; 2.63628
2340; 10; 11.035; 2.2302
2350; 10; 10.99; 2.12836
2360; 10; 10.89; 2.08756
2370; 10; 10.925; 2.21797
2380; 10; 10.915; 2.24004
2390; 10; 11.005; 2.27266
2400; 10; 11.15; 2.43465
2410; 10; 11.04; 2.42454
2420; 10; 11.02; 2.36635
2430; 10; 11.245; 2.57778
2440; 10; 10.895; 2.23919
2450; 10; 11.065; 2.29146
2460; 10; 11.1; 2.33238
2470; 10; 11.26; 2.57922
2480; 10; 10.895; 2.41536
2490; 10; 10.715; 2.16882
2500; 10; 10.89; 2.2086
2510; 10; 10.97; 2.2179
2520; 10; 11.13; 2.23452
2530; 10; 11.305; 2.46008
2540; 10; 11.405; 2.48213
2550; 10; 11.685; 2.88544
2560; 10; 11.27; 2.54305
2570; 10; 11.225; 2.6219
2580; 10; 11.21; 2.52307
2590; 10; 11.265; 2.44638
2600; 10; 11.225; 2.6219
2610; 10; 11.31; 2.68028
2620; 10; 11.265; 2.8818
2630; 10; 11.255; 2.74954
2640; 10; 11.115; 2.72062
2650; 10; 10.89; 2.37443
2660; 10; 10.83; 2.40647
2670; 10; 11.11; 2.43267
2680; 10; 10.745; 2.17255
2690; 10; 10.47; 1.05788
2700; 10; 10.26; 0.482079
2710; 9; 10.215; 0.498773
2720; 9; 10.235; 0.787258
2730; 9; 10.335; 1.16309
2740; 9; 10.35; 1.62711
2750; 9; 10.495; 1.87882
2760; 9; 10.65; 2.05122
2770; 9; 10.805; 2.50738
2780; 9; 11.34; 2.77568
2790; 9; 11.175; 2.8292
2800; 9; 11.3; 2.98329
2810; 9; 11.74; 3.49748
2820; 9; 11.285; 3.33073
2830; 9; 11.18; 3.32379
2840; 9; 11.35; 3.46663
2850; 9; 10.995; 3.05859
2860; 9; 11.25; 3.25384
2870; 9; 11.31; 3.4415
2880; 9; 11.485; 3.42342
2890; 9; 11.635; 3.69754
2900; 9; 11.14; 3.50149
2910; 9; 11.77; 3.52237
2920; 9; 11.78; 3.60439
2930; 9; 11.725; 3.558
2940; 9; 11.625; 3.66802
2950; 9; 11.705; 3.58859
2960; 9; 11.285; 3.26248
2970; 9; 10.965; 3.36954
2980; 9; 11.535; 3.43202
2990; 9; 11.53; 3.58456
3000; 9; 11.49; 3.54117
3010; 9; 11.175; 3.38591
3020; 9; 11.295; 3.29363
3030; 9; 11.385; 3.31614
3040; 9; 11.87; 3.78591
3050; 9; 11.865; 3.47085
3060; 9; 11.295; 3.3997
3070; 9; 11.72; 3.60993
3080; 9; 11.785; 3.49982
3090; 9; 10.74; 2.44794
3100; 9; 10.575; 2.56405
3110; 9; 10.745; 2.5865
3120; 9; 11.02; 2.75129
3130; 9; 10.9; 2.84429
3140; 9; 11.555; 2.97943
3150; 9; 11.18; 3.00958
3160; 9; 11.31; 2.92471
3170; 9; 11.4; 3.15753
3180; 9; 11.43; 3.15041
3190; 9; 11.575; 3.14235
3200; 9; 11.215; 3.09011
3210; 9; 11.225; 3.15506
3220; 9; 11.33; 3.23282
3230; 9; 11.485; 3.34511
3240; 9; 11.375; 3.1913
3250; 9; 11.79; 3.75711
3260; 9; 11.385; 3.43755
3270; 9; 11.52; 3.58324
3280; 9; 11.635; 3.74323
3290; 9; 11.68; 3.78782
3300; 9; 11.295; 3.79842
3310; 9; 12.165; 4.21162
3320; 9; 11.49; 4.04968
3330; 9; 12.005; 4.09084
3340; 9; 11.545; 3.63153
3350; 9; 11.58; 3.56421
3360; 9; 11.02; 3.41169
3370; 9; 11.445; 3.73055
3380; 9; 11.795; 3.90166
3390; 9; 11.44; 3.85051
3400; 9; 11.4; 3.75633
3410; 9; 11.11; 3.7627
3420; 9; 11.18; 3.51534
3430; 9; 10.985; 3.49067
3440; 9; 10.975; 3.50348
3450; 9; 11.28; 3.42368
3460; 9; 11.055; 3.30484
3470; 9; 10.86; 3.29399
3480; 9; 11.41; 3.63482
3490; 9; 11.7; 3.77889
3500; 9; 11.48; 3.89995
3510; 9; 11.655; 3.91229
3520; 9; 11.45; 3.81936
3530; 9; 11.41; 3.86806
3540; 9; 11.695; 3.63758
3550; 9; 11.25; 3.59131
3560; 9; 11.095; 3.53072
3570; 9; 11.565; 3.63673
3580; 9; 11.28; 3.76319
3590; 9; 11.355; 3.68225
3600; 9; 11.095; 3.46641
3610; 9; 11.275; 3.53827
3620; 9; 11.03; 3.5013
