gen; best; avg; dev
1460; 28; 31.585; 1.39742
1470; 26; 31.285; 1.65039
1480; 27; 31.405; 1.56556
1490; 27; 31.305; 1.7584
1500; 27; 31.36; 1.71184
1510; 27; 31.225; 1.74768
1520; 27; 31.325; 1.71154
1530; 27; 31.155; 1.90551
1537; 27; 31.61; 1.68757
gen; best; avg; dev
0; 31; 33.93; 0.924716
0; 31; 33.69; 0.934826
10; 31; 33.33; 1.10955
20; 29; 32.83; 1.73813
30; 30; 33.07; 1.40182
40; 30; 32.925; 1.47627
50; 30; 33.145; 1.39785
60; 29; 33.085; 1.27976
70; 31; 33.06; 1.23952
80; 30; 33.105; 1.21407
90; 30; 33.035; 1.41555
100; 30; 32.64; 1.58442
110; 30; 32.65; 1.53867
120; 30; 32.88; 1.3622
130; 29; 32.895; 1.37258
140; 28; 32.57; 1.73064
150; 29; 32.49; 1.56202
160; 29; 32.295; 1.59937
170; 29; 32.545; 1.4135
180; 28; 32.385; 1.67236
190; 29; 32.66; 1.15948
200; 28; 32.62; 1.33626
210; 27; 32.13; 1.9832
220; 28; 32.25; 1.84052
230; 30; 32.64; 1.24916
240; 30; 32.695; 1.14104
250; 30; 32.545; 1.29922
260; 29; 32.66; 1.31697
270; 29; 32.53; 1.31875
280; 29; 32.45; 1.40979
290; 28; 31.925; 1.98982
300; 29; 32.315; 1.53485
310; 29; 32.28; 1.5138
320; 28; 32.35; 1.48913
330; 28; 32.135; 1.62689
340; 29; 32.405; 1.44947
350; 28; 32.175; 1.57619
360; 28; 32.025; 1.86128
370; 28; 32.02; 1.76057
380; 28; 32.225; 1.43679
390; 28; 31.965; 1.66846
400; 28; 31.885; 1.76119
410; 28; 31.75; 1.71683
420; 27; 31.575; 1.92468
430; 28; 32.13; 1.47075
440; 27; 31.395; 2.05888
450; 26; 31.425; 1.94792
460; 25; 30.965; 2.59495
470; 25; 31.78; 1.60362
480; 25; 31.38; 2.28158
490; 26; 30.925; 2.49987
500; 26; 31.58; 2.01087
510; 26; 31.42; 2.00589
520; 25; 31.47; 2.01224
530; 26; 31.375; 2.20099
540; 27; 31.505; 2.15406
550; 25; 31.195; 2.40561
560; 26; 31.77; 1.79084
570; 28; 31.865; 1.65129
580; 28; 31.805; 1.8322
590; 28; 32.185; 1.47674
600; 28; 32.04; 1.70833
610; 27; 31.515; 2.18856
620; 28; 31.87; 1.82568
630; 29; 32.02; 1.63695
640; 28; 31.935; 1.73804
650; 27; 32.025; 1.65057
660; 28; 31.795; 1.73002
670; 27; 31.755; 2.00623
680; 28; 32.13; 1.57579
690; 27; 31.76; 1.898
700; 28; 31.99; 1.52312
710; 28; 32.01; 1.64009
720; 28; 32.04; 1.55833
730; 27; 31.88; 1.83456
740; 28; 31.925; 1.77183
750; 27; 31.49; 2.08324
760; 28; 32.11; 1.47916
770; 29; 32.06; 1.52853
780; 29; 31.82; 1.63328
790; 29; 31.855; 1.60747
800; 27; 31.77; 1.74559
810; 27; 31.475; 2.10698
820; 27; 31.67; 1.86309
830; 28; 31.625; 1.89852
840; 27; 31.525; 1.95688
850; 27; 31.52; 1.9338
860; 27; 31.42; 1.9959
870; 28; 31.445; 2.01667
880; 27; 31.49; 2.07121
890; 28; 31.41; 2.05716
900; 28; 31.995; 1.55402
910; 27; 31.815; 1.64948
920; 28; 31.64; 1.73217
930; 28; 31.525; 1.86799
940; 29; 31.83; 1.48361
950; 28; 31.605; 1.63064
960; 28; 31.51; 1.73491
970; 27; 31.385; 1.80188
980; 29; 31.62; 1.5348
990; 29; 31.615; 1.53192
1000; 28; 31.28; 1.87393
1010; 28; 31.685; 1.62351
1020; 28; 31.68; 1.76567
1030; 28; 31.65; 1.66358
1040; 28; 31.535; 1.72591
1050; 27; 31.205; 2.03297
1060; 28; 31.735; 1.57949
1070; 28; 31.505; 1.8601
1080; 28; 31.635; 1.69758
1090; 27; 31.735; 1.85061
1100; 28; 31.715; 1.73314
1110; 29; 31.73; 1.72253
1120; 27; 31.88; 1.77358
1130; 26; 31.465; 2.08057
1140; 27; 31.5; 1.88414
1150; 29; 31.585; 1.8146
1160; 29; 31.565; 1.88037
1170; 29; 31.81; 1.60745
1180; 27; 31.695; 1.86332
1190; 27; 31.2; 2.21811
1200; 28; 31.58; 1.82033
1210; 27; 31.47; 1.87859
1220; 27; 31.435; 1.76799
1230; 28; 31.87; 1.61341
1240; 27; 31.715; 1.75607
1250; 27; 31.305; 2.03518
1260; 26; 31.385; 1.97403
1270; 27; 31.525; 1.63382
1280; 26; 31.31; 1.91413
1290; 25; 31.275; 2.00982
1300; 28; 31.34; 1.79844
1310; 28; 31.405; 1.74097
1320; 28; 31.495; 1.772
1330; 29; 31.36; 1.90536
1340; 26; 31.425; 1.78448
1350; 26; 31.265; 1.83978
1360; 27; 31.545; 1.6395
1370; 27; 31.325; 1.78588
1380; 28; 31.38; 1.74803
1390; 27; 31.615; 1.62381
1400; 28; 31.49; 1.70291
1410; 26; 31.63; 1.63802
1420; 28; 31.39; 1.70526
1430; 28; 31.48; 1.58417
1440; 27; 31.29; 1.78211
1450; 28; 31.505; 1.6763
1460; 27; 31.395; 1.72307
1470; 28; 31.63; 1.53072
1480; 27; 31.245; 1.9685
1490; 28; 31.66; 1.49813
1500; 27; 31.2; 1.93649
1510; 25; 31.25; 1.81315
1520; 24; 31.52; 1.91039
1530; 25; 31.42; 2.00838
1537; 27; 31.21; 2.00646
gen; best; avg; dev
0; 31; 34.005; 0.935401
0; 31; 33.62; 1.04192
10; 30; 33.35; 1.13908
20; 31; 33.34; 1.24274
30; 30; 33.195; 1.47206
40; 29; 33.03; 1.63067
50; 29; 33.075; 1.5295
60; 30; 33.29; 1.16872
70; 31; 33.155; 1.07749
80; 30; 33.03; 1.1658
90; 31; 33.28; 0.9755
100; 30; 33.105; 1.0835
110; 30; 32.855; 1.44013
120; 29; 32.82; 1.30675
130; 30; 33.005; 1.13797
140; 30; 32.85; 1.28355
150; 29; 32.6; 1.43527
160; 28; 32.315; 1.82915
170; 28; 32.585; 1.55974
180; 28; 32.205; 1.82564
190; 29; 32.595; 1.3896
200; 29; 32.46; 1.50944
210; 29; 32.44; 1.51539
220; 29; 32.51; 1.44219
230; 29; 32.54; 1.21178
240; 28; 32.385; 1.47877
250; 28; 32.42; 1.43304
260; 29; 32.32; 1.52892
270; 29; 32.465; 1.35232
280; 28; 32.275; 1.41752
290; 29; 32.655; 1.2231
300; 29; 32.21; 1.67209
310; 28; 32.315; 1.46826
320; 29; 32.48; 1.24884
330; 29; 32.26; 1.35366
340; 29; 32.325; 1.3818
350; 30; 32.395; 1.27631
360; 29; 32.355; 1.33753
370; 29; 32.075; 1.62769
380; 27; 31.775; 1.77887
390; 29; 31.98; 1.58417
400; 29; 31.86; 1.73793
410; 28; 31.915; 1.72852
420; 29; 32.055; 1.54336
430; 28; 31.76; 1.83913
440; 28; 31.725; 1.769
450; 29; 32.03; 1.50967
460; 27; 31.92; 1.73885
470; 28; 31.935; 1.54621
480; 27; 31.71; 1.72798
490; 29; 31.965; 1.50458
500; 29; 32.08; 1.29754
510; 27; 31.675; 1.83013
520; 28; 31.805; 1.66643
530; 29; 32.085; 1.34081
540; 29; 31.65; 1.63631
550; 30; 31.915; 1.35565
560; 29; 31.735; 1.4159
570; 27; 31.43; 1.89607
580; 28; 31.63; 1.52745
590; 28; 31.72; 1.48378
600; 28; 31.725; 1.49645
610; 28; 31.495; 1.78605
620; 27; 31.41; 1.92143
630; 28; 31.78; 1.7354
640; 28; 31.72; 1.7865
650; 27; 31.61; 1.85416
660; 29; 31.79; 1.57032
670; 27; 31.515; 1.81101
680; 28; 31.505; 1.92613
690; 27; 31.555; 2.04865
700; 28; 31.42; 1.94515
710; 28; 31.395; 2.07581
720; 29; 31.795; 1.67719
730; 29; 31.6; 1.71464
740; 29; 31.83; 1.70326
750; 28; 31.805; 1.62388
760; 28; 32.025; 1.57936
770; 28; 31.68; 1.79933
780; 28; 31.74; 1.77831
790; 27; 31.455; 1.88891
800; 28; 31.99; 1.46625
810; 27; 31.705; 1.77988
820; 27; 31.785; 1.59335
830; 28; 31.715; 1.6043
840; 28; 31.51; 1.64314
850; 29; 31.77; 1.42376
860; 26; 31.65; 1.69632
870; 29; 31.665; 1.54038
880; 28; 31.785; 1.54233
890; 27; 31.55; 1.94615
900; 28; 31.535; 1.60897
910; 28; 31.725; 1.71154
920; 28; 31.765; 1.45937
930; 28; 31.59; 1.59747
940; 27; 31.475; 1.81917
950; 27; 31.72; 1.53675
960; 28; 31.805; 1.47206
970; 28; 31.675; 1.53603
980; 29; 31.51; 1.61242
990; 28; 31.4; 1.72916
1000; 28; 31.51; 1.53294
1010; 28; 31.35; 1.69632
1020; 28; 31.465; 1.67295
1030; 28; 31.42; 1.60424
1040; 28; 31.68; 1.48243
1050; 28; 31.425; 1.55383
1060; 27; 30.975; 2.04313
1070; 27; 31.515; 1.57155
1080; 28; 31.46; 1.60885
1090; 28; 31.485; 1.64005
1100; 28; 31.515; 1.6522
1110; 29; 31.685; 1.53811
1120; 28; 31.605; 1.67301
1130; 29; 31.57; 1.68674
1140; 28; 31.355; 1.82181
1150; 28; 31.56; 1.75397
1160; 28; 31.605; 1.76889
1170; 28; 31.645; 1.6997
1180; 28; 31.535; 1.6367
1190; 28; 31.39; 1.92819
1200; 27; 31.34; 1.72754
1210; 27; 31.35; 1.95384
1220; 27; 31.6; 1.81108
1230; 28; 31.68; 1.50586
1240; 28; 31.19; 1.85847
1250; 28; 31.61; 1.43802
1260; 28; 31.24; 1.78673
1270; 29; 31.37; 1.50436
1280; 28; 31.095; 1.88838
1290; 28; 31.13; 1.70385
1300; 27; 31.265; 1.5921
1310; 26; 31.41; 1.77254
1320; 27; 31.045; 2.17094
1330; 26; 31.285; 1.80382
1340; 27; 31.59; 1.59119
1350; 25; 31.21; 2.22843
1360; 25; 31.31; 1.75895
1370; 27; 31.455; 1.71405
1380; 28; 31.535; 1.55202
1390; 28; 31.435; 1.60803
1400; 28; 31.31; 1.6715
1410; 28; 31.59; 1.47374
1420; 28; 31.445; 1.61151
1430; 28; 31.545; 1.6395
1440; 29; 31.525; 1.54252
1450; 28; 31.515; 1.60928
1460; 30; 31.78; 1.23758
1470; 27; 31.3; 1.59687
1480; 27; 31.285; 1.68338
1490; 28; 31.32; 1.72847
1500; 28; 31.56; 1.49211
1510; 28; 31.395; 1.68789
1520; 27; 31.205; 1.93468
1530; 26; 31.315; 2.02133
1536; 26; 31.225; 2.02593
gen; best; avg; dev
0; 31; 33.87; 0.912743
0; 31; 33.575; 0.97179
10; 30; 33.065; 1.38231
20; 30; 33.32; 1.21557
30; 31; 33.245; 1.18109
40; 30; 33.415; 1.14576
50; 31; 33.515; 1.01969
60; 30; 33.33; 1.1752
70; 29; 33.19; 1.33563
80; 30; 33.39; 1.02367
90; 29; 32.835; 1.61486
100; 30; 33; 1.44222
110; 30; 33.235; 1.14445
120; 31; 33.155; 1.14934
130; 30; 33.025; 1.41576
140; 30; 33.095; 1.26727
150; 29; 32.72; 1.5138
160; 30; 32.92; 1.39413
170; 29; 32.76; 1.40798
180; 29; 32.71; 1.32887
190; 30; 32.895; 1.18067
200; 30; 32.765; 1.25291
210; 30; 32.87; 1.21371
220; 30; 32.71; 1.25933
230; 31; 32.76; 1.25395
240; 30; 32.695; 1.28529
250; 28; 32.305; 1.63156
260; 28; 32.41; 1.47713
270; 29; 32.13; 1.73871
280; 28; 31.9; 1.87617
290; 28; 31.92; 1.94
300; 28; 32.195; 1.48895
310; 29; 32.285; 1.56326
320; 28; 32.245; 1.5083
330; 29; 32.305; 1.44982
340; 28; 31.85; 1.87816
350; 29; 32.295; 1.3957
360; 29; 32.435; 1.27506
370; 29; 32.265; 1.32468
380; 29; 31.985; 1.62628
390; 30; 32.44; 1.22327
400; 28; 32.185; 1.50026
410; 27; 32.245; 1.58271
420; 29; 32.415; 1.3501
430; 28; 32.17; 1.43565
440; 30; 32.345; 1.21077
450; 29; 32.17; 1.4146
460; 28; 32.215; 1.3852
470; 29; 32.35; 1.35185
480; 29; 32.275; 1.37818
490; 27; 31.42; 2.32886
500; 27; 31.545; 2.38075
510; 27; 31.79; 2.1109
520; 27; 31.885; 1.8552
530; 29; 32.01; 1.64921
540; 29; 32.15; 1.43788
550; 28; 31.735; 1.80133
560; 28; 31.805; 1.81851
570; 28; 31.55; 1.93067
580; 28; 31.48; 2.01484
590; 27; 31.705; 1.84878
600; 27; 31.6; 2.06398
610; 28; 31.645; 2.02212
620; 28; 31.67; 1.9522
630; 28; 32.135; 1.44457
640; 28; 31.825; 1.57619
650; 27; 31.85; 1.80762
660; 28; 31.625; 1.89852
670; 28; 31.515; 2.00244
680; 28; 31.805; 1.6392
690; 29; 31.905; 1.54142
700; 28; 31.845; 1.55595
710; 27; 31.745; 1.73781
720; 28; 31.52; 1.84109
730; 27; 31.46; 1.93349
740; 27; 31.69; 1.76462
750; 27; 31.75; 1.7371
760; 28; 31.405; 2.03985
770; 28; 31.75; 1.76564
780; 27; 31.51; 1.81931
790; 27; 31.64; 1.84943
800; 29; 31.8; 1.64317
810; 28; 31.73; 1.76836
820; 27; 31.36; 1.93659
830; 27; 31.35; 1.96914
840; 27; 31.315; 2.11324
850; 26; 31.18; 2.1949
860; 26; 31.275; 2.13527
870; 27; 31.415; 1.92166
880; 27; 31.17; 2.10739
890; 26; 31.39; 2.03664
900; 28; 31.895; 1.45739
910; 28; 31.585; 1.64705
920; 28; 31.7; 1.55563
930; 29; 31.945; 1.42898
940; 28; 31.655; 1.68996
950; 29; 31.955; 1.32022
960; 29; 31.87; 1.28573
970; 28; 31.67; 1.47347
980; 29; 31.74; 1.51737
990; 28; 31.57; 1.59534
1000; 28; 31.55; 1.69926
1010; 27; 31.43; 1.88815
1020; 27; 31.46; 1.81339
1030; 29; 31.645; 1.55209
1040; 28; 31.64; 1.56857
1050; 29; 31.735; 1.58265
1060; 28; 31.38; 1.78202
1070; 29; 31.61; 1.52902
1080; 28; 31.515; 1.69993
1090; 28; 31.345; 1.8292
1100; 27; 31.31; 1.94522
1110; 27; 31.47; 1.79975
1120; 27; 31.635; 1.66787
1130; 29; 31.73; 1.56112
1140; 28; 31.565; 1.55106
1150; 28; 31.495; 1.70586
1160; 28; 31.565; 1.71924
1170; 28; 31.5; 1.77764
1180; 27; 31.57; 1.92746
1190; 27; 31.73; 1.75131
1200; 27; 31.77; 1.72253
1210; 27; 31.29; 2.04839
1220; 28; 31.46; 1.73447
1230; 28; 31.34; 1.86665
1240; 28; 31.55; 1.79931
1250; 27; 31.6; 1.90263
1260; 28; 31.68; 1.68452
1270; 29; 31.805; 1.52216
1280; 27; 31.665; 1.65613
1290; 28; 31.795; 1.67719
1300; 28; 31.63; 1.62268
1310; 29; 31.68; 1.56128
1320; 27; 31.77; 1.7138
1330; 28; 31.58; 1.73885
1340; 28; 31.36; 1.84402
1350; 27; 31.675; 1.70862
1360; 27; 31.42; 1.95028
1370; 28; 31.59; 1.72682
1380; 28; 31.725; 1.63382
1390; 28; 31.605; 1.658
1400; 29; 31.695; 1.54012
1410; 28; 31.385; 1.73401
1420; 28; 31.38; 1.83728
1430; 28; 31.715; 1.55041
1440; 28; 31.575; 1.63841
1450; 27; 31.345; 1.88838
1460; 27; 31.13; 2.0912
1470; 25; 31.245; 2.10356
1480; 27; 31.21; 1.90155
1490; 27; 31.48; 1.78874
1500; 27; 31.185; 1.98262
1510; 27; 31.335; 1.79799
1520; 28; 31.515; 1.54589
1530; 29; 31.605; 1.59028
1535; 28; 31.635; 1.54654
gen; best; avg; dev
0; 30; 34.02; 0.974474
0; 30; 33.835; 1.03816
10; 31; 33.48; 1.14
20; 30; 33.265; 1.35454
30; 29; 33.28; 1.37899
40; 30; 33.365; 1.2537
50; 30; 33.325; 1.40334
60; 30; 33.33; 1.24141
70; 31; 33.425; 1.06037
80; 30; 33.31; 1.16357
90; 30; 33.295; 1.20747
100; 32; 33.375; 0.950986
110; 30; 33.09; 1.13221
120; 30; 33.155; 1.22922
130; 30; 33.07; 1.21454
140; 29; 32.94; 1.38434
150; 29; 33.075; 1.24072
160; 29; 32.885; 1.53029
170; 28; 32.74; 1.60075
180; 30; 32.79; 1.39496
190; 30; 32.84; 1.36176
200; 30; 32.795; 1.42231
210; 29; 32.935; 1.35675
220; 29; 32.345; 1.89894
230; 28; 32.37; 1.92434
240; 28; 32.165; 2.13021
250; 29; 32.62; 1.40556
260; 28; 32.295; 1.89947
270; 28; 32.015; 2.11537
280; 27; 31.915; 2.19266
290; 28; 32.18; 1.9151
300; 29; 32.385; 1.61145
310; 29; 32.535; 1.36337
320; 30; 32.325; 1.41752
330; 28; 32.065; 1.64644
340; 28; 32.22; 1.67081
350; 27; 32.135; 1.78795
360; 28; 32.02; 1.76907
370; 27; 32.065; 1.94185
380; 28; 32.435; 1.51848
390; 29; 32.39; 1.4859
400; 29; 32.62; 1.402
410; 29; 32.39; 1.53229
420; 28; 32.045; 1.79805
430; 29; 32.135; 1.69316
440; 28; 32.225; 1.67164
450; 29; 32.24; 1.71534
460; 27; 32.17; 1.74101
470; 28; 31.915; 1.7742
480; 29; 32.19; 1.50463
490; 28; 32.145; 1.73608
500; 27; 31.95; 1.99937
510; 28; 31.89; 1.87561
520; 27; 31.52; 2.04441
530; 27; 31.68; 1.87286
540; 28; 31.925; 1.57778
550; 28; 31.435; 1.89097
560; 28; 31.61; 1.77423
570; 28; 31.81; 1.4778
580; 28; 31.38; 2.04343
590; 28; 31.655; 1.76521
600; 28; 31.75; 1.61787
610; 28; 31.745; 1.56843
620; 28; 31.71; 1.6691
630; 29; 31.785; 1.51617
640; 28; 31.965; 1.46416
650; 26; 31.565; 1.80438
660; 28; 31.645; 1.676
670; 28; 31.53; 1.69384
680; 27; 31.415; 1.84737
690; 27; 31.495; 1.88679
700; 28; 31.82; 1.52565
710; 28; 31.77; 1.72543
720; 28; 31.6; 1.75784
730; 26; 31.585; 1.84195
740; 29; 31.655; 1.59874
750; 29; 31.865; 1.43763
760; 27; 31.49; 1.81381
770; 26; 31.335; 1.99819
780; 27; 31.66; 1.79008
790; 28; 31.67; 1.72948
800; 26; 31.645; 1.77454
810; 29; 31.7; 1.74069
820; 29; 31.84; 1.4472
830; 28; 31.75; 1.63325
840; 28; 31.585; 1.88223
850; 28; 31.56; 1.89905
860; 27; 31.615; 1.89388
870; 25; 31.5; 1.90788
880; 29; 32.155; 1.30421
890; 28; 31.645; 1.66102
900; 26; 31.38; 2.22836
910; 27; 32.185; 1.3307
920; 28; 31.82; 1.51908
930; 28; 31.68; 1.66361
940; 27; 31.525; 1.83286
950; 29; 31.56; 1.49211
960; 28; 31.45; 1.57401
970; 29; 31.655; 1.44429
980; 29; 31.645; 1.50963
990; 28; 31.545; 1.76294
1000; 27; 31.395; 1.76889
1010; 27; 31.055; 2.02286
1020; 28; 31.145; 1.96061
1030; 27; 31.345; 1.82647
1040; 27; 31.44; 1.80455
1050; 27; 31.215; 1.931
1060; 27; 31.335; 1.69493
1070; 27; 31.28; 1.77246
1080; 28; 31.64; 1.43889
1090; 28; 31.37; 1.66526
1100; 28; 31.315; 1.85088
1110; 28; 31.62; 1.51182
1120; 28; 31.415; 1.71253
1130; 28; 31.47; 1.66105
1140; 28; 31.52; 1.83292
1150; 28; 31.565; 1.54135
1160; 28; 31.375; 1.85051
1170; 28; 31.49; 1.53945
1180; 27; 31.49; 1.69703
1190; 27; 31.405; 1.78072
1200; 27; 31.28; 1.91875
1210; 27; 31.4; 1.83576
1220; 27; 31.01; 2.09759
1230; 27; 31.17; 1.96242
1240; 27; 30.855; 2.29651
1250; 26; 31.135; 1.97656
1260; 26; 31.14; 2.1167
1270; 25; 31.165; 2.14191
1280; 27; 31.375; 1.96834
1290; 27; 31.24; 2.14765
1300; 27; 31.275; 2.0468
1310; 27; 31.245; 2.13189
1320; 27; 31.315; 1.91201
1330; 27; 31.28; 1.89515
1340; 28; 31.38; 1.76227
1350; 28; 31.735; 1.48485
1360; 27; 31.24; 1.94997
1370; 27; 31.325; 1.8274
1380; 27; 31.195; 1.96392
1390; 28; 31.37; 1.76156
1400; 28; 31.32; 1.91771
1410; 27; 31.275; 1.99984
1420; 28; 31.46; 1.7054
1430; 27; 31.395; 1.82729
1440; 28; 31.585; 1.62873
1450; 28; 31.51; 1.76632
1460; 28; 31.495; 1.73204
1470; 26; 31.29; 2.00397
1480; 26; 31.17; 2.44971
1490; 26; 31.315; 2.17388
1500; 26; 31.2; 2.12838
1510; 26; 31.27; 1.89924
1520; 27; 31.44; 1.71942
1524; 27; 31.32; 1.80211
gen; best; avg; dev
0; 30; 33.925; 0.93775
0; 30; 33.635; 1.02067
10; 30; 33.135; 1.35896
20; 30; 33.235; 1.3114
30; 30; 33.27; 1.32932
40; 30; 33.18; 1.36294
50; 31; 33.135; 1.32543
60; 29; 33.155; 1.44947
70; 30; 33.225; 1.16378
80; 30; 33.095; 1.36966
90; 30; 32.845; 1.48357
100; 29; 32.805; 1.44809
110; 29; 32.955; 1.42933
120; 29; 32.78; 1.47024
130; 29; 32.71; 1.48859
140; 30; 32.705; 1.37767
150; 29; 32.57; 1.44399
160; 29; 32.405; 1.60343
170; 29; 32.46; 1.74597
180; 29; 32.525; 1.53928
190; 30; 32.54; 1.52591
200; 30; 32.725; 1.28428
210; 30; 32.8; 1.26095
220; 30; 32.56; 1.38072
230; 28; 32.23; 1.77401
240; 29; 32.355; 1.62141
250; 29; 32.48; 1.49987
260; 28; 32.195; 1.64529
270; 29; 32.44; 1.4375
280; 30; 32.445; 1.39534
290; 29; 32.505; 1.21243
300; 27; 32.25; 1.55483
310; 30; 32.33; 1.30042
320; 29; 32.13; 1.42587
330; 26; 31.755; 1.87216
340; 27; 31.975; 1.6954
350; 27; 32.06; 1.69894
360; 28; 31.94; 1.66625
370; 27; 32.055; 1.5786
380; 27; 32.115; 1.51716
390; 30; 32.24; 1.27765
400; 29; 32.095; 1.37331
410; 29; 32.095; 1.35867
420; 28; 32.02; 1.48983
430; 28; 31.98; 1.64609
440; 27; 32.06; 1.61753
450; 28; 32; 1.53948
460; 28; 31.92; 1.67738
470; 29; 32.105; 1.49465
480; 29; 32.005; 1.58587
490; 28; 32.21; 1.49863
500; 28; 32; 1.57162
510; 28; 31.785; 1.84629
520; 28; 31.92; 1.72151
530; 28; 31.825; 1.65662
540; 29; 31.97; 1.4863
550; 29; 32.07; 1.47143
560; 28; 32.31; 1.34681
570; 28; 31.825; 1.61381
580; 29; 31.955; 1.51756
590; 28; 31.865; 1.67534
600; 28; 31.605; 1.87323
610; 28; 31.545; 2.0562
620; 28; 31.725; 1.86263
630; 27; 31.535; 2.07094
640; 27; 31.97; 1.65804
650; 28; 32.065; 1.43554
660; 29; 32; 1.55242
670; 28; 31.63; 1.94502
680; 29; 32.135; 1.46519
690; 29; 32.12; 1.40556
700; 28; 32.035; 1.49458
710; 28; 31.87; 1.52745
720; 28; 31.795; 1.66222
730; 28; 31.99; 1.41418
740; 27; 31.84; 1.56984
750; 29; 31.945; 1.45326
760; 29; 31.99; 1.41064
770; 29; 31.905; 1.55434
780; 27; 31.86; 1.64024
790; 27; 31.875; 1.51966
800; 29; 31.815; 1.50026
810; 28; 32.085; 1.45182
820; 26; 31.385; 2.06804
830; 27; 31.845; 1.73522
840; 26; 31.77; 1.6962
850; 26; 31.535; 1.74034
860; 27; 31.63; 1.67723
870; 27; 31.785; 1.60274
880; 28; 31.64; 1.60947
890; 28; 31.455; 1.69055
900; 27; 31.365; 1.80327
910; 26; 31.08; 2.27455
920; 25; 30.95; 2.45102
930; 25; 31.04; 2.27781
940; 27; 31.645; 1.59968
950; 28; 31.565; 1.64188
960; 26; 31.9; 1.53948
970; 28; 31.555; 1.54498
980; 28; 31.56; 1.59574
990; 28; 31.8; 1.31529
1000; 28; 31.82; 1.31818
1010; 28; 31.57; 1.58591
1020; 28; 31.75; 1.31434
1030; 29; 31.705; 1.4724
1040; 25; 31.38; 1.88563
1050; 29; 31.775; 1.34327
1060; 29; 31.895; 1.23449
1070; 28; 31.68; 1.37026
1080; 28; 31.675; 1.44547
1090; 28; 31.33; 1.83606
1100; 28; 31.68; 1.46888
1110; 29; 31.74; 1.33881
1120; 29; 31.645; 1.39606
1130; 29; 31.82; 1.30675
1140; 28; 31.58; 1.68333
1150; 28; 31.59; 1.52706
1160; 26; 31.45; 1.79374
1170; 29; 31.715; 1.36886
1180; 27; 31.785; 1.44871
1190; 27; 31.74; 1.53375
1200; 28; 31.435; 1.62351
1210; 28; 31.445; 1.66041
1220; 28; 31.455; 1.59937
1230; 29; 31.34; 1.6806
1240; 27; 31.37; 1.75872
1250; 28; 31.465; 1.66396
1260; 28; 31.565; 1.6018
1270; 29; 31.695; 1.55627
1280; 29; 31.485; 1.58107
1290; 28; 31.6; 1.44222
1300; 28; 31.5; 1.56844
1310; 28; 31.47; 1.56496
1320; 28; 31.35; 1.79095
1330; 28; 31.28; 1.83891
1340; 28; 31.585; 1.61641
1350; 28; 31.555; 1.69911
1360; 28; 31.39; 1.75154
1370; 28; 31.51; 1.59684
1380; 27; 31.725; 1.60915
1390; 28; 31.665; 1.55653
1400; 28; 31.485; 1.62781
1410; 26; 31.155; 2.13564
1420; 26; 31.345; 1.9042
1430; 26; 31.395; 1.88652
1440; 27; 31.645; 1.58713
1450; 29; 31.88; 1.39485
1460; 28; 31.38; 1.9041
1470; 27; 31.26; 1.94741
1480; 27; 31.28; 1.88191
1490; 27; 31.145; 1.91937
1500; 28; 31.575; 1.59511
1510; 28; 31.605; 1.56492
1520; 28; 31.42; 1.66541
1530; 28; 31.395; 1.68196
1533; 28; 31.295; 1.71697
gen; best; avg; dev
0; 30; 33.98; 0.921737
0; 30; 33.66; 1.07443
10; 30; 33.35; 1.1565
20; 31; 33.345; 1.25139
30; 30; 33.385; 1.16909
40; 31; 33.415; 1.10126
50; 31; 33.305; 1.18827
60; 30; 33.375; 1.22245
70; 30; 33.295; 1.21983
80; 27; 32.945; 1.58176
90; 31; 33.355; 1.21201
100; 30; 33.155; 1.34572
110; 29; 33.065; 1.28482
120; 29; 32.65; 1.56764
130; 30; 32.675; 1.46948
140; 30; 32.835; 1.46553
150; 29; 32.815; 1.49692
160; 30; 32.775; 1.36908
170; 29; 32.815; 1.28093
180; 29; 32.635; 1.4703
190; 29; 32.56; 1.38795
200; 30; 32.64; 1.21672
210; 30; 32.6; 1.2083
220; 29; 32.235; 1.54265
230; 30; 32.64; 1.29244
240; 29; 32.385; 1.47877
250; 30; 32.345; 1.36601
260; 30; 32.645; 1.27631
270; 30; 32.465; 1.29181
280; 29; 32.405; 1.35314
290; 28; 32.3; 1.61245
300; 26; 31.92; 2.11036
310; 27; 31.965; 2.11749
320; 28; 32.3; 1.5906
330; 30; 32.355; 1.44878
340; 29; 32.49; 1.49997
350; 28; 32.19; 1.57921
360; 27; 31.815; 1.91853
370; 29; 32.23; 1.41672
380; 28; 32.285; 1.38339
390; 29; 32.225; 1.49812
400; 30; 32.455; 1.19079
410; 28; 32.09; 1.48051
420; 29; 32.12; 1.50187
430; 28; 31.825; 1.79565
440; 28; 31.565; 2.00643
450; 29; 32.06; 1.49546
460; 27; 31.645; 2.05888
470; 27; 31.75; 1.80208
480; 28; 31.855; 1.63828
490; 28; 31.815; 1.71195
500; 28; 31.79; 1.69879
510; 29; 31.99; 1.47983
520; 28; 31.965; 1.58549
530; 28; 31.945; 1.78381
540; 28; 31.76; 1.85537
550; 28; 31.7; 1.88944
560; 28; 31.705; 1.90472
570; 28; 31.68; 1.75146
580; 26; 31.41; 2.01789
590; 28; 31.605; 1.84092
600; 28; 31.56; 1.94844
610; 27; 31.345; 2.2172
620; 27; 31.495; 2.16332
630; 27; 31.715; 1.8878
