gen; best; avg; dev
0; 105; 115.445; 3.25376
0; 106; 113.115; 2.10042
10; 98; 102.035; 0.996883
20; 95; 97.41; 0.775822
30; 90; 92.36; 0.728286
40; 85; 87.12; 0.962081
50; 82; 84.17; 0.592537
60; 79; 80.815; 0.539236
70; 77; 78.715; 0.59479
80; 76; 76.565; 0.579461
90; 73; 74.71; 0.660227
100; 70; 71.595; 0.721786
110; 68; 69.945; 0.521512
120; 67; 67.915; 0.581184
130; 66; 66.195; 0.408626
140; 64; 65.435; 0.621108
150; 64; 64.21; 0.419404
160; 64; 64.15; 0.384057
170; 63; 64.145; 0.493938
180; 63; 63.185; 0.388298
190; 62; 62.66; 0.560714
200; 61; 62.125; 0.359687
210; 62; 62.155; 0.375466
220; 61; 61.795; 0.634803
230; 61; 61.135; 0.356055
240; 61; 61.185; 0.388298
250; 61; 61.205; 0.450527
260; 61; 61.23; 0.455082
270; 61; 61.235; 0.446962
280; 61; 61.155; 0.361905
290; 61; 61.16; 0.38
300; 61; 61.115; 0.319022
310; 61; 61.14; 0.346987
320; 61; 61.16; 0.392938
330; 60; 60.96; 0.488262
340; 59; 60.15; 0.53619
350; 59; 59.16; 0.38
360; 59; 59.115; 0.319022
370; 59; 59.215; 0.434482
380; 59; 59.14; 0.346987
390; 59; 59.14; 0.346987
400; 59; 59.21; 0.419404
410; 59; 59.16; 0.366606
420; 59; 59.165; 0.371181
430; 59; 59.115; 0.319022
440; 59; 59.165; 0.371181
450; 59; 59.17; 0.388716
460; 59; 59.22; 0.414246
470; 59; 59.15; 0.357071
480; 59; 59.155; 0.361905
490; 59; 59.26; 0.471593
500; 59; 59.13; 0.336303
510; 59; 59.185; 0.388298
520; 59; 59.105; 0.306553
530; 59; 59.165; 0.371181
540; 59; 59.15; 0.357071
550; 58; 59.11; 0.384578
560; 58; 58.385; 0.544771
570; 58; 58.21; 0.419404
580; 58; 58.115; 0.319022
590; 57; 58.01; 0.547631
600; 57; 57.225; 0.473682
610; 57; 57.105; 0.306553
620; 57; 57.23; 0.443959
630; 57; 57.17; 0.388716
640; 57; 57.175; 0.392906
650; 56; 57.19; 0.404846
660; 57; 57.125; 0.345507
670; 56; 57.155; 0.448302
680; 56; 56.28; 0.470744
690; 55; 56.12; 0.34
700; 55; 55.245; 0.452742
710; 55; 55.125; 0.330719
720; 55; 55.13; 0.336303
730; 55; 55.3; 0.5
740; 55; 55.17; 0.375633
750; 55; 55.265; 0.463438
760; 55; 55.14; 0.346987
770; 55; 55.17; 0.388716
780; 55; 55.2; 0.4
790; 54; 54.175; 0.379967
800; 54; 54.185; 0.388298
810; 54; 54.16; 0.366606
820; 54; 54.215; 0.410822
830; 54; 54.17; 0.388716
840; 53; 54.165; 0.409603
850; 53; 54.115; 0.348963
860; 54; 54.155; 0.375466
870; 53; 54.06; 0.44317
880; 53; 53.2; 0.43589
890; 53; 53.19; 0.392301
900; 53; 53.18; 0.384187
910; 53; 53.195; 0.396201
920; 53; 53.22; 0.426146
930; 53; 53.245; 0.474315
940; 53; 53.26; 0.460869
950; 53; 53.18; 0.384187
960; 52; 53.17; 0.401373
970; 53; 53.245; 0.452742
980; 53; 53.17; 0.375633
990; 53; 53.19; 0.404846
1000; 53; 53.14; 0.361109
1010; 53; 53.225; 0.417582
1020; 53; 53.215; 0.422818
1030; 53; 53.17; 0.375633
1040; 53; 53.2; 0.424264
1050; 53; 53.255; 0.447186
1060; 53; 53.14; 0.346987
1070; 53; 53.295; 0.477467
1080; 53; 53.175; 0.392906
1090; 53; 53.13; 0.336303
1100; 53; 53.16; 0.366606
1110; 53; 53.21; 0.431161
1120; 53; 53.18; 0.396989
1130; 53; 53.16; 0.366606
1140; 53; 53.205; 0.415903
1150; 53; 53.285; 0.493736
1160; 53; 53.175; 0.379967
1170; 53; 53.12; 0.324962
1180; 53; 53.23; 0.432551
1190; 53; 53.175; 0.379967
1200; 53; 53.295; 0.487827
1210; 53; 53.145; 0.352101
1220; 53; 53.19; 0.392301
1230; 53; 53.185; 0.400968
1240; 53; 53.19; 0.392301
1250; 53; 53.16; 0.38
1260; 53; 53.26; 0.471593
1270; 53; 53.205; 0.415903
1280; 53; 53.245; 0.452742
1290; 52; 53.215; 0.456919
1300; 53; 53.2; 0.412311
1310; 53; 53.155; 0.361905
1320; 53; 53.275; 0.499375
1330; 53; 53.12; 0.324962
1340; 53; 53.19; 0.392301
1350; 52; 53.12; 0.474974
1360; 52; 52.905; 0.629265
1370; 52; 52.155; 0.375466
1380; 51; 52.165; 0.397209
1390; 50; 51.195; 0.408626
1400; 50; 50.215; 0.434482
1410; 50; 50.31; 0.493862
1420; 50; 50.19; 0.392301
1430; 50; 50.18; 0.40939
1440; 50; 50.195; 0.396201
1450; 50; 50.185; 0.388298
1460; 50; 50.22; 0.426146
1470; 50; 50.245; 0.484742
1480; 50; 50.17; 0.375633
1490; 50; 50.245; 0.463654
1500; 50; 50.16; 0.366606
1510; 50; 50.21; 0.419404
1520; 50; 50.18; 0.421426
1530; 50; 50.19; 0.417013
1540; 50; 50.17; 0.388716
1550; 50; 50.17; 0.413642
1560; 50; 50.265; 0.463438
1570; 50; 50.2; 0.424264
1580; 50; 50.175; 0.379967
1590; 50; 50.215; 0.434482
1600; 50; 50.21; 0.419404
1610; 50; 50.185; 0.400968
1620; 50; 50.23; 0.455082
1630; 50; 50.135; 0.341724
1640; 50; 50.19; 0.404846
1650; 50; 50.165; 0.371181
1660; 50; 50.245; 0.484742
1670; 50; 50.18; 0.421426
1680; 50; 50.2; 0.412311
1690; 50; 50.19; 0.417013
1700; 50; 50.155; 0.361905
1710; 50; 50.155; 0.361905
1720; 50; 50.175; 0.405432
1730; 50; 50.205; 0.415903
1740; 50; 50.28; 0.549181
1750; 50; 50.185; 0.413249
1760; 50; 50.22; 0.414246
1770; 50; 50.25; 0.44441
1780; 50; 50.19; 0.404846
1790; 50; 50.185; 0.400968
1800; 50; 50.17; 0.375633
1810; 50; 50.165; 0.397209
1820; 50; 50.17; 0.388716
1830; 50; 50.165; 0.409603
1840; 50; 50.265; 0.463438
1850; 50; 50.285; 0.473049
1860; 50; 50.125; 0.330719
1870; 50; 50.12; 0.324962
1880; 50; 50.275; 0.457575
1890; 50; 50.19; 0.404846
1900; 50; 50.165; 0.371181
1910; 50; 50.135; 0.341724
1920; 50; 50.21; 0.407308
1930; 50; 50.125; 0.330719
1940; 50; 50.2; 0.424264
1950; 50; 50.2; 0.447214
1960; 50; 50.145; 0.352101
1970; 49; 50.135; 0.356055
1980; 49; 49.285; 0.503761
1990; 49; 49.15; 0.37081
2000; 49; 49.195; 0.420684
2010; 49; 49.205; 0.450527
2020; 49; 49.215; 0.445842
2030; 49; 49.19; 0.428836
2040; 49; 49.165; 0.371181
2050; 49; 49.21; 0.453762
2060; 49; 49.245; 0.463654
2070; 49; 49.2; 0.4
2080; 49; 49.175; 0.405432
2090; 49; 49.09; 0.286182
2100; 49; 49.245; 0.452742
2110; 49; 49.205; 0.427756
2120; 49; 49.195; 0.420684
2130; 49; 49.27; 0.47655
2140; 49; 49.185; 0.400968
2150; 49; 49.135; 0.341724
2160; 49; 49.185; 0.425176
2170; 49; 49.16; 0.366606
2180; 49; 49.155; 0.361905
2190; 49; 49.185; 0.413249
2200; 49; 49.155; 0.375466
2210; 49; 49.215; 0.410822
2220; 49; 49.18; 0.421426
2230; 49; 49.095; 0.293215
2240; 49; 49.21; 0.407308
2250; 49; 49.19; 0.392301
2260; 49; 49.175; 0.379967
2270; 49; 49.265; 0.504752
2280; 49; 49.26; 0.438634
2290; 49; 49.255; 0.45823
2300; 49; 49.135; 0.341724
2310; 49; 49.24; 0.449889
2320; 49; 49.155; 0.375466
2330; 49; 49.155; 0.375466
2340; 49; 49.22; 0.426146
2350; 49; 49.125; 0.330719
2360; 49; 49.125; 0.330719
2370; 49; 49.13; 0.350856
2380; 49; 49.155; 0.375466
2390; 49; 49.13; 0.336303
2400; 49; 49.175; 0.392906
2410; 49; 49.28; 0.491528
2420; 49; 49.195; 0.396201
2430; 49; 49.135; 0.341724
2440; 49; 49.24; 0.449889
2450; 49; 49.18; 0.384187
2460; 49; 49.21; 0.419404
2470; 49; 49.175; 0.392906
2480; 49; 49.195; 0.408626
2490; 49; 49.155; 0.361905
2500; 49; 49.175; 0.405432
2510; 49; 49.17; 0.388716
2520; 49; 49.175; 0.379967
2530; 49; 49.135; 0.356055
2540; 49; 49.175; 0.379967
2550; 49; 49.245; 0.452742
2560; 49; 49.23; 0.443959
2570; 49; 49.21; 0.407308
2580; 49; 49.16; 0.38
2590; 49; 49.255; 0.469015
2600; 49; 49.235; 0.446962
2610; 49; 49.195; 0.420684
2620; 49; 49.17; 0.375633
2630; 49; 49.145; 0.352101
2640; 49; 49.14; 0.346987
2650; 49; 49.155; 0.375466
2660; 49; 49.165; 0.371181
2670; 49; 49.235; 0.446962
2680; 49; 49.285; 0.483503
2690; 49; 49.19; 0.428836
2700; 49; 49.2; 0.412311
2710; 49; 49.16; 0.38
2720; 49; 49.17; 0.401373
2730; 49; 49.19; 0.404846
2740; 49; 49.2; 0.43589
2750; 49; 49.185; 0.413249
2760; 49; 49.175; 0.379967
2770; 49; 49.235; 0.458012
2780; 49; 49.155; 0.361905
2790; 49; 49.17; 0.388716
2800; 49; 49.155; 0.361905
2810; 49; 49.185; 0.400968
2820; 49; 49.275; 0.519013
2830; 49; 49.255; 0.45823
2840; 49; 49.24; 0.482079
2850; 49; 49.165; 0.397209
2860; 49; 49.13; 0.336303
2870; 49; 49.22; 0.437721
2880; 49; 49.29; 0.495883
2890; 49; 49.225; 0.452079
2900; 49; 49.2; 0.424264
2910; 49; 49.21; 0.442606
2920; 49; 49.19; 0.392301
2930; 49; 49.17; 0.375633
2940; 49; 49.17; 0.388716
2950; 49; 49.185; 0.388298
2960; 49; 49.18; 0.384187
2970; 49; 49.215; 0.434482
2980; 49; 49.14; 0.346987
2990; 49; 49.255; 0.479557
3000; 49; 49.195; 0.408626
3010; 49; 49.195; 0.396201
3020; 49; 49.2; 0.412311
3030; 49; 49.15; 0.357071
3040; 49; 49.15; 0.357071
3050; 49; 49.225; 0.44088
3060; 49; 49.195; 0.396201
3070; 49; 49.29; 0.46465
3080; 49; 49.27; 0.486929
3090; 49; 49.275; 0.478931
3100; 49; 49.155; 0.361905
3110; 49; 49.195; 0.420684
3120; 49; 49.185; 0.400968
3130; 49; 49.17; 0.375633
3140; 49; 49.205; 0.427756
3150; 49; 49.23; 0.432551
3160; 49; 49.195; 0.408626
3170; 49; 49.23; 0.443959
3180; 49; 49.355; 0.573563
3190; 49; 49.17; 0.375633
3200; 49; 49.195; 0.408626
3210; 49; 49.17; 0.375633
3220; 49; 49.14; 0.361109
3230; 49; 49.245; 0.44156
3240; 49; 49.295; 0.497971
3250; 49; 49.14; 0.346987
3260; 49; 49.24; 0.449889
3270; 49; 49.185; 0.413249
3280; 49; 49.16; 0.366606
3290; 49; 49.155; 0.361905
3300; 49; 49.165; 0.384415
3310; 49; 49.33; 0.539537
3320; 49; 49.205; 0.403702
3330; 49; 49.24; 0.438634
3340; 49; 49.25; 0.455522
3350; 49; 49.215; 0.410822
3360; 49; 49.26; 0.460869
3370; 49; 49.165; 0.384415
3380; 49; 49.18; 0.396989
3390; 49; 49.22; 0.426146
3400; 49; 49.225; 0.463006
3410; 49; 49.205; 0.427756
3420; 49; 49.15; 0.357071
3430; 49; 49.225; 0.452079
3440; 49; 49.16; 0.366606
3450; 49; 49.165; 0.371181
3460; 49; 49.16; 0.366606
3470; 49; 49.15; 0.37081
3480; 49; 49.215; 0.410822
3490; 49; 49.26; 0.492341
3500; 49; 49.19; 0.392301
3510; 49; 49.16; 0.366606
3520; 49; 49.205; 0.427756
3530; 49; 49.21; 0.431161
3540; 49; 49.165; 0.384415
3550; 49; 49.125; 0.330719
3560; 49; 49.17; 0.375633
3570; 49; 49.175; 0.405432
3580; 49; 49.145; 0.352101
3590; 49; 49.125; 0.330719
3600; 49; 49.145; 0.352101
3610; 49; 49.195; 0.420684
3620; 49; 49.205; 0.415903
3630; 48; 48.92; 0.619355
3640; 48; 48.17; 0.375633
3650; 48; 48.145; 0.352101
3660; 48; 48.205; 0.403702
3670; 48; 48.275; 0.457575
3680; 48; 48.165; 0.371181
3690; 48; 48.2; 0.424264
3700; 48; 48.165; 0.421634
3710; 48; 48.19; 0.404846
3720; 48; 48.13; 0.336303
3730; 48; 48.165; 0.371181
3740; 48; 48.17; 0.401373
3750; 48; 48.175; 0.405432
3760; 47; 48.165; 0.384415
3770; 48; 48.205; 0.403702
3780; 48; 48.205; 0.403702
3790; 48; 48.18; 0.421426
3800; 48; 48.13; 0.336303
3810; 48; 48.175; 0.379967
3820; 48; 48.185; 0.400968
3830; 48; 48.21; 0.419404
3840; 48; 48.13; 0.350856
3850; 48; 48.375; 0.542563
3860; 48; 48.25; 0.433013
3870; 48; 48.23; 0.432551
3880; 48; 48.155; 0.361905
3890; 48; 48.195; 0.408626
3900; 48; 48.175; 0.379967
3910; 48; 48.165; 0.371181
3920; 48; 48.205; 0.427756
3930; 48; 48.23; 0.455082
3940; 48; 48.25; 0.455522
3950; 48; 48.13; 0.364829
3960; 48; 48.18; 0.433128
3970; 48; 48.19; 0.404846
3980; 48; 48.235; 0.479349
3990; 48; 48.195; 0.396201
4000; 48; 48.235; 0.458012
4010; 47; 47.96; 0.527636
4020; 47; 47.14; 0.346987
4030; 47; 47.14; 0.346987
4040; 47; 47.265; 0.452521
4050; 47; 47.115; 0.319022
4060; 47; 47.18; 0.384187
4070; 47; 47.17; 0.375633
4080; 47; 47.215; 0.422818
4090; 47; 47.215; 0.434482
4100; 47; 47.185; 0.400968
4110; 47; 47.225; 0.429389
4120; 47; 47.21; 0.407308
4130; 47; 47.125; 0.345507
4140; 47; 47.26; 0.449889
4150; 47; 47.215; 0.410822
4160; 47; 47.215; 0.410822
4170; 47; 47.175; 0.405432
4180; 47; 47.17; 0.375633
gen; best; avg; dev
0; 106; 115.165; 3.49825
0; 106; 113.69; 2.19178
10; 97; 102.425; 1.07906
20; 93; 95.35; 0.785812
30; 87; 90.165; 0.904309
40; 83; 85.47; 0.926876
50; 80; 81.885; 0.530825
60; 78; 79.235; 0.468802
70; 77; 78.05; 0.507445
80; 76; 76.2; 0.43589
90; 75; 75.125; 0.345507
100; 73; 74.36; 0.557136
110; 72; 73.15; 0.48734
120; 72; 72.12; 0.324962
130; 72; 72.17; 0.375633
140; 72; 72.165; 0.384415
150; 72; 72.135; 0.341724
160; 70; 71.32; 0.526878
170; 68; 69.375; 0.551702
180; 67; 68.3; 0.519615
190; 66; 67.17; 0.43715
200; 65; 66.25; 0.455522
210; 65; 65.16; 0.38
220; 64; 64.975; 0.586835
230; 63; 64.15; 0.37081
240; 63; 64.045; 0.403702
250; 63; 63.185; 0.400968
260; 63; 63.145; 0.352101
270; 62; 63.07; 0.463789
280; 62; 62.12; 0.324962
290; 62; 62.13; 0.336303
300; 61; 62.165; 0.397209
310; 61; 61.235; 0.468802
320; 61; 61.22; 0.414246
330; 61; 61.15; 0.37081
340; 61; 61.11; 0.31289
350; 60; 61.12; 0.464327
360; 60; 60.205; 0.450527
370; 60; 60.295; 0.517663
380; 60; 60.27; 0.47655
390; 60; 60.22; 0.448999
400; 60; 60.205; 0.439289
410; 60; 60.205; 0.403702
420; 60; 60.165; 0.384415
430; 60; 60.145; 0.352101
440; 60; 60.175; 0.379967
450; 60; 60.145; 0.352101
460; 59; 60.19; 0.440341
470; 59; 60.045; 0.472202
480; 59; 59.19; 0.392301
490; 59; 59.14; 0.3747
500; 59; 59.155; 0.361905
510; 59; 59.17; 0.375633
520; 59; 59.175; 0.392906
530; 59; 59.15; 0.357071
540; 58; 58.675; 0.623999
550; 57; 58.14; 0.387814
560; 57; 57.14; 0.346987
570; 57; 57.18; 0.396989
580; 56; 57.135; 0.356055
590; 56; 56.275; 0.468375
600; 56; 56.18; 0.396989
610; 56; 56.215; 0.422818
620; 56; 56.16; 0.366606
630; 56; 56.185; 0.413249
640; 56; 56.16; 0.366606
650; 56; 56.165; 0.371181
660; 56; 56.18; 0.384187
670; 56; 56.145; 0.37944
680; 56; 56.23; 0.420833
690; 56; 56.145; 0.366026
700; 56; 56.115; 0.319022
710; 56; 56.16; 0.366606
720; 56; 56.125; 0.330719
730; 56; 56.195; 0.443819
740; 56; 56.15; 0.357071
750; 56; 56.215; 0.445842
760; 56; 56.225; 0.44088
770; 56; 56.16; 0.366606
780; 55; 55.99; 0.608194
790; 55; 55.18; 0.396989
800; 55; 55.23; 0.455082
810; 55; 55.155; 0.361905
820; 54; 55.18; 0.433128
830; 54; 54.15; 0.357071
840; 54; 54.195; 0.396201
850; 54; 54.14; 0.361109
860; 54; 54.125; 0.345507
870; 54; 54.185; 0.400968
880; 54; 54.2; 0.412311
890; 54; 54.145; 0.366026
900; 54; 54.215; 0.422818
910; 54; 54.155; 0.361905
920; 54; 54.16; 0.366606
930; 54; 54.115; 0.319022
940; 54; 54.21; 0.442606
950; 54; 54.19; 0.392301
960; 54; 54.15; 0.37081
970; 54; 54.29; 0.46465
980; 54; 54.22; 0.426146
990; 54; 54.12; 0.324962
1000; 54; 54.23; 0.47655
1010; 54; 54.145; 0.366026
1020; 54; 54.185; 0.413249
1030; 54; 54.155; 0.361905
1040; 54; 54.185; 0.388298
1050; 54; 54.17; 0.388716
1060; 54; 54.195; 0.443819
1070; 54; 54.095; 0.293215
1080; 54; 54.145; 0.366026
1090; 54; 54.215; 0.422818
1100; 54; 54.14; 0.346987
1110; 54; 54.125; 0.330719
1120; 54; 54.175; 0.379967
1130; 54; 54.205; 0.415903
1140; 54; 54.135; 0.341724
1150; 54; 54.185; 0.388298
1160; 54; 54.135; 0.356055
1170; 54; 54.215; 0.410822
1180; 54; 54.16; 0.366606
1190; 54; 54.165; 0.371181
1200; 54; 54.115; 0.319022
1210; 54; 54.18; 0.40939
1220; 54; 54.15; 0.357071
1230; 54; 54.19; 0.428836
1240; 54; 54.135; 0.341724
1250; 54; 54.16; 0.392938
1260; 54; 54.17; 0.375633
1270; 54; 54.135; 0.341724
1280; 54; 54.205; 0.403702
1290; 54; 54.07; 0.274044
1300; 54; 54.205; 0.427756
1310; 54; 54.145; 0.352101
1320; 53; 54.165; 0.421634
1330; 53; 53.165; 0.371181
1340; 53; 53.21; 0.442606
1350; 53; 53.225; 0.44088
1360; 52; 53.175; 0.392906
1370; 52; 53.16; 0.405463
1380; 52; 52.17; 0.388716
1390; 52; 52.155; 0.375466
1400; 52; 52.165; 0.371181
1410; 52; 52.165; 0.397209
1420; 52; 52.205; 0.403702
1430; 51; 52.085; 0.384415
1440; 51; 51.515; 0.599812
1450; 51; 51.22; 0.448999
1460; 51; 51.175; 0.379967
1470; 51; 51.115; 0.319022
1480; 51; 51.2; 0.412311
1490; 51; 51.14; 0.361109
1500; 51; 51.14; 0.346987
1510; 51; 51.27; 0.47655
1520; 51; 51.15; 0.357071
1530; 51; 51.22; 0.426146
1540; 51; 51.215; 0.422818
1550; 51; 51.155; 0.375466
1560; 51; 51.185; 0.388298
1570; 51; 51.19; 0.404846
1580; 51; 51.18; 0.421426
1590; 50; 50.71; 0.570877
1600; 50; 50.22; 0.448999
1610; 50; 50.24; 0.460869
1620; 50; 50.24; 0.460869
1630; 50; 50.225; 0.44088
1640; 50; 50.135; 0.356055
1650; 50; 50.14; 0.346987
1660; 50; 50.17; 0.375633
1670; 50; 50.16; 0.405463
1680; 50; 50.23; 0.47655
1690; 50; 50.205; 0.403702
1700; 50; 50.155; 0.375466
1710; 50; 50.235; 0.446962
1720; 50; 50.14; 0.346987
1730; 50; 50.15; 0.37081
1740; 50; 50.16; 0.366606
1750; 50; 50.21; 0.407308
1760; 50; 50.17; 0.375633
1770; 50; 50.15; 0.357071
1780; 50; 50.135; 0.341724
1790; 50; 50.165; 0.371181
1800; 50; 50.165; 0.371181
1810; 50; 50.2; 0.424264
1820; 50; 50.15; 0.37081
1830; 50; 50.255; 0.469015
1840; 50; 50.22; 0.426146
1850; 50; 50.24; 0.482079
1860; 50; 50.11; 0.328481
1870; 50; 50.18; 0.40939
1880; 50; 50.27; 0.47655
1890; 50; 50.3; 0.509902
1900; 50; 50.205; 0.415903
1910; 50; 50.195; 0.408626
1920; 50; 50.19; 0.417013
1930; 50; 50.16; 0.366606
1940; 50; 50.19; 0.404846
1950; 49; 50.04; 0.518073
1960; 49; 49.245; 0.474315
1970; 49; 49.195; 0.396201
1980; 49; 49.11; 0.328481
1990; 49; 49.18; 0.384187
2000; 49; 49.17; 0.375633
2010; 49; 49.185; 0.413249
2020; 49; 49.35; 0.563471
2030; 49; 49.175; 0.379967
2040; 49; 49.19; 0.404846
2050; 49; 49.2; 0.412311
2060; 49; 49.125; 0.345507
2070; 49; 49.17; 0.388716
2080; 49; 49.2; 0.412311
2090; 49; 49.155; 0.361905
2100; 49; 49.18; 0.40939
2110; 49; 49.135; 0.341724
2120; 49; 49.21; 0.419404
2130; 49; 49.18; 0.384187
2140; 49; 49.15; 0.37081
2150; 49; 49.145; 0.352101
2160; 49; 49.28; 0.481248
2170; 49; 49.155; 0.375466
2180; 49; 49.195; 0.432406
2190; 49; 49.135; 0.341724
2200; 49; 49.155; 0.361905
2210; 49; 49.19; 0.392301
2220; 49; 49.18; 0.384187
2230; 49; 49.215; 0.422818
2240; 49; 49.22; 0.414246
2250; 49; 49.28; 0.491528
2260; 49; 49.15; 0.357071
2270; 49; 49.165; 0.384415
2280; 49; 49.175; 0.392906
2290; 49; 49.255; 0.479557
2300; 49; 49.17; 0.388716
2310; 49; 49.155; 0.375466
2320; 49; 49.22; 0.426146
2330; 49; 49.19; 0.392301
2340; 49; 49.145; 0.352101
2350; 49; 49.135; 0.341724
2360; 49; 49.14; 0.346987
2370; 49; 49.155; 0.361905
2380; 49; 49.16; 0.366606
2390; 49; 49.215; 0.434482
2400; 49; 49.185; 0.388298
2410; 49; 49.185; 0.425176
2420; 49; 49.22; 0.481248
2430; 49; 49.165; 0.371181
2440; 49; 49.165; 0.397209
2450; 49; 49.26; 0.449889
2460; 49; 49.17; 0.375633
2470; 49; 49.16; 0.366606
2480; 49; 49.24; 0.460869
2490; 49; 49.185; 0.400968
2500; 49; 49.13; 0.350856
2510; 49; 49.195; 0.396201
2520; 49; 49.155; 0.375466
2530; 49; 49.17; 0.375633
2540; 49; 49.185; 0.425176
2550; 49; 49.24; 0.427083
2560; 49; 49.19; 0.404846
2570; 49; 49.175; 0.379967
2580; 48; 48.67; 0.617333
2590; 48; 48.26; 0.471593
2600; 48; 48.215; 0.410822
2610; 48; 48.215; 0.422818
2620; 48; 48.21; 0.407308
2630; 48; 48.23; 0.455082
2640; 48; 48.185; 0.400968
2650; 48; 48.195; 0.408626
2660; 48; 48.155; 0.375466
2670; 48; 48.14; 0.346987
2680; 48; 48.185; 0.388298
2690; 48; 48.26; 0.449889
2700; 48; 48.265; 0.452521
2710; 48; 48.2; 0.4
2720; 48; 48.145; 0.366026
2730; 48; 48.175; 0.392906
2740; 48; 48.145; 0.366026
2750; 48; 48.285; 0.483503
2760; 48; 48.265; 0.484536
2770; 48; 48.2; 0.4
2780; 48; 48.16; 0.366606
2790; 48; 48.18; 0.384187
2800; 48; 48.195; 0.408626
2810; 48; 48.25; 0.455522
2820; 48; 48.2; 0.412311
2830; 48; 48.215; 0.422818
2840; 48; 48.14; 0.346987
2850; 48; 48.145; 0.352101
2860; 48; 48.165; 0.371181
2870; 48; 48.275; 0.48926
2880; 48; 48.145; 0.366026
2890; 48; 48.19; 0.404846
2900; 48; 48.185; 0.413249
2910; 48; 48.21; 0.407308
2920; 48; 48.15; 0.357071
2930; 48; 48.165; 0.371181
2940; 48; 48.17; 0.375633
2950; 48; 48.2; 0.424264
2960; 48; 48.155; 0.361905
2970; 48; 48.21; 0.442606
2980; 48; 48.18; 0.384187
2990; 48; 48.215; 0.410822
3000; 48; 48.28; 0.448999
3010; 48; 48.13; 0.350856
3020; 48; 48.195; 0.408626
3030; 48; 48.235; 0.446962
3040; 48; 48.195; 0.408626
3050; 48; 48.22; 0.426146
3060; 48; 48.265; 0.463438
3070; 48; 48.125; 0.359687
3080; 48; 48.255; 0.447186
3090; 47; 47.405; 0.557651
3100; 47; 47.15; 0.37081
3110; 47; 47.21; 0.407308
3120; 47; 47.16; 0.366606
3130; 47; 47.17; 0.388716
3140; 47; 47.18; 0.384187
3150; 47; 47.195; 0.396201
3160; 47; 47.25; 0.48734
3170; 47; 47.24; 0.460869
3180; 47; 47.13; 0.336303
3190; 47; 47.18; 0.396989
3200; 47; 47.2; 0.4
3210; 47; 47.22; 0.426146
3220; 47; 47.25; 0.433013
3230; 47; 47.22; 0.448999
3240; 47; 47.195; 0.420684
3250; 47; 47.27; 0.47655
3260; 47; 47.2; 0.4
3270; 47; 47.21; 0.407308
3280; 47; 47.175; 0.379967
3290; 47; 47.205; 0.403702
3300; 47; 47.15; 0.357071
3310; 47; 47.175; 0.392906
3320; 47; 47.23; 0.443959
3330; 47; 47.24; 0.460869
3340; 47; 47.2; 0.43589
3350; 47; 47.155; 0.361905
3360; 47; 47.175; 0.379967
3370; 47; 47.185; 0.400968
3380; 47; 47.2; 0.412311
3390; 47; 47.27; 0.47655
3400; 47; 47.235; 0.479349
3410; 47; 47.145; 0.352101
3420; 47; 47.17; 0.375633
3430; 47; 47.145; 0.352101
3440; 47; 47.185; 0.400968
3450; 47; 47.16; 0.38
3460; 47; 47.23; 0.443959
3470; 47; 47.225; 0.417582
3480; 47; 47.195; 0.408626
3490; 47; 47.225; 0.44088
3500; 47; 47.235; 0.435632
3510; 47; 47.235; 0.423999
3520; 47; 47.24; 0.438634
3530; 47; 47.155; 0.361905
3540; 47; 47.12; 0.324962
3550; 47; 47.19; 0.392301
3560; 47; 47.17; 0.401373
3570; 47; 47.19; 0.417013
3580; 47; 47.215; 0.456919
3590; 47; 47.17; 0.375633
3600; 47; 47.18; 0.384187
3610; 47; 47.3; 0.509902
3620; 47; 47.22; 0.426146
3630; 47; 47.17; 0.375633
3640; 47; 47.175; 0.379967
3650; 47; 47.18; 0.384187
3660; 47; 47.14; 0.361109
3670; 47; 47.21; 0.407308
3680; 47; 47.185; 0.388298
3690; 47; 47.195; 0.396201
3700; 47; 47.23; 0.455082
3710; 47; 47.25; 0.48734
3720; 47; 47.2; 0.412311
3730; 47; 47.235; 0.435632
3740; 47; 47.235; 0.458012
3750; 47; 47.195; 0.408626
3760; 47; 47.2; 0.4
3770; 47; 47.155; 0.361905
3780; 47; 47.435; 0.570767
3790; 47; 47.21; 0.442606
3800; 47; 47.15; 0.357071
3810; 47; 47.285; 0.532705
3820; 47; 47.195; 0.396201
3830; 47; 47.21; 0.419404
3840; 47; 47.195; 0.396201
3850; 47; 47.24; 0.471593
3860; 47; 47.175; 0.379967
3870; 47; 47.22; 0.414246
3880; 47; 47.265; 0.452521
3890; 47; 47.2; 0.412311
3900; 47; 47.225; 0.417582
3910; 47; 47.15; 0.357071
3920; 47; 47.265; 0.484536
3930; 47; 47.15; 0.357071
3940; 47; 47.155; 0.361905
3950; 46; 47.18; 0.40939
3960; 47; 47.13; 0.336303
3970; 47; 47.21; 0.431161
3980; 47; 47.215; 0.422818
3990; 47; 47.125; 0.330719
4000; 47; 47.215; 0.410822
4010; 47; 47.31; 0.513712
4020; 47; 47.195; 0.396201
4030; 47; 47.16; 0.366606
4040; 47; 47.15; 0.357071
4050; 47; 47.14; 0.346987
4060; 47; 47.27; 0.50705
4070; 47; 47.265; 0.494747
4080; 47; 47.18; 0.384187
4090; 47; 47.185; 0.388298
4100; 47; 47.21; 0.407308
4110; 47; 47.21; 0.431161
4120; 47; 47.2; 0.4
4130; 47; 47.25; 0.48734
