temp; best; diff
5.95701e-08; 74933.7; -376.399
5.66647e-08; 74933.7; -11611.3
5.3901e-08; 74933.7; -630.353
5.12721e-08; 74933.7; -9803.77
4.87714e-08; 74933.7; -58.6131
4.63927e-08; 74933.7; -10259.8
4.413e-08; 74933.7; -1965.84
4.19776e-08; 74933.7; -54.3505
3.99302e-08; 74933.7; -453.216
3.79827e-08; 74933.7; -448.538
3.61302e-08; 74933.7; -1101.53
3.4368e-08; 74933.7; -389.2
3.26918e-08; 74933.7; 0
3.10973e-08; 74933.7; -522.295
2.95806e-08; 74933.7; -1094.41
2.81379e-08; 74933.7; -963.906
2.67655e-08; 74933.7; -458.249
2.54601e-08; 74933.7; -3191.51
2.42183e-08; 74933.7; -1100.83
2.30371e-08; 74945.5; -7692.31
2.19135e-08; 74945.5; -9291.14
2.08447e-08; 74945.5; -844.811
1.98281e-08; 74945.5; -66.1691
1.8861e-08; 74945.5; -1445.04
1.79411e-08; 74945.5; -5874.74
1.70661e-08; 74945.5; -748.166
1.62337e-08; 74945.5; -75.0829
1.54419e-08; 74945.5; -2806.22
1.46888e-08; 74945.5; -13438.5
1.39724e-08; 74945.5; -1568.87
1.32909e-08; 74945.5; -326.685
1.26427e-08; 74945.5; -8118.23
1.2026e-08; 74945.5; -85.5571
1.14395e-08; 74945.5; -8390.42
1.08816e-08; 74945.5; -10170.4
1.03508e-08; 74945.5; 0
9.84599e-09; 74945.5; -421.274
9.36577e-09; 74945.5; -6434.27
8.90897e-09; 74945.5; -288.609
8.47445e-09; 74945.5; -6950.17
8.06113e-09; 74945.5; -42.7155
7.66797e-09; 74945.5; -1163.51
7.29398e-09; 74945.5; -633.383
6.93823e-09; 74945.5; -32.0469
6.59983e-09; 74945.5; -283.875
6.27794e-09; 74945.5; -2878.75
5.97174e-09; 74945.5; -5457.21
5.68048e-09; 74945.5; -3489.03
5.40343e-09; 74945.5; -482.122
5.13989e-09; 74945.5; -4570.44
4.8892e-09; 74945.5; -740.024
4.65074e-09; 74945.5; -3136.97
4.42391e-09; 74945.5; -570.898
4.20814e-09; 74945.5; -12453.2
4.0029e-09; 74945.5; -1018.75
3.80767e-09; 74945.5; -1383.08
3.62195e-09; 74945.5; -1128.86
3.4453e-09; 74945.5; -1269.35
3.27726e-09; 74945.5; -241.208
3.11742e-09; 74945.5; -171.424
2.96538e-09; 74945.5; -567.905
2.82075e-09; 74945.5; -2404.3
2.68317e-09; 74945.5; -456.281
2.5523e-09; 74945.5; -68.9753
2.42782e-09; 74945.5; -7580.87
2.30941e-09; 74945.5; -786.042
2.19677e-09; 74945.5; -2216.62
2.08963e-09; 74945.5; -75.7227
1.98771e-09; 74945.5; -184.235
1.89076e-09; 74945.5; -12508.5
1.79855e-09; 74945.5; -3321.65
1.71083e-09; 74945.5; 0
1.62738e-09; 74945.5; -1588.7
1.54801e-09; 74945.5; -687.612
1.47251e-09; 74945.5; -437.003
1.40069e-09; 74945.5; -1270.38
1.33238e-09; 74945.5; -1487.2
1.26739e-09; 74945.5; -223.519
1.20558e-09; 74945.5; -6269.51
1.14678e-09; 74945.5; -805.485
1.09085e-09; 74945.5; -953.396
1.03764e-09; 74945.5; -318.307
9.87034e-10; 74945.5; -6.76341
9.38893e-10; 74945.5; -1463.67
8.931e-10; 74945.5; -1173.08
8.49541e-10; 74945.5; -491.468
8.08107e-10; 74945.5; -1589.6
7.68693e-10; 74945.5; -509.726
7.31201e-10; 74945.5; -1778.08
6.95539e-10; 74945.5; -1035.78
6.61615e-10; 74945.5; -752.242
6.29346e-10; 74945.5; -353.631
5.98651e-10; 74945.5; -1209.17
5.69453e-10; 74945.5; -486.419
5.41679e-10; 74945.5; -263.887
5.1526e-10; 74945.5; -54.48
4.90129e-10; 74945.5; -752.17
4.66224e-10; 74945.5; -268.695
4.43485e-10; 74945.5; -184.967
4.21855e-10; 74945.5; -217.274
4.0128e-10; 74945.5; -134.308
3.81708e-10; 74945.5; -187.736
3.63091e-10; 74945.5; -127.848
3.45382e-10; 74958.7; -4512.16
3.28537e-10; 74958.7; -1242.83
3.12513e-10; 74958.7; -4301.74
2.97271e-10; 74958.7; -239.671
2.82772e-10; 74958.7; -8589.17
2.68981e-10; 74958.7; -323.11
2.55862e-10; 74958.7; -14124.6
2.43382e-10; 74958.7; -943.687
2.31512e-10; 74958.7; -1233.07
2.2022e-10; 74958.7; -886.768
2.0948e-10; 74958.7; -137.253
1.99263e-10; 74958.7; -13044.3
1.89544e-10; 74958.7; -14395
1.80299e-10; 74958.7; -287.773
1.71506e-10; 74958.7; -919.413
1.63141e-10; 74958.7; -176.991
1.55184e-10; 74958.7; -1270.17
1.47615e-10; 74958.7; -4148.9
1.40416e-10; 74958.7; -776.645
1.33567e-10; 74958.7; -5116.69
1.27053e-10; 74958.7; -200.33
1.20856e-10; 74958.7; -408.973
1.14961e-10; 74958.7; -347.896
1.09354e-10; 74958.7; -3207.52
1.04021e-10; 74958.7; -59.8299
9.89475e-11; 74958.7; -122.182
9.41215e-11; 74958.7; -52.6201
8.95309e-11; 74958.7; -101.521
8.51642e-11; 74958.7; -264.403
8.10105e-11; 74958.7; -362.571
7.70594e-11; 74958.7; -6280.74
7.3301e-11; 74958.7; -113.065
6.97259e-11; 74958.7; -156.035
6.63251e-11; 74958.7; -2623.65
6.30903e-11; 74958.7; -3732.65
6.00132e-11; 74958.7; -600.918
5.70862e-11; 74958.7; -642.874
5.43019e-11; 74958.7; -393.072
5.16534e-11; 74958.7; -776.716
4.91341e-11; 74958.7; -499.177
4.67377e-11; 74958.7; -374.359
4.44582e-11; 74961.6; -727.512
4.22898e-11; 74961.6; -690.794
4.02272e-11; 74961.6; -217.274
3.82652e-11; 74961.6; -435.334
3.63989e-11; 74961.6; -1687.03
3.46236e-11; 74961.6; -940
3.29349e-11; 74961.6; -744.751
3.13286e-11; 74961.6; -334.932
2.98006e-11; 74961.6; -717.147
2.83472e-11; 74961.6; -8062.66
2.69646e-11; 74961.6; -763.291
2.56494e-11; 74961.6; -1578.33
2.43984e-11; 74961.6; -2362.99
2.32085e-11; 74961.6; -570.818
2.20765e-11; 74961.6; -452.3
2.09998e-11; 74961.6; -900.976
1.99756e-11; 74961.6; -2777.46
1.90013e-11; 74961.6; -5963.37
1.80745e-11; 74961.6; -488.162
1.7193e-11; 74961.6; -10398.8
1.63544e-11; 74961.6; -251.889
1.55568e-11; 74961.6; -14029.7
1.4798e-11; 74961.6; -14467
1.40763e-11; 74961.6; -159.826
1.33897e-11; 74961.6; -466.68
1.27367e-11; 74961.6; -7540.89
1.21155e-11; 74961.6; -11330.3
1.15246e-11; 74961.6; -344.982
1.09625e-11; 74961.6; -4214.81
1.04278e-11; 74961.6; -460.985
9.91922e-12; 74961.6; -138.103
9.43543e-12; 74961.6; -427.175
8.97523e-12; 74961.6; -5070.86
8.53749e-12; 74961.6; -291.803
8.12109e-12; 74961.6; -2132.3
7.725e-12; 74961.6; -762.892
7.34823e-12; 74961.6; -5942.92
6.98983e-12; 74961.6; -442.985
6.64892e-12; 74961.6; -683.68
6.32463e-12; 74961.6; -312.444
6.01616e-12; 74961.6; -176.355
5.72273e-12; 74961.6; -81.1644
5.44362e-12; 74961.6; -109.943
