it; best; temp
27570; 9; 4.80072e-56
27580; 9; 4.56601e-56
27590; 9; 4.34278e-56
27600; 9; 4.13046e-56
27610; 9; 3.92852e-56
27620; 9; 3.73646e-56
27630; 9; 3.55378e-56
27640; 9; 3.38004e-56
27650; 9; 3.21479e-56
27660; 9; 3.05762e-56
27670; 9; 2.90813e-56
27680; 9; 2.76595e-56
27690; 9; 2.63073e-56
27700; 9; 2.50211e-56
27710; 9; 2.37978e-56
27720; 9; 2.26344e-56
27730; 9; 2.15278e-56
27740; 9; 2.04753e-56
27750; 9; 1.94742e-56
27760; 9; 1.85222e-56
27770; 9; 1.76166e-56
27780; 9; 1.67553e-56
27790; 9; 1.59362e-56
27800; 9; 1.51571e-56
27810; 9; 1.4416e-56
27820; 9; 1.37112e-56
27830; 9; 1.30409e-56
27840; 9; 1.24033e-56
27850; 9; 1.17969e-56
27860; 9; 1.12202e-56
27870; 9; 1.06716e-56
27880; 9; 1.01499e-56
27890; 9; 9.65366e-57
27900; 9; 9.18169e-57
27910; 9; 8.7328e-57
27920; 9; 8.30586e-57
27930; 9; 7.89978e-57
27940; 9; 7.51356e-57
27950; 9; 7.14623e-57
27960; 9; 6.79685e-57
27970; 9; 6.46455e-57
27980; 9; 6.1485e-57
27990; 9; 5.8479e-57
28000; 9; 5.562e-57
28010; 9; 5.29007e-57
28020; 9; 5.03144e-57
28030; 9; 4.78546e-57
28040; 9; 4.5515e-57
28050; 9; 4.32897e-57
28060; 9; 4.11733e-57
28070; 9; 3.91603e-57
28080; 9; 3.72458e-57
28090; 9; 3.54249e-57
28100; 9; 3.36929e-57
28110; 9; 3.20457e-57
28120; 9; 3.0479e-57
28130; 9; 2.89889e-57
28140; 9; 2.75716e-57
28150; 9; 2.62236e-57
28160; 9; 2.49416e-57
28170; 9; 2.37222e-57
28180; 9; 2.25624e-57
28190; 9; 2.14593e-57
28200; 9; 2.04102e-57
28210; 9; 1.94123e-57
28220; 9; 1.84633e-57
28230; 9; 1.75606e-57
28240; 9; 1.67021e-57
28250; 9; 1.58855e-57
28260; 9; 1.51089e-57
28270; 9; 1.43702e-57
28280; 9; 1.36676e-57
28290; 9; 1.29994e-57
28300; 9; 1.23639e-57
28310; 9; 1.17594e-57
28320; 9; 1.11845e-57
28330; 9; 1.06377e-57
28340; 9; 1.01176e-57
28350; 9; 9.62297e-58
28360; 9; 9.1525e-58
28370; 9; 8.70504e-58
28380; 9; 8.27945e-58
28390; 9; 7.87467e-58
28400; 9; 7.48968e-58
28410; 9; 7.12351e-58
28420; 9; 6.77524e-58
28430; 9; 6.444e-58
28440; 9; 6.12895e-58
28450; 9; 5.82931e-58
28460; 9; 5.54432e-58
28470; 9; 5.27326e-58
28480; 9; 5.01545e-58
28490; 9; 4.77024e-58
28500; 9; 4.53703e-58
28510; 9; 4.31521e-58
28520; 9; 4.10424e-58
28530; 9; 3.90359e-58
28540; 9; 3.71274e-58
28550; 9; 3.53122e-58
28560; 9; 3.35858e-58
28570; 9; 3.19438e-58
28580; 9; 3.03821e-58
28590; 9; 2.88967e-58
28600; 9; 2.7484e-58
28610; 9; 2.61403e-58
28620; 9; 2.48623e-58
28630; 9; 2.36468e-58
28640; 9; 2.24907e-58
28650; 9; 2.13911e-58
28660; 9; 2.03453e-58
28670; 9; 1.93506e-58
28680; 9; 1.84046e-58
28690; 9; 1.75048e-58
28700; 9; 1.6649e-58
28710; 9; 1.5835e-58
28720; 9; 1.50608e-58
28730; 9; 1.43245e-58
28740; 9; 1.36242e-58
28750; 9; 1.29581e-58
28760; 9; 1.23246e-58
28770; 9; 1.1722e-58
28780; 9; 1.11489e-58
28790; 9; 1.06039e-58
28800; 9; 1.00855e-58
28810; 9; 9.59238e-59
28820; 9; 9.12341e-59
28830; 9; 8.67737e-59
28840; 9; 8.25313e-59
28850; 9; 7.84964e-59
28860; 9; 7.46587e-59
28870; 9; 7.10086e-59
28880; 9; 6.7537e-59
28890; 9; 6.42352e-59
28900; 9; 6.10947e-59
28910; 9; 5.81078e-59
28920; 9; 5.52669e-59
28930; 9; 5.25649e-59
28940; 9; 4.9995e-59
28950; 9; 4.75508e-59
28960; 9; 4.5226e-59
28970; 9; 4.30149e-59
28980; 9; 4.09119e-59
28990; 9; 3.89118e-59
29000; 9; 3.70094e-59
29010; 9; 3.52e-59
29020; 9; 3.34791e-59
29030; 9; 3.18423e-59
29040; 9; 3.02855e-59
29050; 9; 2.88049e-59
29060; 9; 2.73966e-59
29070; 9; 2.60572e-59
29080; 9; 2.47832e-59
29090; 9; 2.35716e-59
29100; 9; 2.24192e-59
29110; 9; 2.13231e-59
29120; 9; 2.02806e-59
29130; 9; 1.92891e-59
29140; 9; 1.83461e-59
29150; 9; 1.74491e-59
29160; 9; 1.6596e-59
29170; 9; 1.57847e-59
29180; 9; 1.5013e-59
29190; 9; 1.4279e-59
29200; 9; 1.35809e-59
29210; 9; 1.29169e-59
29220; 9; 1.22854e-59
29230; 9; 1.16848e-59
29240; 9; 1.11135e-59
29250; 9; 1.05702e-59
29260; 9; 1.00534e-59
29270; 9; 9.56188e-60
29280; 9; 9.0944e-60
29290; 9; 8.64978e-60
29300; 9; 8.22689e-60
29310; 9; 7.82468e-60
29320; 9; 7.44213e-60
29330; 9; 7.07829e-60
29340; 9; 6.73223e-60
29350; 9; 6.40309e-60
29360; 9; 6.09005e-60
29370; 9; 5.79231e-60
29380; 9; 5.50912e-60
29390; 9; 5.23978e-60
29400; 9; 4.98361e-60
29410; 9; 4.73996e-60
29420; 9; 4.50822e-60
29430; 9; 4.28782e-60
29440; 9; 4.07819e-60
29450; 9; 3.87881e-60
29460; 9; 3.68917e-60
29470; 9; 3.50881e-60
29480; 9; 3.33726e-60
29490; 9; 3.1741e-60
29500; 9; 3.01892e-60
29510; 9; 2.87133e-60
29520; 9; 2.73095e-60
29530; 9; 2.59743e-60
29540; 9; 2.47045e-60
29550; 9; 2.34967e-60
29560; 9; 2.23479e-60
29570; 9; 2.12553e-60
29580; 9; 2.02162e-60
29590; 9; 1.92278e-60
29600; 9; 1.82877e-60
29610; 9; 1.73937e-60
29620; 9; 1.65433e-60
29630; 9; 1.57345e-60
29640; 9; 1.49652e-60
29650; 9; 1.42336e-60
29660; 9; 1.35377e-60
29670; 9; 1.28758e-60
29680; 9; 1.22463e-60
29690; 9; 1.16476e-60
29700; 9; 1.10782e-60
29710; 9; 1.05366e-60
29720; 9; 1.00214e-60
29730; 9; 9.53149e-61
29740; 9; 9.06549e-61
29750; 9; 8.62228e-61
29760; 9; 8.20074e-61
29770; 9; 7.79981e-61
29780; 9; 7.41847e-61
29790; 9; 7.05579e-61
29800; 9; 6.71083e-61
29810; 9; 6.38274e-61
29820; 9; 6.07069e-61
29830; 9; 5.77389e-61
29840; 9; 5.49161e-61
29850; 9; 5.22312e-61
29860; 9; 4.96777e-61
29870; 9; 4.72489e-61
29880; 9; 4.49389e-61
29890; 9; 4.27419e-61
29900; 9; 4.06522e-61
29910; 9; 3.86647e-61
29920; 9; 3.67744e-61
29930; 9; 3.49765e-61
29940; 9; 3.32665e-61
29950; 9; 3.16401e-61
29960; 9; 3.00933e-61
29970; 9; 2.8622e-61
29980; 9; 2.72227e-61
29990; 9; 2.58918e-61
30000; 9; 2.46259e-61
30010; 9; 2.3422e-61
30020; 9; 2.22769e-61
30030; 9; 2.11877e-61
30040; 9; 2.01519e-61
30050; 9; 1.91667e-61
30060; 9; 1.82296e-61
30070; 9; 1.73384e-61
30080; 9; 1.64907e-61
30090; 9; 1.56845e-61
30100; 9; 1.49177e-61
30110; 9; 1.41883e-61
30120; 9; 1.34947e-61
30130; 9; 1.28349e-61
30140; 9; 1.22074e-61
30150; 9; 1.16106e-61
30160; 9; 1.1043e-61
30170; 9; 1.05031e-61
30180; 9; 9.98957e-62
30190; 9; 9.50118e-62
30200; 9; 9.03667e-62
30210; 9; 8.59487e-62
30220; 9; 8.17467e-62
30230; 9; 7.77501e-62
30240; 9; 7.39489e-62
30250; 9; 7.03336e-62
30260; 9; 6.6895e-62
30270; 9; 6.36245e-62
30280; 9; 6.05139e-62
30290; 9; 5.75554e-62
30300; 9; 5.47415e-62
30310; 9; 5.20652e-62
30320; 9; 4.95197e-62
30330; 9; 4.70987e-62
30340; 9; 4.47961e-62
30350; 9; 4.2606e-62
30360; 9; 4.0523e-62
30370; 9; 3.85418e-62
30380; 9; 3.66575e-62
30390; 9; 3.48653e-62
30400; 9; 3.31608e-62
30410; 9; 3.15395e-62
30420; 9; 2.99976e-62
30430; 9; 2.8531e-62
30440; 9; 2.71361e-62
30450; 9; 2.58094e-62
30460; 9; 2.45476e-62
30470; 9; 2.33475e-62
30480; 9; 2.2206e-62
30490; 9; 2.11204e-62
30500; 9; 2.00878e-62
30510; 9; 1.91057e-62
30520; 9; 1.81717e-62
30530; 9; 1.72832e-62
30540; 9; 1.64383e-62
30550; 9; 1.56346e-62
30560; 9; 1.48702e-62
30570; 9; 1.41432e-62
30580; 9; 1.34518e-62
30590; 9; 1.27941e-62
30600; 9; 1.21686e-62
30610; 9; 1.15737e-62
30620; 9; 1.10078e-62
30630; 9; 1.04697e-62
30640; 9; 9.95781e-63
30650; 9; 9.47098e-63
30660; 9; 9.00794e-63
30670; 9; 8.56755e-63
30680; 9; 8.14868e-63
30690; 9; 7.75029e-63
30700; 9; 7.37138e-63
30710; 9; 7.011e-63
30720; 9; 6.66823e-63
30730; 9; 6.34222e-63
30740; 9; 6.03215e-63
30750; 9; 5.73724e-63
30760; 9; 5.45675e-63
30770; 9; 5.18997e-63
30780; 9; 4.93623e-63
30790; 9; 4.6949e-63
30800; 9; 4.46537e-63
30810; 9; 4.24705e-63
30820; 9; 4.03942e-63
30830; 9; 3.84193e-63
30840; 9; 3.6541e-63
30850; 9; 3.47545e-63
30860; 9; 3.30554e-63
30870; 9; 3.14393e-63
30880; 9; 2.99022e-63
30890; 9; 2.84403e-63
30900; 9; 2.70499e-63
30910; 9; 2.57274e-63
30920; 9; 2.44696e-63
30930; 9; 2.32733e-63
30940; 9; 2.21354e-63
30950; 9; 2.10532e-63
30960; 9; 2.0024e-63
30970; 9; 1.9045e-63
30980; 9; 1.81139e-63
30990; 9; 1.72283e-63
31000; 9; 1.6386e-63
31010; 9; 1.55849e-63
31020; 9; 1.4823e-63
31030; 9; 1.40983e-63
31040; 9; 1.3409e-63
31050; 9; 1.27534e-63
31060; 9; 1.21299e-63
31070; 9; 1.15369e-63
31080; 9; 1.09729e-63
31090; 9; 1.04364e-63
31100; 9; 9.92616e-64
31110; 9; 9.44087e-64
31120; 9; 8.97931e-64
31130; 9; 8.54031e-64
31140; 9; 8.12278e-64
31150; 9; 7.72565e-64
31160; 9; 7.34795e-64
31170; 9; 6.98871e-64
31180; 9; 6.64703e-64
31190; 9; 6.32206e-64
31200; 9; 6.01297e-64
31210; 9; 5.719e-64
31220; 9; 5.4394e-64
31230; 9; 5.17347e-64
31240; 9; 4.92054e-64
31250; 9; 4.67997e-64
31260; 9; 4.45117e-64
31270; 9; 4.23355e-64
31280; 9; 4.02657e-64
31290; 9; 3.82972e-64
31300; 9; 3.64248e-64
31310; 9; 3.4644e-64
31320; 9; 3.29503e-64
31330; 9; 3.13393e-64
31340; 9; 2.98072e-64
31350; 9; 2.83499e-64
31360; 9; 2.69639e-64
31370; 9; 2.56456e-64
31380; 9; 2.43918e-64
31390; 9; 2.31993e-64
31400; 9; 2.20651e-64
31410; 9; 2.09863e-64
31420; 9; 1.99603e-64
31430; 9; 1.89844e-64
31440; 9; 1.80563e-64
31450; 9; 1.71735e-64
31460; 9; 1.63339e-64
31470; 9; 1.55354e-64
31480; 9; 1.47758e-64
31490; 9; 1.40534e-64
31500; 9; 1.33664e-64
31510; 9; 1.27129e-64
31520; 9; 1.20914e-64
31530; 9; 1.15002e-64
31540; 9; 1.0938e-64
31550; 9; 1.04032e-64
31560; 9; 9.8946e-65
31570; 9; 9.41086e-65
31580; 9; 8.95076e-65
31590; 9; 8.51316e-65
31600; 9; 8.09695e-65
31610; 9; 7.70109e-65
31620; 9; 7.32459e-65
31630; 9; 6.96649e-65
31640; 9; 6.6259e-65
31650; 9; 6.30196e-65
31660; 9; 5.99386e-65
31670; 9; 5.70082e-65
31680; 9; 5.42211e-65
31690; 9; 5.15702e-65
31700; 9; 4.90489e-65
31710; 9; 4.66509e-65
31720; 9; 4.43702e-65
31730; 9; 4.22009e-65
31740; 9; 4.01377e-65
31750; 9; 3.81754e-65
31760; 9; 3.6309e-65
31770; 9; 3.45339e-65
31780; 9; 3.28455e-65
31790; 9; 3.12397e-65
31800; 9; 2.97124e-65
31810; 9; 2.82598e-65
31820; 9; 2.68781e-65
31830; 9; 2.55641e-65
31840; 9; 2.43143e-65
31850; 9; 2.31255e-65
31860; 9; 2.19949e-65
31870; 9; 2.09196e-65
31880; 9; 1.98968e-65
31890; 9; 1.89241e-65
31900; 9; 1.79989e-65
31910; 9; 1.71189e-65
31920; 9; 1.6282e-65
31930; 9; 1.5486e-65
31940; 9; 1.47289e-65
31950; 9; 1.40088e-65
31960; 9; 1.33239e-65
31970; 9; 1.26725e-65
31980; 9; 1.20529e-65
31990; 9; 1.14637e-65
32000; 9; 1.09032e-65
32010; 9; 1.03701e-65
32020; 9; 9.86315e-66
32030; 9; 9.38094e-66
32040; 9; 8.92231e-66
32050; 9; 8.4861e-66
32060; 9; 8.07121e-66
32070; 9; 7.67661e-66
32080; 9; 7.3013e-66
32090; 9; 6.94434e-66
32100; 9; 6.60483e-66
32110; 9; 6.28193e-66
32120; 9; 5.9748e-66
32130; 9; 5.6827e-66
32140; 9; 5.40487e-66
32150; 9; 5.14063e-66
32160; 9; 4.8893e-66
32170; 9; 4.65026e-66
32180; 9; 4.42291e-66
32190; 9; 4.20668e-66
32200; 9; 4.00101e-66
32210; 9; 3.8054e-66
32220; 9; 3.61936e-66
32230; 9; 3.44241e-66
32240; 9; 3.27411e-66
32250; 9; 3.11404e-66
32260; 9; 2.96179e-66
32270; 9; 2.81699e-66
32280; 9; 2.67927e-66
32290; 9; 2.54828e-66
32300; 9; 2.4237e-66
32310; 9; 2.3052e-66
32320; 9; 2.1925e-66
32330; 9; 2.08531e-66
32340; 9; 1.98336e-66
32350; 9; 1.88639e-66
32360; 9; 1.79417e-66
32370; 9; 1.70645e-66
32380; 9; 1.62302e-66
32390; 9; 1.54367e-66
32400; 9; 1.4682e-66
32410; 9; 1.39642e-66
32420; 9; 1.32815e-66
32430; 9; 1.26322e-66
32440; 9; 1.20146e-66
32450; 9; 1.14272e-66
32460; 9; 1.08685e-66
32470; 9; 1.03372e-66
32480; 9; 9.83179e-67
32490; 9; 9.35112e-67
32500; 9; 8.89394e-67
32510; 9; 8.45912e-67
32520; 9; 8.04555e-67
32530; 9; 7.65221e-67
32540; 9; 7.27809e-67
32550; 9; 6.92227e-67
32560; 9; 6.58384e-67
32570; 9; 6.26195e-67
32580; 9; 5.95581e-67
32590; 9; 5.66463e-67
32600; 9; 5.38769e-67
32610; 9; 5.12428e-67
32620; 9; 4.87376e-67
32630; 9; 4.63548e-67
32640; 9; 4.40885e-67
32650; 9; 4.1933e-67
32660; 9; 3.98829e-67
32670; 9; 3.79331e-67
32680; 9; 3.60785e-67
32690; 9; 3.43147e-67
32700; 9; 3.2637e-67
32710; 9; 3.10414e-67
32720; 9; 2.95238e-67
32730; 9; 2.80804e-67
32740; 9; 2.67075e-67
32750; 9; 2.54018e-67
32760; 9; 2.41599e-67
32770; 9; 2.29787e-67
32780; 9; 2.18553e-67
32790; 9; 2.07868e-67
32800; 9; 1.97705e-67
32810; 9; 1.8804e-67
32820; 9; 1.78846e-67
32830; 9; 1.70103e-67
32840; 9; 1.61786e-67
32850; 9; 1.53877e-67
32860; 9; 1.46354e-67
32870; 9; 1.39198e-67
32880; 9; 1.32393e-67
32890; 9; 1.2592e-67
32900; 9; 1.19764e-67
32910; 9; 1.13909e-67
32920; 9; 1.0834e-67
32930; 9; 1.03043e-67
32940; 9; 9.80053e-68
32950; 9; 9.32139e-68
32960; 9; 8.86567e-68
32970; 9; 8.43223e-68
32980; 9; 8.01997e-68
32990; 9; 7.62788e-68
33000; 9; 7.25495e-68
33010; 9; 6.90026e-68
33020; 9; 6.56291e-68
33030; 9; 6.24205e-68
33040; 9; 5.93687e-68
33050; 9; 5.64662e-68
33060; 9; 5.37056e-68
33070; 9; 5.10799e-68
33080; 9; 4.85826e-68
33090; 9; 4.62074e-68
33100; 9; 4.39484e-68
33110; 9; 4.17997e-68
33120; 9; 3.97561e-68
33130; 9; 3.78125e-68
33140; 9; 3.59638e-68
33150; 9; 3.42056e-68
33160; 9; 3.25333e-68
33170; 9; 3.09427e-68
33180; 9; 2.94299e-68
33190; 9; 2.79911e-68
33200; 9; 2.66226e-68
33210; 9; 2.5321e-68
33220; 9; 2.40831e-68
33230; 9; 2.29057e-68
33240; 9; 2.17858e-68
33250; 9; 2.07207e-68
33260; 9; 1.97077e-68
33270; 9; 1.87442e-68
33280; 9; 1.78278e-68
33290; 9; 1.69562e-68
33300; 9; 1.61272e-68
33310; 9; 1.53387e-68
33320; 9; 1.45888e-68
33330; 9; 1.38756e-68
33340; 9; 1.31972e-68
33350; 9; 1.2552e-68
33360; 9; 1.19383e-68
33370; 9; 1.13547e-68
33380; 9; 1.07995e-68
33390; 9; 1.02716e-68
33400; 9; 9.76938e-69
33410; 9; 9.29175e-69
33420; 9; 8.83748e-69
33430; 9; 8.40542e-69
33440; 9; 7.99448e-69
33450; 9; 7.60363e-69
33460; 9; 7.23189e-69
33470; 9; 6.87832e-69
33480; 9; 6.54204e-69
33490; 9; 6.2222e-69
33500; 9; 5.918e-69
33510; 9; 5.62867e-69
33520; 9; 5.35349e-69
33530; 9; 5.09175e-69
33540; 9; 4.84282e-69
33550; 9; 4.60605e-69
33560; 9; 4.38086e-69
33570; 9; 4.16668e-69
33580; 9; 3.96298e-69
33590; 9; 3.76923e-69
33600; 9; 3.58495e-69
33610; 9; 3.40968e-69
33620; 9; 3.24298e-69
33630; 9; 3.08443e-69
33640; 9; 2.93364e-69
33650; 9; 2.79021e-69
33660; 9; 2.6538e-69
33670; 9; 2.52405e-69
33680; 9; 2.40065e-69
33690; 9; 2.28329e-69
33700; 9; 2.17166e-69
33710; 9; 2.06548e-69
33720; 9; 1.9645e-69
33730; 9; 1.86846e-69
33740; 9; 1.77711e-69
33750; 9; 1.69023e-69
33760; 9; 1.60759e-69
33770; 9; 1.529e-69
33780; 9; 1.45425e-69
33790; 9; 1.38315e-69
33800; 9; 1.31553e-69
33810; 9; 1.25121e-69
33820; 9; 1.19004e-69
33830; 9; 1.13186e-69
33840; 9; 1.07652e-69
33850; 9; 1.02389e-69
33860; 9; 9.73832e-70
33870; 9; 9.26222e-70
33880; 9; 8.80939e-70
33890; 9; 8.3787e-70
33900; 9; 7.96906e-70
33910; 9; 7.57946e-70
33920; 9; 7.2089e-70
33930; 9; 6.85646e-70
33940; 9; 6.52124e-70
33950; 9; 6.20242e-70
33960; 9; 5.89919e-70
33970; 9; 5.61078e-70
33980; 9; 5.33647e-70
33990; 9; 5.07557e-70
34000; 9; 4.82742e-70
34010; 9; 4.59141e-70
34020; 9; 4.36694e-70
34030; 9; 4.15344e-70
34040; 9; 3.95038e-70
34050; 9; 3.75724e-70
34060; 9; 3.57355e-70
34070; 9; 3.39884e-70
34080; 9; 3.23267e-70
34090; 9; 3.07463e-70
34100; 9; 2.92431e-70
34110; 9; 2.78134e-70
34120; 9; 2.64536e-70
34130; 9; 2.51603e-70
34140; 9; 2.39302e-70
34150; 9; 2.27603e-70
34160; 9; 2.16475e-70
34170; 9; 2.05892e-70
34180; 9; 1.95826e-70
34190; 9; 1.86252e-70
34200; 9; 1.77146e-70
34210; 9; 1.68485e-70
34220; 9; 1.60248e-70
34230; 9; 1.52414e-70
34240; 9; 1.44962e-70
34250; 9; 1.37875e-70
34260; 9; 1.31134e-70
34270; 9; 1.24723e-70
34280; 9; 1.18625e-70
34290; 9; 1.12826e-70
34300; 9; 1.0731e-70
34310; 9; 1.02063e-70
34320; 9; 9.70736e-71
34330; 9; 9.23277e-71
34340; 9; 8.78138e-71
34350; 9; 8.35206e-71
34360; 9; 7.94373e-71
34370; 9; 7.55536e-71
34380; 9; 7.18598e-71
34390; 9; 6.83466e-71
34400; 9; 6.50051e-71
34410; 9; 6.1827e-71
34420; 9; 5.88043e-71
34430; 9; 5.59294e-71
34440; 9; 5.3195e-71
34450; 9; 5.05943e-71
34460; 9; 4.81208e-71
34470; 9; 4.57681e-71
34480; 9; 4.35305e-71
34490; 9; 4.14023e-71
34500; 9; 3.93782e-71
34510; 9; 3.7453e-71
34520; 9; 3.56219e-71
34530; 9; 3.38804e-71
34540; 9; 3.2224e-71
34550; 9; 3.06485e-71
34560; 9; 2.91501e-71
34570; 9; 2.7725e-71
34580; 9; 2.63695e-71
34590; 9; 2.50803e-71
34600; 9; 2.38541e-71
34610; 9; 2.26879e-71
34620; 9; 2.15787e-71
34630; 9; 2.05237e-71
34640; 9; 1.95203e-71
34650; 9; 1.8566e-71
34660; 9; 1.76583e-71
34670; 9; 1.6795e-71
34680; 9; 1.59739e-71
34690; 9; 1.51929e-71
34700; 9; 1.44501e-71
34710; 9; 1.37437e-71
34720; 9; 1.30717e-71
34730; 9; 1.24327e-71
34740; 9; 1.18248e-71
34750; 9; 1.12467e-71
34760; 9; 1.06969e-71
34770; 9; 1.01739e-71
34780; 9; 9.6765e-72
34790; 9; 9.20342e-72
34800; 9; 8.75346e-72
34810; 9; 8.32551e-72
34820; 9; 7.91848e-72
34830; 9; 7.53134e-72
34840; 9; 7.16314e-72
34850; 9; 6.81293e-72
34860; 9; 6.47985e-72
34870; 9; 6.16305e-72
34880; 9; 5.86174e-72
34890; 9; 5.57516e-72
34900; 9; 5.30259e-72
34910; 9; 5.04335e-72
34920; 9; 4.79678e-72
34930; 9; 4.56226e-72
34940; 9; 4.33922e-72
34950; 9; 4.12707e-72
34960; 9; 3.9253e-72
34970; 9; 3.73339e-72
34980; 9; 3.55087e-72
34990; 9; 3.37727e-72
35000; 9; 3.21215e-72
35010; 9; 3.05511e-72
35020; 9; 2.90575e-72
35030; 9; 2.76368e-72
35040; 9; 2.62857e-72
35050; 9; 2.50006e-72
35060; 9; 2.37783e-72
35070; 9; 2.26158e-72
35080; 9; 2.15101e-72
35090; 9; 2.04585e-72
35100; 9; 1.94583e-72
35110; 9; 1.8507e-72
35120; 9; 1.76022e-72
35130; 9; 1.67416e-72
35140; 9; 1.59231e-72
35150; 9; 1.51446e-72
35160; 9; 1.44042e-72
35170; 9; 1.37e-72
35180; 9; 1.30302e-72
35190; 9; 1.23931e-72
35200; 9; 1.17872e-72
35210; 9; 1.1211e-72
35220; 9; 1.06629e-72
35230; 9; 1.01416e-72
35240; 9; 9.64574e-73
35250; 9; 9.17416e-73
35260; 9; 8.72564e-73
35270; 9; 8.29904e-73
35280; 9; 7.8933e-73
35290; 9; 7.5074e-73
35300; 9; 7.14036e-73
35310; 9; 6.79127e-73
35320; 9; 6.45925e-73
35330; 9; 6.14346e-73
35340; 9; 5.8431e-73
35350; 9; 5.55743e-73
35360; 9; 5.28573e-73
35370; 9; 5.02731e-73
35380; 9; 4.78153e-73
35390; 9; 4.54776e-73
35400; 9; 4.32542e-73
35410; 9; 4.11395e-73
35420; 9; 3.91282e-73
35430; 9; 3.72152e-73
35440; 9; 3.53958e-73
35450; 9; 3.36653e-73
35460; 9; 3.20194e-73
35470; 9; 3.0454e-73
35480; 9; 2.89651e-73
35490; 9; 2.7549e-73
35500; 9; 2.62021e-73
35510; 9; 2.49211e-73
35520; 9; 2.37027e-73
35530; 9; 2.25439e-73
35540; 9; 2.14417e-73
35550; 9; 2.03934e-73
35560; 9; 1.93964e-73
35570; 9; 1.84481e-73
35580; 9; 1.75462e-73
35590; 9; 1.66884e-73
35600; 9; 1.58725e-73
35610; 9; 1.50965e-73
35620; 9; 1.43584e-73
35630; 9; 1.36564e-73
35640; 9; 1.29888e-73
35650; 9; 1.23537e-73
35660; 9; 1.17498e-73
35670; 9; 1.11753e-73
35680; 9; 1.0629e-73
35690; 9; 1.01093e-73
35700; 9; 9.61507e-74
35710; 9; 9.14499e-74
35720; 9; 8.6979e-74
35730; 9; 8.27266e-74
35740; 9; 7.86821e-74
35750; 9; 7.48353e-74
35760; 9; 7.11766e-74
35770; 9; 6.76968e-74
35780; 9; 6.43871e-74
35790; 9; 6.12393e-74
35800; 9; 5.82453e-74
35810; 9; 5.53977e-74
35820; 9; 5.26893e-74
35830; 9; 5.01133e-74
35840; 9; 4.76633e-74
35850; 9; 4.5333e-74
35860; 9; 4.31167e-74
35870; 9; 4.10087e-74
35880; 9; 3.90038e-74
35890; 9; 3.70969e-74
35900; 9; 3.52833e-74
35910; 9; 3.35583e-74
35920; 9; 3.19176e-74
35930; 9; 3.03572e-74
35940; 9; 2.8873e-74
35950; 9; 2.74614e-74
35960; 9; 2.61188e-74
35970; 9; 2.48419e-74
35980; 9; 2.36274e-74
35990; 9; 2.24722e-74
36000; 9; 2.13736e-74
36010; 9; 2.03286e-74
36020; 9; 1.93347e-74
36030; 9; 1.83895e-74
36040; 9; 1.74904e-74
36050; 9; 1.66353e-74
36060; 9; 1.5822e-74
36070; 9; 1.50485e-74
36080; 9; 1.43128e-74
36090; 9; 1.3613e-74
36100; 9; 1.29475e-74
36110; 9; 1.23145e-74
36120; 9; 1.17124e-74
36130; 9; 1.11398e-74
36140; 9; 1.05952e-74
36150; 9; 1.00772e-74
36160; 9; 9.58451e-75
36170; 9; 9.11592e-75
36180; 9; 8.67025e-75
36190; 9; 8.24636e-75
36200; 9; 7.84319e-75
36210; 9; 7.45974e-75
36220; 9; 7.09504e-75
36230; 9; 6.74816e-75
36240; 9; 6.41824e-75
36250; 9; 6.10446e-75
36260; 9; 5.80601e-75
36270; 9; 5.52216e-75
36280; 9; 5.25218e-75
36290; 9; 4.9954e-75
36300; 9; 4.75118e-75
36310; 9; 4.51889e-75
36320; 9; 4.29796e-75
36330; 9; 4.08784e-75
36340; 9; 3.88798e-75
36350; 9; 3.6979e-75
36360; 9; 3.51711e-75
36370; 9; 3.34516e-75
36380; 9; 3.18161e-75
36390; 9; 3.02607e-75
36400; 9; 2.87812e-75
36410; 9; 2.73741e-75
36420; 9; 2.60358e-75
36430; 9; 2.47629e-75
36440; 9; 2.35522e-75
36450; 9; 2.24008e-75
36460; 9; 2.13056e-75
36470; 9; 2.0264e-75
36480; 9; 1.92733e-75
36490; 9; 1.8331e-75
36500; 9; 1.74348e-75
36510; 9; 1.65824e-75
36520; 9; 1.57717e-75
36530; 9; 1.50006e-75
36540; 9; 1.42673e-75
36550; 9; 1.35697e-75
36560; 9; 1.29063e-75
36570; 9; 1.22753e-75
36580; 9; 1.16752e-75
36590; 9; 1.11044e-75
36600; 9; 1.05615e-75
36610; 9; 1.00451e-75
36620; 9; 9.55404e-76
36630; 9; 9.08694e-76
36640; 9; 8.64268e-76
36650; 9; 8.22014e-76
36660; 9; 7.81826e-76
36670; 9; 7.43603e-76
36680; 9; 7.07248e-76
36690; 9; 6.72671e-76
36700; 9; 6.39784e-76
36710; 9; 6.08505e-76
36720; 9; 5.78755e-76
36730; 9; 5.5046e-76
36740; 9; 5.23548e-76
36750; 9; 4.97952e-76
36760; 9; 4.73607e-76
36770; 9; 4.50453e-76
36780; 9; 4.2843e-76
36790; 9; 4.07484e-76
36800; 9; 3.87562e-76
36810; 9; 3.68614e-76
36820; 9; 3.50593e-76
36830; 9; 3.33452e-76
36840; 9; 3.1715e-76
36850; 9; 3.01645e-76
36860; 9; 2.86897e-76
36870; 9; 2.72871e-76
36880; 9; 2.5953e-76
36890; 9; 2.46842e-76
