it; best; temp
67760; 12; 1.55211e-143
67770; 12; 1.47622e-143
67780; 12; 1.40405e-143
67790; 12; 1.33541e-143
67800; 12; 1.27012e-143
67810; 12; 1.20802e-143
67820; 12; 1.14896e-143
67830; 12; 1.09279e-143
67840; 12; 1.03936e-143
67850; 12; 9.8855e-144
67860; 12; 9.4022e-144
67870; 12; 8.94253e-144
67880; 12; 8.50533e-144
67890; 12; 8.0895e-144
67900; 12; 7.69401e-144
67910; 12; 7.31785e-144
67920; 12; 6.96008e-144
67930; 12; 6.6198e-144
67940; 12; 6.29616e-144
67950; 12; 5.98834e-144
67960; 12; 5.69557e-144
67970; 12; 5.41712e-144
67980; 12; 5.15228e-144
67990; 12; 4.90038e-144
68000; 12; 4.6608e-144
68010; 12; 4.43294e-144
68020; 12; 4.21621e-144
68030; 12; 4.01008e-144
68040; 12; 3.81403e-144
68050; 12; 3.62756e-144
68060; 12; 3.45021e-144
68070; 12; 3.28153e-144
68080; 12; 3.1211e-144
68090; 12; 2.96851e-144
68100; 12; 2.82338e-144
68110; 12; 2.68534e-144
68120; 12; 2.55406e-144
68130; 12; 2.42919e-144
68140; 12; 2.31043e-144
68150; 12; 2.19747e-144
68160; 12; 2.09004e-144
68170; 12; 1.98785e-144
68180; 12; 1.89067e-144
68190; 12; 1.79823e-144
68200; 12; 1.71032e-144
68210; 12; 1.6267e-144
68220; 12; 1.54717e-144
68230; 12; 1.47153e-144
68240; 12; 1.39959e-144
68250; 12; 1.33116e-144
68260; 12; 1.26608e-144
68270; 12; 1.20418e-144
68280; 12; 1.14531e-144
68290; 12; 1.08932e-144
68300; 12; 1.03606e-144
68310; 12; 9.85407e-145
68320; 12; 9.37231e-145
68330; 12; 8.9141e-145
68340; 12; 8.47829e-145
68350; 12; 8.06379e-145
68360; 12; 7.66955e-145
68370; 12; 7.29459e-145
68380; 12; 6.93795e-145
68390; 12; 6.59876e-145
68400; 12; 6.27615e-145
68410; 12; 5.96931e-145
68420; 12; 5.67747e-145
68430; 12; 5.3999e-145
68440; 12; 5.1359e-145
68450; 12; 4.8848e-145
68460; 12; 4.64599e-145
68470; 12; 4.41884e-145
68480; 12; 4.20281e-145
68490; 12; 3.99733e-145
68500; 12; 3.8019e-145
68510; 12; 3.61603e-145
68520; 12; 3.43924e-145
68530; 12; 3.2711e-145
68540; 12; 3.11117e-145
68550; 12; 2.95907e-145
68560; 12; 2.8144e-145
68570; 12; 2.67681e-145
68580; 12; 2.54594e-145
68590; 12; 2.42147e-145
68600; 12; 2.30308e-145
68610; 12; 2.19048e-145
68620; 12; 2.08339e-145
68630; 12; 1.98153e-145
68640; 12; 1.88466e-145
68650; 12; 1.79252e-145
68660; 12; 1.70488e-145
68670; 12; 1.62153e-145
68680; 12; 1.54225e-145
68690; 12; 1.46685e-145
68700; 12; 1.39514e-145
68710; 12; 1.32693e-145
68720; 12; 1.26206e-145
68730; 12; 1.20035e-145
68740; 12; 1.14167e-145
68750; 12; 1.08585e-145
68760; 12; 1.03277e-145
68770; 12; 9.82275e-146
68780; 12; 9.34251e-146
68790; 12; 8.88576e-146
68800; 12; 8.45133e-146
68810; 12; 8.03815e-146
68820; 12; 7.64517e-146
68830; 12; 7.27139e-146
68840; 12; 6.9159e-146
68850; 12; 6.57778e-146
68860; 12; 6.25619e-146
68870; 12; 5.95033e-146
68880; 12; 5.65942e-146
68890; 12; 5.38273e-146
68900; 12; 5.11957e-146
68910; 12; 4.86927e-146
68920; 12; 4.63122e-146
68930; 12; 4.4048e-146
68940; 12; 4.18945e-146
68950; 12; 3.98462e-146
68960; 12; 3.78982e-146
68970; 12; 3.60453e-146
68980; 12; 3.42831e-146
68990; 12; 3.2607e-146
69000; 12; 3.10128e-146
69010; 12; 2.94966e-146
69020; 12; 2.80545e-146
69030; 12; 2.6683e-146
69040; 12; 2.53784e-146
69050; 12; 2.41377e-146
69060; 12; 2.29576e-146
69070; 12; 2.18352e-146
69080; 12; 2.07677e-146
69090; 12; 1.97523e-146
69100; 12; 1.87867e-146
69110; 12; 1.78682e-146
69120; 12; 1.69946e-146
69130; 12; 1.61637e-146
69140; 12; 1.53735e-146
69150; 12; 1.46219e-146
69160; 12; 1.3907e-146
69170; 12; 1.32271e-146
69180; 12; 1.25804e-146
69190; 12; 1.19654e-146
69200; 12; 1.13804e-146
69210; 12; 1.0824e-146
69220; 12; 1.02948e-146
69230; 12; 9.79152e-147
69240; 12; 9.31281e-147
69250; 12; 8.85751e-147
69260; 12; 8.42447e-147
69270; 12; 8.0126e-147
69280; 12; 7.62086e-147
69290; 12; 7.24828e-147
69300; 12; 6.89391e-147
69310; 12; 6.55687e-147
69320; 12; 6.2363e-147
69330; 12; 5.93141e-147
69340; 12; 5.64143e-147
69350; 12; 5.36562e-147
69360; 12; 5.10329e-147
69370; 12; 4.85379e-147
69380; 12; 4.61649e-147
69390; 12; 4.39079e-147
69400; 12; 4.17613e-147
69410; 12; 3.97196e-147
69420; 12; 3.77777e-147
69430; 12; 3.59307e-147
69440; 12; 3.41741e-147
69450; 12; 3.25033e-147
69460; 12; 3.09142e-147
69470; 12; 2.94028e-147
69480; 12; 2.79653e-147
69490; 12; 2.65981e-147
69500; 12; 2.52977e-147
69510; 12; 2.40609e-147
69520; 12; 2.28846e-147
69530; 12; 2.17658e-147
69540; 12; 2.07017e-147
69550; 12; 1.96896e-147
69560; 12; 1.87269e-147
69570; 12; 1.78114e-147
69580; 12; 1.69406e-147
69590; 12; 1.61124e-147
69600; 12; 1.53246e-147
69610; 12; 1.45754e-147
69620; 12; 1.38628e-147
69630; 12; 1.31851e-147
69640; 12; 1.25405e-147
69650; 12; 1.19273e-147
69660; 12; 1.13442e-147
69670; 12; 1.07896e-147
69680; 12; 1.02621e-147
69690; 12; 9.76039e-148
69700; 12; 9.28321e-148
69710; 12; 8.82935e-148
69720; 12; 8.39769e-148
69730; 12; 7.98712e-148
69740; 12; 7.59663e-148
69750; 12; 7.22524e-148
69760; 12; 6.87199e-148
69770; 12; 6.53602e-148
69780; 12; 6.21648e-148
69790; 12; 5.91256e-148
69800; 12; 5.62349e-148
69810; 12; 5.34856e-148
69820; 12; 5.08707e-148
69830; 12; 4.83836e-148
69840; 12; 4.60182e-148
69850; 12; 4.37683e-148
69860; 12; 4.16285e-148
69870; 12; 3.95933e-148
69880; 12; 3.76576e-148
69890; 12; 3.58165e-148
69900; 12; 3.40655e-148
69910; 12; 3.24e-148
69920; 12; 3.0816e-148
69930; 12; 2.93094e-148
69940; 12; 2.78764e-148
69950; 12; 2.65136e-148
69960; 12; 2.52173e-148
69970; 12; 2.39845e-148
69980; 12; 2.28119e-148
69990; 12; 2.16966e-148
70000; 12; 2.06358e-148
70010; 12; 1.9627e-148
70020; 12; 1.86674e-148
70030; 12; 1.77548e-148
70040; 12; 1.68867e-148
70050; 12; 1.60611e-148
70060; 12; 1.52759e-148
70070; 12; 1.45291e-148
70080; 12; 1.38187e-148
70090; 12; 1.31432e-148
70100; 12; 1.25006e-148
70110; 12; 1.18894e-148
70120; 12; 1.13082e-148
70130; 12; 1.07553e-148
70140; 12; 1.02295e-148
70150; 12; 9.72936e-149
70160; 12; 9.25369e-149
70170; 12; 8.80128e-149
70180; 12; 8.37099e-149
70190; 12; 7.96173e-149
70200; 12; 7.57248e-149
70210; 12; 7.20227e-149
70220; 12; 6.85015e-149
70230; 12; 6.51525e-149
70240; 12; 6.19672e-149
70250; 12; 5.89376e-149
70260; 12; 5.60561e-149
70270; 12; 5.33156e-149
70280; 12; 5.0709e-149
70290; 12; 4.82298e-149
70300; 12; 4.58719e-149
70310; 12; 4.36292e-149
70320; 12; 4.14962e-149
70330; 12; 3.94674e-149
70340; 12; 3.75379e-149
70350; 12; 3.57027e-149
70360; 12; 3.39572e-149
70370; 12; 3.2297e-149
70380; 12; 3.0718e-149
70390; 12; 2.92162e-149
70400; 12; 2.77878e-149
70410; 12; 2.64293e-149
70420; 12; 2.51372e-149
70430; 12; 2.39082e-149
70440; 12; 2.27393e-149
70450; 12; 2.16276e-149
70460; 12; 2.05702e-149
70470; 12; 1.95646e-149
70480; 12; 1.86081e-149
70490; 12; 1.76983e-149
70500; 12; 1.6833e-149
70510; 12; 1.60101e-149
70520; 12; 1.52273e-149
70530; 12; 1.44829e-149
70540; 12; 1.37748e-149
70550; 12; 1.31014e-149
70560; 12; 1.24608e-149
70570; 12; 1.18516e-149
70580; 12; 1.12722e-149
70590; 12; 1.07211e-149
70600; 12; 1.0197e-149
70610; 12; 9.69843e-150
70620; 12; 9.22428e-150
70630; 12; 8.7733e-150
70640; 12; 8.34438e-150
70650; 12; 7.93642e-150
70660; 12; 7.54841e-150
70670; 12; 7.17937e-150
70680; 12; 6.82837e-150
70690; 12; 6.49453e-150
70700; 12; 6.17702e-150
70710; 12; 5.87502e-150
70720; 12; 5.58779e-150
70730; 12; 5.31461e-150
70740; 12; 5.05478e-150
70750; 12; 4.80765e-150
70760; 12; 4.5726e-150
70770; 12; 4.34905e-150
70780; 12; 4.13643e-150
70790; 12; 3.9342e-150
70800; 12; 3.74185e-150
70810; 12; 3.55891e-150
70820; 12; 3.38492e-150
70830; 12; 3.21943e-150
70840; 12; 3.06203e-150
70850; 12; 2.91233e-150
70860; 12; 2.76995e-150
70870; 12; 2.63453e-150
70880; 12; 2.50572e-150
70890; 12; 2.38322e-150
70900; 12; 2.2667e-150
70910; 12; 2.15589e-150
70920; 12; 2.05048e-150
70930; 12; 1.95024e-150
70940; 12; 1.85489e-150
70950; 12; 1.7642e-150
70960; 12; 1.67795e-150
70970; 12; 1.59592e-150
70980; 12; 1.51789e-150
70990; 12; 1.44368e-150
71000; 12; 1.3731e-150
71010; 12; 1.30597e-150
71020; 12; 1.24212e-150
71030; 12; 1.1814e-150
71040; 12; 1.12364e-150
71050; 12; 1.0687e-150
71060; 12; 1.01645e-150
71070; 12; 9.6676e-151
71080; 12; 9.19495e-151
71090; 12; 8.74541e-151
71100; 12; 8.31785e-151
71110; 12; 7.91119e-151
71120; 12; 7.52441e-151
71130; 12; 7.15655e-151
71140; 12; 6.80666e-151
71150; 12; 6.47389e-151
71160; 12; 6.15738e-151
71170; 12; 5.85635e-151
71180; 12; 5.57003e-151
71190; 12; 5.29771e-151
71200; 12; 5.03871e-151
71210; 12; 4.79237e-151
71220; 12; 4.55807e-151
71230; 12; 4.33522e-151
71240; 12; 4.12328e-151
71250; 12; 3.92169e-151
71260; 12; 3.72996e-151
71270; 12; 3.5476e-151
71280; 12; 3.37416e-151
71290; 12; 3.2092e-151
71300; 12; 3.0523e-151
71310; 12; 2.90307e-151
71320; 12; 2.76114e-151
71330; 12; 2.62615e-151
71340; 12; 2.49776e-151
71350; 12; 2.37564e-151
71360; 12; 2.2595e-151
71370; 12; 2.14903e-151
71380; 12; 2.04397e-151
71390; 12; 1.94404e-151
71400; 12; 1.84899e-151
71410; 12; 1.7586e-151
71420; 12; 1.67262e-151
71430; 12; 1.59084e-151
71440; 12; 1.51307e-151
71450; 12; 1.43909e-151
71460; 12; 1.36874e-151
71470; 12; 1.30182e-151
71480; 12; 1.23817e-151
71490; 12; 1.17764e-151
71500; 12; 1.12007e-151
71510; 12; 1.06531e-151
71520; 12; 1.01322e-151
71530; 12; 9.63686e-152
71540; 12; 9.16572e-152
71550; 12; 8.71761e-152
71560; 12; 8.29141e-152
71570; 12; 7.88604e-152
71580; 12; 7.50049e-152
71590; 12; 7.13379e-152
71600; 12; 6.78502e-152
71610; 12; 6.45331e-152
71620; 12; 6.1378e-152
71630; 12; 5.83773e-152
71640; 12; 5.55232e-152
71650; 12; 5.28087e-152
71660; 12; 5.02269e-152
71670; 12; 4.77713e-152
71680; 12; 4.54358e-152
71690; 12; 4.32144e-152
71700; 12; 4.11017e-152
71710; 12; 3.90922e-152
71720; 12; 3.7181e-152
71730; 12; 3.53632e-152
71740; 12; 3.36343e-152
71750; 12; 3.19899e-152
71760; 12; 3.0426e-152
71770; 12; 2.89384e-152
71780; 12; 2.75236e-152
71790; 12; 2.6178e-152
71800; 12; 2.48982e-152
71810; 12; 2.36809e-152
71820; 12; 2.25232e-152
71830; 12; 2.1422e-152
71840; 12; 2.03747e-152
71850; 12; 1.93786e-152
71860; 12; 1.84311e-152
71870; 12; 1.75301e-152
71880; 12; 1.6673e-152
71890; 12; 1.58579e-152
71900; 12; 1.50826e-152
71910; 12; 1.43452e-152
71920; 12; 1.36439e-152
71930; 12; 1.29768e-152
71940; 12; 1.23424e-152
71950; 12; 1.1739e-152
71960; 12; 1.1165e-152
71970; 12; 1.06192e-152
71980; 12; 1.01e-152
71990; 12; 9.60623e-153
72000; 12; 9.13658e-153
72010; 12; 8.68989e-153
72020; 12; 8.26505e-153
72030; 12; 7.86097e-153
72040; 12; 7.47665e-153
72050; 12; 7.11112e-153
72060; 12; 6.76345e-153
72070; 12; 6.43279e-153
72080; 12; 6.11829e-153
72090; 12; 5.81917e-153
72100; 12; 5.53467e-153
72110; 12; 5.26408e-153
72120; 12; 5.00672e-153
72130; 12; 4.76194e-153
72140; 12; 4.52913e-153
72150; 12; 4.3077e-153
72160; 12; 4.0971e-153
72170; 12; 3.89679e-153
72180; 12; 3.70628e-153
72190; 12; 3.52508e-153
72200; 12; 3.35274e-153
72210; 12; 3.18882e-153
72220; 12; 3.03292e-153
72230; 12; 2.88464e-153
72240; 12; 2.74361e-153
72250; 12; 2.60948e-153
72260; 12; 2.4819e-153
72270; 12; 2.36056e-153
72280; 12; 2.24515e-153
72290; 12; 2.13539e-153
72300; 12; 2.03099e-153
72310; 12; 1.9317e-153
72320; 12; 1.83726e-153
72330; 12; 1.74743e-153
72340; 12; 1.662e-153
72350; 12; 1.58075e-153
72360; 12; 1.50346e-153
72370; 12; 1.42996e-153
72380; 12; 1.36005e-153
72390; 12; 1.29356e-153
72400; 12; 1.23031e-153
72410; 12; 1.17016e-153
72420; 12; 1.11296e-153
72430; 12; 1.05854e-153
72440; 12; 1.00679e-153
72450; 12; 9.57569e-154
72460; 12; 9.10753e-154
72470; 12; 8.66227e-154
72480; 12; 8.23877e-154
72490; 12; 7.83598e-154
72500; 12; 7.45288e-154
72510; 12; 7.08851e-154
72520; 12; 6.74195e-154
72530; 12; 6.41234e-154
72540; 12; 6.09884e-154
72550; 12; 5.80067e-154
72560; 12; 5.51708e-154
72570; 12; 5.24735e-154
72580; 12; 4.9908e-154
72590; 12; 4.7468e-154
72600; 12; 4.51473e-154
72610; 12; 4.29401e-154
72620; 12; 4.08408e-154
72630; 12; 3.88441e-154
72640; 12; 3.6945e-154
72650; 12; 3.51387e-154
72660; 12; 3.34208e-154
72670; 12; 3.17869e-154
72680; 12; 3.02328e-154
72690; 12; 2.87547e-154
72700; 12; 2.73489e-154
72710; 12; 2.60118e-154
72720; 12; 2.47401e-154
72730; 12; 2.35306e-154
72740; 12; 2.23802e-154
72750; 12; 2.1286e-154
72760; 12; 2.02453e-154
72770; 12; 1.92555e-154
72780; 12; 1.83141e-154
72790; 12; 1.74188e-154
72800; 12; 1.65672e-154
72810; 12; 1.57572e-154
72820; 12; 1.49868e-154
72830; 12; 1.42541e-154
72840; 12; 1.35572e-154
72850; 12; 1.28944e-154
72860; 12; 1.2264e-154
72870; 12; 1.16644e-154
72880; 12; 1.10942e-154
72890; 12; 1.05518e-154
72900; 12; 1.00359e-154
72910; 12; 9.54525e-155
72920; 12; 9.07858e-155
72930; 12; 8.63473e-155
72940; 12; 8.21258e-155
72950; 12; 7.81107e-155
72960; 12; 7.42919e-155
72970; 12; 7.06597e-155
72980; 12; 6.72052e-155
72990; 12; 6.39195e-155
73000; 12; 6.07945e-155
73010; 12; 5.78223e-155
73020; 12; 5.49954e-155
73030; 12; 5.23066e-155
73040; 12; 4.97494e-155
73050; 12; 4.73171e-155
73060; 12; 4.50038e-155
73070; 12; 4.28036e-155
73080; 12; 4.07109e-155
73090; 12; 3.87206e-155
73100; 12; 3.68275e-155
73110; 12; 3.5027e-155
73120; 12; 3.33146e-155
73130; 12; 3.16858e-155
73140; 12; 3.01367e-155
73150; 12; 2.86633e-155
73160; 12; 2.7262e-155
73170; 12; 2.59291e-155
73180; 12; 2.46615e-155
73190; 12; 2.34558e-155
73200; 12; 2.2309e-155
73210; 12; 2.12183e-155
73220; 12; 2.0181e-155
73230; 12; 1.91943e-155
73240; 12; 1.82559e-155
73250; 12; 1.73634e-155
73260; 12; 1.65145e-155
73270; 12; 1.57071e-155
73280; 12; 1.49392e-155
73290; 12; 1.42088e-155
73300; 12; 1.35141e-155
73310; 12; 1.28534e-155
73320; 12; 1.2225e-155
73330; 12; 1.16274e-155
73340; 12; 1.10589e-155
73350; 12; 1.05182e-155
73360; 12; 1.0004e-155
73370; 12; 9.5149e-156
73380; 12; 9.04972e-156
73390; 12; 8.60728e-156
73400; 12; 8.18647e-156
73410; 12; 7.78624e-156
73420; 12; 7.40557e-156
73430; 12; 7.04351e-156
73440; 12; 6.69915e-156
73450; 12; 6.37163e-156
73460; 12; 6.06013e-156
73470; 12; 5.76385e-156
73480; 12; 5.48205e-156
73490; 12; 5.21404e-156
73500; 12; 4.95912e-156
73510; 12; 4.71667e-156
73520; 12; 4.48607e-156
73530; 12; 4.26675e-156
73540; 12; 4.05815e-156
73550; 12; 3.85975e-156
73560; 12; 3.67104e-156
73570; 12; 3.49157e-156
73580; 12; 3.32087e-156
73590; 12; 3.15851e-156
73600; 12; 3.00409e-156
73610; 12; 2.85722e-156
73620; 12; 2.71753e-156
73630; 12; 2.58467e-156
73640; 12; 2.45831e-156
73650; 12; 2.33812e-156
73660; 12; 2.22381e-156
73670; 12; 2.11509e-156
73680; 12; 2.01168e-156
73690; 12; 1.91333e-156
73700; 12; 1.81979e-156
73710; 12; 1.73082e-156
73720; 12; 1.6462e-156
73730; 12; 1.56572e-156
73740; 12; 1.48917e-156
73750; 12; 1.41636e-156
73760; 12; 1.34712e-156
73770; 12; 1.28126e-156
73780; 12; 1.21862e-156
73790; 12; 1.15904e-156
73800; 12; 1.10237e-156
73810; 12; 1.04848e-156
73820; 12; 9.97219e-157
73830; 12; 9.48465e-157
73840; 12; 9.02095e-157
73850; 12; 8.57992e-157
73860; 12; 8.16045e-157
73870; 12; 7.76148e-157
73880; 12; 7.38202e-157
73890; 12; 7.02112e-157
73900; 12; 6.67786e-157
73910; 12; 6.35138e-157
73920; 12; 6.04086e-157
73930; 12; 5.74552e-157
73940; 12; 5.46462e-157
73950; 12; 5.19746e-157
73960; 12; 4.94336e-157
73970; 12; 4.70168e-157
73980; 12; 4.47181e-157
73990; 12; 4.25319e-157
74000; 12; 4.04525e-157
74010; 12; 3.84748e-157
74020; 12; 3.65937e-157
74030; 12; 3.48047e-157
74040; 12; 3.31031e-157
74050; 12; 3.14847e-157
74060; 12; 2.99454e-157
74070; 12; 2.84814e-157
74080; 12; 2.70889e-157
74090; 12; 2.57645e-157
74100; 12; 2.45049e-157
74110; 12; 2.33069e-157
74120; 12; 2.21674e-157
74130; 12; 2.10836e-157
74140; 12; 2.00529e-157
74150; 12; 1.90725e-157
74160; 12; 1.814e-157
74170; 12; 1.72532e-157
74180; 12; 1.64097e-157
74190; 12; 1.56074e-157
74200; 12; 1.48444e-157
74210; 12; 1.41186e-157
74220; 12; 1.34284e-157
74230; 12; 1.27718e-157
74240; 12; 1.21474e-157
74250; 12; 1.15535e-157
74260; 12; 1.09887e-157
74270; 12; 1.04515e-157
74280; 12; 9.94049e-158
74290; 12; 9.4545e-158
74300; 12; 8.99227e-158
74310; 12; 8.55264e-158
74320; 12; 8.1345e-158
74330; 12; 7.73681e-158
74340; 12; 7.35856e-158
74350; 12; 6.9988e-158
74360; 12; 6.65663e-158
74370; 12; 6.33119e-158
74380; 12; 6.02166e-158
74390; 12; 5.72726e-158
74400; 12; 5.44725e-158
74410; 12; 5.18094e-158
74420; 12; 4.92764e-158
74430; 12; 4.68673e-158
74440; 12; 4.4576e-158
74450; 12; 4.23966e-158
74460; 12; 4.03239e-158
74470; 12; 3.83525e-158
74480; 12; 3.64774e-158
74490; 12; 3.4694e-158
74500; 12; 3.29978e-158
74510; 12; 3.13846e-158
74520; 12; 2.98502e-158
74530; 12; 2.83908e-158
74540; 12; 2.70028e-158
74550; 12; 2.56826e-158
74560; 12; 2.4427e-158
74570; 12; 2.32328e-158
74580; 12; 2.20969e-158
74590; 12; 2.10166e-158
74600; 12; 1.99891e-158
74610; 12; 1.90119e-158
74620; 12; 1.80824e-158
74630; 12; 1.71983e-158
74640; 12; 1.63575e-158
74650; 12; 1.55578e-158
74660; 12; 1.47972e-158
74670; 12; 1.40737e-158
74680; 12; 1.33857e-158
74690; 12; 1.27312e-158
74700; 12; 1.21088e-158
74710; 12; 1.15168e-158
74720; 12; 1.09538e-158
74730; 12; 1.04182e-158
74740; 12; 9.90889e-159
74750; 12; 9.42444e-159
74760; 12; 8.96368e-159
74770; 12; 8.52545e-159
74780; 12; 8.10864e-159
74790; 12; 7.71221e-159
74800; 12; 7.33516e-159
74810; 12; 6.97655e-159
74820; 12; 6.63547e-159
74830; 12; 6.31106e-159
74840; 12; 6.00251e-159
74850; 12; 5.70905e-159
74860; 12; 5.42993e-159
74870; 12; 5.16447e-159
74880; 12; 4.91198e-159
74890; 12; 4.67183e-159
74900; 12; 4.44343e-159
74910; 12; 4.22619e-159
74920; 12; 4.01957e-159
74930; 12; 3.82305e-159
74940; 12; 3.63614e-159
74950; 12; 3.45837e-159
74960; 12; 3.28929e-159
74970; 12; 3.12848e-159
74980; 12; 2.97553e-159
74990; 12; 2.83006e-159
75000; 12; 2.6917e-159
75010; 12; 2.5601e-159
75020; 12; 2.43494e-159
75030; 12; 2.31589e-159
75040; 12; 2.20267e-159
75050; 12; 2.09498e-159
75060; 12; 1.99256e-159
75070; 12; 1.89514e-159
75080; 12; 1.80249e-159
75090; 12; 1.71436e-159
75100; 12; 1.63055e-159
75110; 12; 1.55083e-159
75120; 12; 1.47501e-159
75130; 12; 1.4029e-159
75140; 12; 1.33431e-159
75150; 12; 1.26908e-159
75160; 12; 1.20703e-159
75170; 12; 1.14802e-159
75180; 12; 1.09189e-159
75190; 12; 1.03851e-159
75200; 12; 9.87739e-160
75210; 12; 9.39448e-160
75220; 12; 8.93519e-160
75230; 12; 8.49835e-160
75240; 12; 8.08286e-160
75250; 12; 7.68769e-160
75260; 12; 7.31184e-160
75270; 12; 6.95437e-160
75280; 12; 6.61437e-160
75290; 12; 6.291e-160
75300; 12; 5.98343e-160
75310; 12; 5.6909e-160
75320; 12; 5.41267e-160
75330; 12; 5.14805e-160
75340; 12; 4.89636e-160
75350; 12; 4.65698e-160
75360; 12; 4.4293e-160
75370; 12; 4.21275e-160
75380; 12; 4.00679e-160
75390; 12; 3.8109e-160
75400; 12; 3.62458e-160
75410; 12; 3.44738e-160
75420; 12; 3.27884e-160
75430; 12; 3.11854e-160
75440; 12; 2.96607e-160
75450; 12; 2.82106e-160
75460; 12; 2.68314e-160
75470; 12; 2.55196e-160
75480; 12; 2.4272e-160
75490; 12; 2.30853e-160
75500; 12; 2.19567e-160
75510; 12; 2.08832e-160
75520; 12; 1.98622e-160
75530; 12; 1.88912e-160
75540; 12; 1.79676e-160
75550; 12; 1.70891e-160
75560; 12; 1.62537e-160
75570; 12; 1.5459e-160
75580; 12; 1.47032e-160
75590; 12; 1.39844e-160
75600; 12; 1.33007e-160
75610; 12; 1.26504e-160
75620; 12; 1.20319e-160
75630; 12; 1.14437e-160
75640; 12; 1.08842e-160
75650; 12; 1.03521e-160
75660; 12; 9.84599e-161
75670; 12; 9.36462e-161
75680; 12; 8.90678e-161
75690; 12; 8.47133e-161
75700; 12; 8.05717e-161
75710; 12; 7.66325e-161
75720; 12; 7.2886e-161
75730; 12; 6.93226e-161
75740; 12; 6.59334e-161
75750; 12; 6.271e-161
75760; 12; 5.96441e-161
75770; 12; 5.67281e-161
75780; 12; 5.39547e-161
75790; 12; 5.13168e-161
75800; 12; 4.88079e-161
75810; 12; 4.64217e-161
75820; 12; 4.41522e-161
75830; 12; 4.19936e-161
75840; 12; 3.99405e-161
75850; 12; 3.79878e-161
75860; 12; 3.61306e-161
75870; 12; 3.43642e-161
75880; 12; 3.26841e-161
75890; 12; 3.10862e-161
75900; 12; 2.95664e-161
75910; 12; 2.81209e-161
75920; 12; 2.67461e-161
75930; 12; 2.54385e-161
75940; 12; 2.41948e-161
75950; 12; 2.30119e-161
75960; 12; 2.18869e-161
75970; 12; 2.08168e-161
75980; 12; 1.97991e-161
75990; 12; 1.88311e-161
76000; 12; 1.79105e-161
76010; 12; 1.70348e-161
76020; 12; 1.6202e-161
76030; 12; 1.54099e-161
76040; 12; 1.46565e-161
76050; 12; 1.39399e-161
76060; 12; 1.32584e-161
76070; 12; 1.26102e-161
76080; 12; 1.19937e-161
76090; 12; 1.14073e-161
76100; 12; 1.08496e-161
76110; 12; 1.03192e-161
76120; 12; 9.81469e-162
76130; 12; 9.33485e-162
76140; 12; 8.87847e-162
76150; 12; 8.4444e-162
76160; 12; 8.03155e-162
76170; 12; 7.63889e-162
76180; 12; 7.26543e-162
76190; 12; 6.91022e-162
76200; 12; 6.57238e-162
76210; 12; 6.25106e-162
76220; 12; 5.94545e-162
76230; 12; 5.65477e-162
76240; 12; 5.37831e-162
76250; 12; 5.11537e-162
76260; 12; 4.86528e-162
76270; 12; 4.62742e-162
76280; 12; 4.40118e-162
76290; 12; 4.18601e-162
76300; 12; 3.98135e-162
76310; 12; 3.78671e-162
76320; 12; 3.60158e-162
76330; 12; 3.42549e-162
76340; 12; 3.25802e-162
76350; 12; 3.09874e-162
76360; 12; 2.94724e-162
76370; 12; 2.80315e-162
76380; 12; 2.66611e-162
76390; 12; 2.53576e-162
76400; 12; 2.41179e-162
76410; 12; 2.29388e-162
76420; 12; 2.18173e-162
76430; 12; 2.07506e-162
76440; 12; 1.97361e-162
76450; 12; 1.87712e-162
76460; 12; 1.78535e-162
76470; 12; 1.69807e-162
76480; 12; 1.61505e-162
76490; 12; 1.53609e-162
76500; 12; 1.46099e-162
76510; 12; 1.38956e-162
76520; 12; 1.32163e-162
76530; 12; 1.25701e-162
76540; 12; 1.19556e-162
76550; 12; 1.13711e-162
76560; 12; 1.08151e-162
76570; 12; 1.02864e-162
76580; 12; 9.78348e-163
76590; 12; 9.30517e-163
76600; 12; 8.85024e-163
76610; 12; 8.41755e-163
76620; 12; 8.00602e-163
76630; 12; 7.61461e-163
76640; 12; 7.24233e-163
76650; 12; 6.88825e-163
76660; 12; 6.55149e-163
76670; 12; 6.23119e-163
76680; 12; 5.92655e-163
76690; 12; 5.6368e-163
76700; 12; 5.36121e-163
76710; 12; 5.09911e-163
76720; 12; 4.84981e-163
76730; 12; 4.6127e-163
76740; 12; 4.38719e-163
76750; 12; 4.1727e-163
76760; 12; 3.9687e-163
76770; 12; 3.77467e-163
76780; 12; 3.59013e-163
76790; 12; 3.4146e-163
76800; 12; 3.24767e-163
76810; 12; 3.08889e-163
76820; 12; 2.93787e-163
76830; 12; 2.79424e-163
76840; 12; 2.65763e-163
76850; 12; 2.5277e-163
76860; 12; 2.40412e-163
76870; 12; 2.28658e-163
76880; 12; 2.17479e-163
76890; 12; 2.06847e-163
76900; 12; 1.96734e-163
76910; 12; 1.87116e-163
76920; 12; 1.77968e-163
76930; 12; 1.69267e-163
76940; 12; 1.60991e-163
76950; 12; 1.53121e-163
76960; 12; 1.45634e-163
76970; 12; 1.38514e-163
76980; 12; 1.31742e-163
76990; 12; 1.25302e-163
77000; 12; 1.19176e-163
77010; 12; 1.13349e-163
77020; 12; 1.07808e-163
77030; 12; 1.02537e-163
77040; 12; 9.75238e-164
77050; 12; 9.27559e-164
77060; 12; 8.82211e-164
77070; 12; 8.39079e-164
77080; 12; 7.98057e-164
