it; best; temp
19450; 7; 2.27977e-38
19460; 7; 2.16831e-38
19470; 7; 2.0623e-38
19480; 7; 1.96148e-38
19490; 7; 1.86558e-38
19500; 7; 1.77437e-38
19510; 7; 1.68762e-38
19520; 7; 1.60512e-38
19530; 7; 1.52664e-38
19540; 7; 1.452e-38
19550; 7; 1.38102e-38
19560; 7; 1.3135e-38
19570; 7; 1.24928e-38
19580; 7; 1.1882e-38
19590; 7; 1.13011e-38
19600; 7; 1.07486e-38
19610; 7; 1.02231e-38
19620; 7; 9.72331e-39
19630; 7; 9.24794e-39
19640; 7; 8.79581e-39
19650; 7; 8.36578e-39
19660; 7; 7.95678e-39
19670; 7; 7.56778e-39
19680; 7; 7.19779e-39
19690; 7; 6.84589e-39
19700; 7; 6.51119e-39
19710; 7; 6.19286e-39
19720; 7; 5.8901e-39
19730; 7; 5.60213e-39
19740; 7; 5.32824e-39
19750; 7; 5.06774e-39
19760; 7; 4.81998e-39
19770; 7; 4.58434e-39
19780; 7; 4.36021e-39
19790; 7; 4.14704e-39
19800; 7; 3.94429e-39
19810; 7; 3.75145e-39
19820; 7; 3.56805e-39
19830; 7; 3.3936e-39
19840; 7; 3.22769e-39
19850; 7; 3.06989e-39
19860; 7; 2.9198e-39
19870; 7; 2.77705e-39
19880; 7; 2.64128e-39
19890; 7; 2.51215e-39
19900; 7; 2.38933e-39
19910; 7; 2.27252e-39
19920; 7; 2.16142e-39
19930; 7; 2.05575e-39
19940; 7; 1.95524e-39
19950; 7; 1.85965e-39
19960; 7; 1.76873e-39
19970; 7; 1.68226e-39
19980; 7; 1.60001e-39
19990; 7; 1.52179e-39
20000; 7; 1.44739e-39
20010; 7; 1.37663e-39
20020; 7; 1.30932e-39
20030; 7; 1.24531e-39
20040; 7; 1.18443e-39
20050; 7; 1.12652e-39
20060; 7; 1.07144e-39
20070; 7; 1.01906e-39
20080; 7; 9.6924e-40
20090; 7; 9.21854e-40
20100; 7; 8.76785e-40
20110; 7; 8.33919e-40
20120; 7; 7.93149e-40
20130; 7; 7.54372e-40
20140; 7; 7.17491e-40
20150; 7; 6.82413e-40
20160; 7; 6.4905e-40
20170; 7; 6.17318e-40
20180; 7; 5.87137e-40
20190; 7; 5.58432e-40
20200; 7; 5.3113e-40
20210; 7; 5.05163e-40
20220; 7; 4.80466e-40
20230; 7; 4.56976e-40
20240; 7; 4.34635e-40
20250; 7; 4.13385e-40
20260; 7; 3.93175e-40
20270; 7; 3.73953e-40
20280; 7; 3.5567e-40
20290; 7; 3.38282e-40
20300; 7; 3.21743e-40
20310; 7; 3.06013e-40
20320; 7; 2.91052e-40
20330; 7; 2.76823e-40
20340; 7; 2.63289e-40
20350; 7; 2.50417e-40
20360; 7; 2.38174e-40
20370; 7; 2.2653e-40
20380; 7; 2.15455e-40
20390; 7; 2.04921e-40
20400; 7; 1.94902e-40
20410; 7; 1.85374e-40
20420; 7; 1.76311e-40
20430; 7; 1.67691e-40
20440; 7; 1.59493e-40
20450; 7; 1.51695e-40
20460; 7; 1.44279e-40
20470; 7; 1.37225e-40
20480; 7; 1.30516e-40
20490; 7; 1.24135e-40
20500; 7; 1.18066e-40
20510; 7; 1.12294e-40
20520; 7; 1.06804e-40
20530; 7; 1.01582e-40
20540; 7; 9.66159e-41
20550; 7; 9.18923e-41
20560; 7; 8.73997e-41
20570; 7; 8.31268e-41
20580; 7; 7.90627e-41
20590; 7; 7.51974e-41
20600; 7; 7.1521e-41
20610; 7; 6.80243e-41
20620; 7; 6.46986e-41
20630; 7; 6.15355e-41
20640; 7; 5.8527e-41
20650; 7; 5.56657e-41
20660; 7; 5.29442e-41
20670; 7; 5.03557e-41
20680; 7; 4.78939e-41
20690; 7; 4.55523e-41
20700; 7; 4.33253e-41
20710; 7; 4.12071e-41
20720; 7; 3.91925e-41
20730; 7; 3.72764e-41
20740; 7; 3.5454e-41
20750; 7; 3.37206e-41
20760; 7; 3.2072e-41
20770; 7; 3.0504e-41
20780; 7; 2.90127e-41
20790; 7; 2.75943e-41
20800; 7; 2.62452e-41
20810; 7; 2.49621e-41
20820; 7; 2.37417e-41
20830; 7; 2.25809e-41
20840; 7; 2.1477e-41
20850; 7; 2.0427e-41
20860; 7; 1.94283e-41
20870; 7; 1.84784e-41
20880; 7; 1.7575e-41
20890; 7; 1.67158e-41
20900; 7; 1.58986e-41
20910; 7; 1.51213e-41
20920; 7; 1.4382e-41
20930; 7; 1.36789e-41
20940; 7; 1.30101e-41
20950; 7; 1.2374e-41
20960; 7; 1.17691e-41
20970; 7; 1.11937e-41
20980; 7; 1.06464e-41
20990; 7; 1.01259e-41
21000; 7; 9.63087e-42
21010; 7; 9.16002e-42
21020; 7; 8.71219e-42
21030; 7; 8.28625e-42
21040; 7; 7.88114e-42
21050; 7; 7.49583e-42
21060; 7; 7.12936e-42
21070; 7; 6.78081e-42
21080; 7; 6.44929e-42
21090; 7; 6.13399e-42
21100; 7; 5.8341e-42
21110; 7; 5.54887e-42
21120; 7; 5.27759e-42
21130; 7; 5.01957e-42
21140; 7; 4.77416e-42
21150; 7; 4.54075e-42
21160; 7; 4.31876e-42
21170; 7; 4.10761e-42
21180; 7; 3.90679e-42
21190; 7; 3.71579e-42
21200; 7; 3.53412e-42
21210; 7; 3.36134e-42
21220; 7; 3.19701e-42
21230; 7; 3.0407e-42
21240; 7; 2.89204e-42
21250; 7; 2.75065e-42
21260; 7; 2.61617e-42
21270; 7; 2.48827e-42
21280; 7; 2.36662e-42
21290; 7; 2.25091e-42
21300; 7; 2.14087e-42
21310; 7; 2.0362e-42
21320; 7; 1.93665e-42
21330; 7; 1.84197e-42
21340; 7; 1.75192e-42
21350; 7; 1.66626e-42
21360; 7; 1.5848e-42
21370; 7; 1.50732e-42
21380; 7; 1.43363e-42
21390; 7; 1.36354e-42
21400; 7; 1.29687e-42
21410; 7; 1.23347e-42
21420; 7; 1.17317e-42
21430; 7; 1.11581e-42
21440; 7; 1.06126e-42
21450; 7; 1.00937e-42
21460; 7; 9.60026e-43
21470; 7; 9.1309e-43
21480; 7; 8.68449e-43
21490; 7; 8.25991e-43
21500; 7; 7.85608e-43
21510; 7; 7.472e-43
21520; 7; 7.10669e-43
21530; 7; 6.75925e-43
21540; 7; 6.42879e-43
21550; 7; 6.11449e-43
21560; 7; 5.81555e-43
21570; 7; 5.53123e-43
21580; 7; 5.26081e-43
21590; 7; 5.00361e-43
21600; 7; 4.75898e-43
21610; 7; 4.52632e-43
21620; 7; 4.30503e-43
21630; 7; 4.09455e-43
21640; 7; 3.89437e-43
21650; 7; 3.70398e-43
21660; 7; 3.52289e-43
21670; 7; 3.35066e-43
21680; 7; 3.18684e-43
21690; 7; 3.03104e-43
21700; 7; 2.88285e-43
21710; 7; 2.74191e-43
21720; 7; 2.60786e-43
21730; 7; 2.48036e-43
21740; 7; 2.35909e-43
21750; 7; 2.24376e-43
21760; 7; 2.13406e-43
21770; 7; 2.02973e-43
21780; 7; 1.93049e-43
21790; 7; 1.83611e-43
21800; 7; 1.74635e-43
21810; 7; 1.66097e-43
21820; 7; 1.57976e-43
21830; 7; 1.50253e-43
21840; 7; 1.42907e-43
21850; 7; 1.3592e-43
21860; 7; 1.29275e-43
21870; 7; 1.22955e-43
21880; 7; 1.16944e-43
21890; 7; 1.11226e-43
21900; 7; 1.05788e-43
21910; 7; 1.00616e-43
21920; 7; 9.56974e-44
21930; 7; 9.10187e-44
21940; 7; 8.65688e-44
21950; 7; 8.23365e-44
21960; 7; 7.83111e-44
21970; 7; 7.44825e-44
21980; 7; 7.0841e-44
21990; 7; 6.73776e-44
22000; 7; 6.40835e-44
22010; 7; 6.09505e-44
22020; 7; 5.79706e-44
22030; 7; 5.51365e-44
22040; 7; 5.24408e-44
22050; 7; 4.9877e-44
22060; 7; 4.74385e-44
22070; 7; 4.51193e-44
22080; 7; 4.29134e-44
22090; 7; 4.08154e-44
22100; 7; 3.88199e-44
22110; 7; 3.6922e-44
22120; 7; 3.51169e-44
22130; 7; 3.34e-44
22140; 7; 3.17671e-44
22150; 7; 3.0214e-44
22160; 7; 2.87369e-44
22170; 7; 2.73319e-44
22180; 7; 2.59957e-44
22190; 7; 2.47247e-44
22200; 7; 2.3516e-44
22210; 7; 2.23663e-44
22220; 7; 2.12728e-44
22230; 7; 2.02328e-44
22240; 7; 1.92436e-44
22250; 7; 1.83028e-44
22260; 7; 1.74079e-44
22270; 7; 1.65569e-44
22280; 7; 1.57474e-44
22290; 7; 1.49775e-44
22300; 7; 1.42453e-44
22310; 7; 1.35488e-44
22320; 7; 1.28864e-44
22330; 7; 1.22564e-44
22340; 7; 1.16572e-44
22350; 7; 1.10873e-44
22360; 7; 1.05452e-44
22370; 7; 1.00297e-44
22380; 7; 9.53931e-45
22390; 7; 9.07294e-45
22400; 7; 8.62936e-45
22410; 7; 8.20747e-45
22420; 7; 7.80621e-45
22430; 7; 7.42457e-45
22440; 7; 7.06158e-45
22450; 7; 6.71634e-45
22460; 7; 6.38798e-45
22470; 7; 6.07567e-45
22480; 7; 5.77863e-45
22490; 7; 5.49612e-45
22500; 7; 5.22741e-45
22510; 7; 4.97185e-45
22520; 7; 4.72877e-45
22530; 7; 4.49758e-45
22540; 7; 4.2777e-45
22550; 7; 4.06856e-45
22560; 7; 3.86965e-45
22570; 7; 3.68046e-45
22580; 7; 3.50053e-45
22590; 7; 3.32939e-45
22600; 7; 3.16661e-45
22610; 7; 3.0118e-45
22620; 7; 2.86455e-45
22630; 7; 2.7245e-45
22640; 7; 2.5913e-45
22650; 7; 2.46461e-45
22660; 7; 2.34412e-45
22670; 7; 2.22952e-45
22680; 7; 2.12051e-45
22690; 7; 2.01684e-45
22700; 7; 1.91824e-45
22710; 7; 1.82446e-45
22720; 7; 1.73526e-45
22730; 7; 1.65042e-45
22740; 7; 1.56973e-45
22750; 7; 1.49299e-45
22760; 7; 1.42e-45
22770; 7; 1.35057e-45
22780; 7; 1.28455e-45
22790; 7; 1.22174e-45
22800; 7; 1.16201e-45
22810; 7; 1.1052e-45
22820; 7; 1.05117e-45
22830; 7; 9.99778e-46
22840; 7; 9.50899e-46
22850; 7; 9.04409e-46
22860; 7; 8.60193e-46
22870; 7; 8.18138e-46
22880; 7; 7.7814e-46
22890; 7; 7.40096e-46
22900; 7; 7.03913e-46
22910; 7; 6.69499e-46
22920; 7; 6.36767e-46
22930; 7; 6.05636e-46
22940; 7; 5.76026e-46
22950; 7; 5.47864e-46
22960; 7; 5.21079e-46
22970; 7; 4.95604e-46
22980; 7; 4.71374e-46
22990; 7; 4.48329e-46
23000; 7; 4.2641e-46
23010; 7; 4.05563e-46
23020; 7; 3.85735e-46
23030; 7; 3.66876e-46
23040; 7; 3.4894e-46
23050; 7; 3.3188e-46
23060; 7; 3.15655e-46
23070; 7; 3.00222e-46
23080; 7; 2.85544e-46
23090; 7; 2.71584e-46
23100; 7; 2.58306e-46
23110; 7; 2.45678e-46
23120; 7; 2.33667e-46
23130; 7; 2.22243e-46
23140; 7; 2.11377e-46
23150; 7; 2.01043e-46
23160; 7; 1.91214e-46
23170; 7; 1.81866e-46
23180; 7; 1.72974e-46
23190; 7; 1.64518e-46
23200; 7; 1.56474e-46
23210; 7; 1.48824e-46
23220; 7; 1.41548e-46
23230; 7; 1.34628e-46
23240; 7; 1.28046e-46
23250; 7; 1.21786e-46
23260; 7; 1.15832e-46
23270; 7; 1.10169e-46
23280; 7; 1.04783e-46
23290; 7; 9.96599e-47
23300; 7; 9.47876e-47
23310; 7; 9.01534e-47
23320; 7; 8.57458e-47
23330; 7; 8.15537e-47
23340; 7; 7.75666e-47
23350; 7; 7.37744e-47
23360; 7; 7.01675e-47
23370; 7; 6.67371e-47
23380; 7; 6.34743e-47
23390; 7; 6.0371e-47
23400; 7; 5.74195e-47
23410; 7; 5.46123e-47
23420; 7; 5.19423e-47
23430; 7; 4.94028e-47
23440; 7; 4.69875e-47
23450; 7; 4.46903e-47
23460; 7; 4.25054e-47
23470; 7; 4.04273e-47
23480; 7; 3.84508e-47
23490; 7; 3.6571e-47
23500; 7; 3.4783e-47
23510; 7; 3.30825e-47
23520; 7; 3.14651e-47
23530; 7; 2.99268e-47
23540; 7; 2.84637e-47
23550; 7; 2.70721e-47
23560; 7; 2.57485e-47
23570; 7; 2.44897e-47
23580; 7; 2.32924e-47
23590; 7; 2.21536e-47
23600; 7; 2.10705e-47
23610; 7; 2.00404e-47
23620; 7; 1.90606e-47
23630; 7; 1.81288e-47
23640; 7; 1.72424e-47
23650; 7; 1.63995e-47
23660; 7; 1.55977e-47
23670; 7; 1.48351e-47
23680; 7; 1.41098e-47
23690; 7; 1.342e-47
23700; 7; 1.27639e-47
23710; 7; 1.21399e-47
23720; 7; 1.15464e-47
23730; 7; 1.09819e-47
23740; 7; 1.0445e-47
23750; 7; 9.93431e-48
23760; 7; 9.44862e-48
23770; 7; 8.98668e-48
23780; 7; 8.54732e-48
23790; 7; 8.12945e-48
23800; 7; 7.732e-48
23810; 7; 7.35398e-48
23820; 7; 6.99445e-48
23830; 7; 6.65249e-48
23840; 7; 6.32725e-48
23850; 7; 6.01791e-48
23860; 7; 5.7237e-48
23870; 7; 5.44387e-48
23880; 7; 5.17772e-48
23890; 7; 4.92458e-48
23900; 7; 4.68382e-48
23910; 7; 4.45482e-48
23920; 7; 4.23703e-48
23930; 7; 4.02988e-48
23940; 7; 3.83286e-48
23950; 7; 3.64547e-48
23960; 7; 3.46725e-48
23970; 7; 3.29773e-48
23980; 7; 3.13651e-48
23990; 7; 2.98316e-48
24000; 7; 2.83732e-48
24010; 7; 2.6986e-48
24020; 7; 2.56667e-48
24030; 7; 2.44118e-48
24040; 7; 2.32183e-48
24050; 7; 2.20832e-48
24060; 7; 2.10036e-48
24070; 7; 1.99767e-48
24080; 7; 1.9e-48
24090; 7; 1.80711e-48
24100; 7; 1.71876e-48
24110; 7; 1.63473e-48
24120; 7; 1.55481e-48
24130; 7; 1.4788e-48
24140; 7; 1.4065e-48
24150; 7; 1.33773e-48
24160; 7; 1.27233e-48
24170; 7; 1.21013e-48
24180; 7; 1.15097e-48
24190; 7; 1.0947e-48
24200; 7; 1.04118e-48
24210; 7; 9.90273e-49
24220; 7; 9.41859e-49
24230; 7; 8.95811e-49
24240; 7; 8.52015e-49
24250; 7; 8.1036e-49
24260; 7; 7.70742e-49
24270; 7; 7.3306e-49
24280; 7; 6.97221e-49
24290; 7; 6.63134e-49
24300; 7; 6.30713e-49
24310; 7; 5.99878e-49
24320; 7; 5.7055e-49
24330; 7; 5.42656e-49
24340; 7; 5.16126e-49
24350; 7; 4.90892e-49
24360; 7; 4.66893e-49
24370; 7; 4.44066e-49
24380; 7; 4.22356e-49
24390; 7; 4.01707e-49
24400; 7; 3.82068e-49
24410; 7; 3.63388e-49
24420; 7; 3.45622e-49
24430; 7; 3.28725e-49
24440; 7; 3.12654e-49
24450; 7; 2.97368e-49
24460; 7; 2.8283e-49
24470; 7; 2.69002e-49
24480; 7; 2.55851e-49
24490; 7; 2.43342e-49
24500; 7; 2.31445e-49
24510; 7; 2.2013e-49
24520; 7; 2.09368e-49
24530; 7; 1.99132e-49
24540; 7; 1.89396e-49
24550; 7; 1.80137e-49
24560; 7; 1.7133e-49
24570; 7; 1.62954e-49
24580; 7; 1.54987e-49
24590; 7; 1.4741e-49
24600; 7; 1.40203e-49
24610; 7; 1.33348e-49
24620; 7; 1.26829e-49
24630; 7; 1.20628e-49
24640; 7; 1.14731e-49
24650; 7; 1.09122e-49
24660; 7; 1.03787e-49
24670; 7; 9.87125e-50
24680; 7; 9.38864e-50
24690; 7; 8.92963e-50
24700; 7; 8.49306e-50
24710; 7; 8.07784e-50
24720; 7; 7.68292e-50
24730; 7; 7.3073e-50
24740; 7; 6.95005e-50
24750; 7; 6.61026e-50
24760; 7; 6.28708e-50
24770; 7; 5.97971e-50
24780; 7; 5.68736e-50
24790; 7; 5.40931e-50
24800; 7; 5.14485e-50
24810; 7; 4.89332e-50
24820; 7; 4.65408e-50
24830; 7; 4.42655e-50
24840; 7; 4.21013e-50
24850; 7; 4.0043e-50
24860; 7; 3.80853e-50
24870; 7; 3.62233e-50
24880; 7; 3.44524e-50
24890; 7; 3.2768e-50
24900; 7; 3.1166e-50
24910; 7; 2.96423e-50
24920; 7; 2.81931e-50
24930; 7; 2.68147e-50
24940; 7; 2.55037e-50
24950; 7; 2.42569e-50
24960; 7; 2.30709e-50
24970; 7; 2.1943e-50
24980; 7; 2.08702e-50
24990; 7; 1.98499e-50
25000; 7; 1.88794e-50
25010; 7; 1.79564e-50
25020; 7; 1.70785e-50
25030; 7; 1.62436e-50
25040; 7; 1.54494e-50
25050; 7; 1.46941e-50
25060; 7; 1.39757e-50
25070; 7; 1.32924e-50
25080; 7; 1.26426e-50
25090; 7; 1.20245e-50
25100; 7; 1.14366e-50
25110; 7; 1.08775e-50
25120; 7; 1.03457e-50
25130; 7; 9.83987e-51
25140; 7; 9.3588e-51
25150; 7; 8.90125e-51
25160; 7; 8.46606e-51
25170; 7; 8.05216e-51
25180; 7; 7.65849e-51
25190; 7; 7.28407e-51
25200; 7; 6.92795e-51
25210; 7; 6.58924e-51
25220; 7; 6.2671e-51
25230; 7; 5.9607e-51
25240; 7; 5.66928e-51
25250; 7; 5.39211e-51
25260; 7; 5.12849e-51
25270; 7; 4.87776e-51
25280; 7; 4.63929e-51
25290; 7; 4.41247e-51
25300; 7; 4.19675e-51
25310; 7; 3.99157e-51
25320; 7; 3.79642e-51
25330; 7; 3.61082e-51
25340; 7; 3.43428e-51
25350; 7; 3.26638e-51
25360; 7; 3.10669e-51
25370; 7; 2.9548e-51
25380; 7; 2.81034e-51
25390; 7; 2.67295e-51
25400; 7; 2.54227e-51
25410; 7; 2.41797e-51
25420; 7; 2.29976e-51
25430; 7; 2.18733e-51
25440; 7; 2.08039e-51
25450; 7; 1.97868e-51
25460; 7; 1.88194e-51
25470; 7; 1.78993e-51
25480; 7; 1.70242e-51
25490; 7; 1.61919e-51
25500; 7; 1.54003e-51
25510; 7; 1.46474e-51
25520; 7; 1.39313e-51
25530; 7; 1.32502e-51
25540; 7; 1.26024e-51
25550; 7; 1.19862e-51
25560; 7; 1.14002e-51
25570; 7; 1.08429e-51
25580; 7; 1.03128e-51
25590; 7; 9.80858e-52
25600; 7; 9.32904e-52
25610; 7; 8.87295e-52
25620; 7; 8.43915e-52
25630; 7; 8.02656e-52
25640; 7; 7.63414e-52
25650; 7; 7.26091e-52
25660; 7; 6.90593e-52
25670; 7; 6.5683e-52
25680; 7; 6.24717e-52
25690; 7; 5.94175e-52
25700; 7; 5.65126e-52
25710; 7; 5.37497e-52
25720; 7; 5.11219e-52
25730; 7; 4.86225e-52
25740; 7; 4.62454e-52
25750; 7; 4.39845e-52
25760; 7; 4.18341e-52
25770; 7; 3.97888e-52
25780; 7; 3.78435e-52
25790; 7; 3.59934e-52
25800; 7; 3.42337e-52
25810; 7; 3.256e-52
25820; 7; 3.09681e-52
25830; 7; 2.94541e-52
25840; 7; 2.80141e-52
25850; 7; 2.66445e-52
25860; 7; 2.53418e-52
25870; 7; 2.41029e-52
25880; 7; 2.29245e-52
25890; 7; 2.18037e-52
25900; 7; 2.07377e-52
25910; 7; 1.97239e-52
25920; 7; 1.87596e-52
25930; 7; 1.78424e-52
25940; 7; 1.69701e-52
25950; 7; 1.61404e-52
25960; 7; 1.53513e-52
25970; 7; 1.46008e-52
25980; 7; 1.3887e-52
25990; 7; 1.3208e-52
26000; 7; 1.25623e-52
26010; 7; 1.19481e-52
26020; 7; 1.1364e-52
26030; 7; 1.08084e-52
26040; 7; 1.028e-52
26050; 7; 9.7774e-53
26060; 7; 9.29939e-53
26070; 7; 8.84474e-53
26080; 7; 8.41232e-53
26090; 7; 8.00104e-53
26100; 7; 7.60987e-53
26110; 7; 7.23783e-53
26120; 7; 6.88397e-53
26130; 7; 6.54742e-53
26140; 7; 6.22731e-53
26150; 7; 5.92286e-53
26160; 7; 5.63329e-53
26170; 7; 5.35788e-53
26180; 7; 5.09594e-53
26190; 7; 4.8468e-53
26200; 7; 4.60984e-53
26210; 7; 4.38446e-53
26220; 7; 4.17011e-53
26230; 7; 3.96623e-53
26240; 7; 3.77232e-53
26250; 7; 3.58789e-53
26260; 7; 3.41248e-53
26270; 7; 3.24565e-53
26280; 7; 3.08697e-53
26290; 7; 2.93605e-53
26300; 7; 2.7925e-53
26310; 7; 2.65598e-53
26320; 7; 2.52613e-53
26330; 7; 2.40263e-53
26340; 7; 2.28516e-53
26350; 7; 2.17344e-53
26360; 7; 2.06718e-53
26370; 7; 1.96612e-53
26380; 7; 1.86999e-53
26390; 7; 1.77857e-53
26400; 7; 1.69162e-53
26410; 7; 1.60891e-53
26420; 7; 1.53025e-53
26430; 7; 1.45544e-53
26440; 7; 1.38428e-53
26450; 7; 1.31661e-53
26460; 7; 1.25224e-53
26470; 7; 1.19102e-53
26480; 7; 1.13279e-53
26490; 7; 1.0774e-53
26500; 7; 1.02473e-53
26510; 7; 9.74632e-54
26520; 7; 9.26982e-54
26530; 7; 8.81662e-54
26540; 7; 8.38558e-54
26550; 7; 7.97561e-54
26560; 7; 7.58568e-54
26570; 7; 7.21482e-54
26580; 7; 6.86209e-54
26590; 7; 6.5266e-54
26600; 7; 6.20752e-54
26610; 7; 5.90403e-54
26620; 7; 5.61538e-54
26630; 7; 5.34085e-54
26640; 7; 5.07974e-54
26650; 7; 4.83139e-54
26660; 7; 4.59518e-54
26670; 7; 4.37052e-54
26680; 7; 4.15685e-54
26690; 7; 3.95362e-54
26700; 7; 3.76033e-54
26710; 7; 3.57649e-54
26720; 7; 3.40163e-54
26730; 7; 3.23533e-54
26740; 7; 3.07715e-54
26750; 7; 2.92671e-54
26760; 7; 2.78363e-54
26770; 7; 2.64753e-54
26780; 7; 2.5181e-54
26790; 7; 2.39499e-54
26800; 7; 2.2779e-54
26810; 7; 2.16653e-54
26820; 7; 2.06061e-54
26830; 7; 1.95987e-54
26840; 7; 1.86405e-54
26850; 7; 1.77292e-54
26860; 7; 1.68624e-54
26870; 7; 1.6038e-54
26880; 7; 1.52539e-54
26890; 7; 1.45081e-54
26900; 7; 1.37988e-54
26910; 7; 1.31242e-54
26920; 7; 1.24826e-54
26930; 7; 1.18723e-54
26940; 7; 1.12919e-54
26950; 7; 1.07398e-54
26960; 7; 1.02147e-54
26970; 7; 9.71533e-55
26980; 7; 9.24035e-55
26990; 7; 8.78859e-55
27000; 7; 8.35892e-55
27010; 7; 7.95025e-55
27020; 7; 7.56157e-55
27030; 7; 7.19188e-55
27040; 7; 6.84027e-55
27050; 7; 6.50585e-55
27060; 7; 6.18778e-55
27070; 7; 5.88526e-55
27080; 7; 5.59753e-55
27090; 7; 5.32387e-55
27100; 7; 5.06359e-55
27110; 7; 4.81603e-55
27120; 7; 4.58057e-55
27130; 7; 4.35663e-55
27140; 7; 4.14363e-55
27150; 7; 3.94105e-55
27160; 7; 3.74838e-55
27170; 7; 3.56512e-55
27180; 7; 3.39082e-55
27190; 7; 3.22504e-55
27200; 7; 3.06737e-55
27210; 7; 2.91741e-55
27220; 7; 2.77478e-55
27230; 7; 2.63912e-55
27240; 7; 2.51009e-55
27250; 7; 2.38737e-55
27260; 7; 2.27065e-55
27270; 7; 2.15964e-55
27280; 7; 2.05406e-55
27290; 7; 1.95364e-55
27300; 7; 1.85812e-55
27310; 7; 1.76728e-55
27320; 7; 1.68088e-55
27330; 7; 1.5987e-55
27340; 7; 1.52054e-55
27350; 7; 1.4462e-55
27360; 7; 1.3755e-55
27370; 7; 1.30825e-55
27380; 7; 1.24429e-55
27390; 7; 1.18345e-55
27400; 7; 1.1256e-55
27410; 7; 1.07057e-55
27420; 7; 1.01823e-55
27430; 7; 9.68445e-56
27440; 7; 9.21098e-56
27450; 7; 8.76065e-56
27460; 7; 8.33235e-56
27470; 7; 7.92498e-56
27480; 7; 7.53753e-56
27490; 7; 7.16902e-56
27500; 7; 6.81853e-56
27510; 7; 6.48517e-56
27520; 7; 6.16811e-56
27530; 7; 5.86655e-56
27540; 7; 5.57974e-56
27550; 7; 5.30694e-56
27560; 7; 5.04749e-56
27570; 7; 4.80072e-56
27580; 7; 4.56601e-56
27590; 7; 4.34278e-56
27600; 7; 4.13046e-56
27610; 7; 3.92852e-56
27620; 7; 3.73646e-56
27630; 7; 3.55378e-56
27640; 7; 3.38004e-56
27650; 7; 3.21479e-56
27660; 7; 3.05762e-56
27670; 7; 2.90813e-56
27680; 7; 2.76595e-56
27690; 7; 2.63073e-56
27700; 7; 2.50211e-56
27710; 7; 2.37978e-56
27720; 7; 2.26344e-56
27730; 7; 2.15278e-56
27740; 7; 2.04753e-56
27750; 7; 1.94742e-56
27760; 7; 1.85222e-56
27770; 7; 1.76166e-56
27780; 7; 1.67553e-56
27790; 7; 1.59362e-56
27800; 7; 1.51571e-56
27810; 7; 1.4416e-56
27820; 7; 1.37112e-56
27830; 7; 1.30409e-56
27840; 7; 1.24033e-56
27850; 7; 1.17969e-56
27860; 7; 1.12202e-56
27870; 7; 1.06716e-56
27880; 7; 1.01499e-56
27890; 7; 9.65366e-57
27900; 7; 9.18169e-57
27910; 7; 8.7328e-57
27920; 7; 8.30586e-57
27930; 7; 7.89978e-57
27940; 7; 7.51356e-57
27950; 7; 7.14623e-57
27960; 7; 6.79685e-57
27970; 7; 6.46455e-57
27980; 7; 6.1485e-57
27990; 7; 5.8479e-57
28000; 7; 5.562e-57
28010; 7; 5.29007e-57
28020; 7; 5.03144e-57
28030; 7; 4.78546e-57
28040; 7; 4.5515e-57
28050; 7; 4.32897e-57
28060; 7; 4.11733e-57
28070; 7; 3.91603e-57
28080; 7; 3.72458e-57
28090; 7; 3.54249e-57
28100; 7; 3.36929e-57
28110; 7; 3.20457e-57
28120; 7; 3.0479e-57
28130; 7; 2.89889e-57
28140; 7; 2.75716e-57
28150; 7; 2.62236e-57
28160; 7; 2.49416e-57
28170; 7; 2.37222e-57
28180; 7; 2.25624e-57
28190; 7; 2.14593e-57
28200; 7; 2.04102e-57
28210; 7; 1.94123e-57
28220; 7; 1.84633e-57
28230; 7; 1.75606e-57
28240; 7; 1.67021e-57
28250; 7; 1.58855e-57
28260; 7; 1.51089e-57
28270; 7; 1.43702e-57
28280; 7; 1.36676e-57
28290; 7; 1.29994e-57
28300; 7; 1.23639e-57
28310; 7; 1.17594e-57
28320; 7; 1.11845e-57
28330; 7; 1.06377e-57
28340; 7; 1.01176e-57
28350; 7; 9.62297e-58
28360; 7; 9.1525e-58
28370; 7; 8.70504e-58
28380; 7; 8.27945e-58
28390; 7; 7.87467e-58
28400; 7; 7.48968e-58
28410; 7; 7.12351e-58
28420; 7; 6.77524e-58
28430; 7; 6.444e-58
28440; 7; 6.12895e-58
28450; 7; 5.82931e-58
28460; 7; 5.54432e-58
28470; 7; 5.27326e-58
28480; 7; 5.01545e-58
28490; 7; 4.77024e-58
28500; 7; 4.53703e-58
28510; 7; 4.31521e-58
28520; 7; 4.10424e-58
28530; 7; 3.90359e-58
28540; 7; 3.71274e-58
28550; 7; 3.53122e-58
28560; 7; 3.35858e-58
28570; 7; 3.19438e-58
28580; 7; 3.03821e-58
28590; 7; 2.88967e-58
28600; 7; 2.7484e-58
28610; 7; 2.61403e-58
28620; 7; 2.48623e-58
28630; 7; 2.36468e-58
28640; 7; 2.24907e-58
28650; 7; 2.13911e-58
28660; 7; 2.03453e-58
28670; 7; 1.93506e-58
28680; 7; 1.84046e-58
28690; 7; 1.75048e-58
28700; 7; 1.6649e-58
28710; 7; 1.5835e-58
28720; 7; 1.50608e-58
28730; 7; 1.43245e-58
28740; 7; 1.36242e-58
28750; 7; 1.29581e-58
28760; 7; 1.23246e-58
28770; 7; 1.1722e-58
