iteration; subpops; biggest_subpop; best; avg; dev
8; 3; 8; 11; 13.7083; 1.12777
9; 3; 8; 10; 13.4167; 0.832105
10; 3; 8; 9; 13.25; 0.912723
11; 4; 16; 9; 13.6875; 1.77817
12; 4; 16; 9; 13.4375; 1.86015
13; 4; 16; 8; 13.3125; 2.03398
14; 4; 16; 7; 13.0312; 1.90195
15; 4; 16; 7; 11.9844; 1.19168
16; 4; 16; 7; 11.6406; 0.82695
17; 4; 16; 7; 11.5469; 0.750436
18; 5; 32; 7; 12.2312; 1.42373
19; 5; 32; 7; 12.1438; 1.50932
20; 5; 32; 7; 12.0938; 1.54231
21; 5; 32; 7; 12.0312; 1.57769
22; 5; 32; 6; 11.9062; 1.52546
23; 5; 32; 6; 11.0813; 0.968739
24; 5; 32; 6; 11.0188; 0.869626
25; 5; 32; 6; 10.9313; 0.857536
26; 5; 32; 5; 10.8688; 0.878024
27; 5; 32; 5; 10.6125; 0.771707
28; 5; 32; 5; 10.4812; 0.75996
29; 5; 32; 5; 10.4812; 0.75996
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 14; 14.5; 0.5
1; 2; 4; 13; 14.5; 1.32916
2; 2; 4; 11; 13.75; 1.7806
3; 3; 8; 11; 14.25; 2.17088
4; 3; 8; 11; 13.4583; 1.90266
5; 3; 8; 11; 13.0833; 1.74148
6; 3; 8; 10; 12.75; 1.56021
7; 4; 16; 10; 13.2812; 2.07681
8; 4; 16; 9; 13.125; 2.27326
9; 4; 16; 8; 12.9062; 2.23139
10; 4; 16; 8; 12.875; 2.2177
11; 4; 16; 8; 12.875; 2.19326
12; 4; 16; 8; 11.9531; 1.75972
13; 4; 16; 8; 11.9219; 1.61087
14; 4; 16; 8; 11.8906; 1.56796
15; 4; 16; 8; 11.8906; 1.61076
16; 4; 16; 8; 11.8281; 1.67533
17; 4; 16; 7; 11.3281; 1.38512
18; 4; 16; 7; 11.2344; 1.33899
19; 4; 16; 7; 11.0781; 1.33515
20; 5; 32; 7; 11.8063; 1.74821
21; 5; 32; 7; 11.6937; 1.80822
22; 5; 32; 7; 11.5938; 1.80353
23; 5; 32; 5; 11.4938; 1.79346
24; 5; 32; 5; 10.8313; 1.4711
25; 5; 32; 5; 10.5062; 1.27465
26; 5; 32; 5; 10.325; 1.15579
27; 5; 32; 5; 10.325; 1.15579
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 14; 14; 0
1; 1; 2; 14; 14; 0
2; 2; 4; 13; 14.5; 0.75
3; 2; 4; 12; 13.875; 1.52744
4; 2; 4; 11; 12.75; 1.01372
5; 3; 8; 11; 13.5; 1.49761
6; 3; 8; 10; 12.5417; 1.32862
7; 3; 8; 9; 11.9167; 0.885924
8; 3; 8; 9; 11.75; 0.852843
9; 4; 16; 9; 12.5781; 1.58423
10; 4; 16; 7; 12.3594; 1.75518
11; 4; 16; 7; 12.1406; 1.71431
12; 4; 16; 6; 12.0469; 1.77345
13; 4; 16; 6; 11.8906; 1.75508
14; 4; 16; 6; 10.9531; 1.23092
15; 4; 16; 6; 10.8594; 1.04554
16; 4; 16; 6; 10.8281; 0.996457
17; 4; 16; 6; 10.4375; 0.784744
18; 4; 16; 6; 10.2188; 0.693119
19; 5; 32; 6; 11.1875; 1.38516
20; 5; 32; 6; 11.0875; 1.53515
21; 5; 32; 6; 10.9625; 1.50351
22; 5; 32; 6; 10.925; 1.51548
23; 5; 32; 6; 10.9; 1.53214
24; 5; 32; 6; 10.0625; 1.02972
25; 5; 32; 6; 10.0375; 0.948222
26; 5; 32; 5; 9.9875; 0.918461
27; 5; 32; 5; 9.68125; 0.788199
28; 5; 32; 5; 9.54375; 0.700961
29; 5; 32; 5; 9.54375; 0.700961
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 14; 14.5; 0.5
1; 1; 2; 14; 14.5; 1
2; 1; 2; 14; 14.5; 1.5
3; 1; 2; 14; 14.5; 2
4; 2; 4; 14; 14.375; 1.46651
5; 2; 4; 14; 14.375; 1.10825
6; 2; 4; 14; 14.25; 0.804127
7; 3; 8; 12; 14.4583; 1.56279
8; 3; 8; 9; 13.4167; 1.12856
9; 3; 8; 9; 13.2083; 0.883908
10; 3; 8; 9; 12.9583; 0.7281
11; 4; 16; 9; 13.5781; 1.6441
12; 4; 16; 9; 13.4844; 1.87065
13; 4; 16; 9; 13.3281; 1.84232
14; 4; 16; 9; 13.2969; 1.86231
15; 4; 16; 8; 13.2344; 1.85256
16; 4; 16; 8; 12.1094; 1.04789
17; 4; 16; 8; 12.0469; 0.938234
18; 4; 16; 7; 11.8906; 0.837519
19; 4; 16; 7; 11.7969; 0.834494
20; 4; 16; 7; 11.6719; 0.756766
21; 4; 16; 7; 11.3906; 0.723939
22; 4; 16; 7; 11.3594; 0.658593
23; 4; 16; 7; 11.1094; 0.512902
24; 5; 32; 7; 11.85; 1.12006
25; 5; 32; 7; 11.75; 1.22194
26; 5; 32; 7; 11.675; 1.22619
27; 5; 32; 7; 11.6375; 1.22092
28; 5; 32; 7; 11.5875; 1.20806
29; 5; 32; 7; 10.8688; 0.776287
30; 5; 32; 7; 10.8313; 0.665967
31; 5; 32; 7; 10.7937; 0.654471
32; 5; 32; 6; 10.7812; 0.654837
33; 5; 32; 6; 10.7562; 0.651338
34; 5; 32; 6; 10.4812; 0.545119
35; 5; 32; 6; 10.4812; 0.505494
36; 5; 32; 6; 10.4688; 0.496399
37; 5; 32; 6; 10.4688; 0.507493
38; 5; 32; 6; 10.4563; 0.518155
39; 5; 32; 6; 10.3187; 0.537013
40; 5; 32; 6; 10.3063; 0.539888
41; 5; 32; 6; 10.3063; 0.559926
42; 5; 32; 6; 10.2688; 0.560185
43; 5; 32; 6; 10.2438; 0.552292
44; 6; 64; 6; 10.9948; 1.14263
45; 6; 64; 6; 10.8646; 1.18705
46; 6; 64; 6; 10.8333; 1.1817
47; 6; 64; 6; 10.7917; 1.18652
48; 6; 64; 6; 10.7344; 1.17442
49; 6; 64; 6; 10.6979; 1.17096
50; 6; 64; 6; 10.026; 0.77286
51; 6; 64; 6; 9.97917; 0.695394
52; 6; 64; 6; 9.97396; 0.68236
53; 6; 64; 6; 9.97396; 0.685943
54; 6; 64; 5; 9.94792; 0.686424
55; 6; 64; 5; 9.6875; 0.585793
56; 6; 64; 5; 9.53906; 0.53861
57; 6; 64; 5; 9.53906; 0.53861
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 15; 15.5; 0.5
1; 1; 2; 15; 15.5; 1
2; 1; 2; 15; 15.5; 1.5
3; 2; 4; 13; 15.25; 1.90139
4; 2; 4; 12; 14.375; 1.65139
5; 2; 4; 12; 14; 1.32569
6; 3; 8; 11; 14.1667; 1.74706
7; 3; 8; 10; 13.2083; 1.42429
8; 3; 8; 9; 12.75; 1.14143
9; 3; 8; 9; 12.4583; 1.08415
10; 4; 16; 9; 13.1406; 1.78762
11; 4; 16; 7; 12.8906; 1.87582
12; 4; 16; 7; 12.7344; 1.86088
13; 4; 16; 7; 12.6406; 1.82508
14; 4; 16; 7; 12.6406; 1.81613
15; 4; 16; 7; 11.6875; 1.3414
16; 4; 16; 7; 11.6875; 1.20533
17; 4; 16; 7; 11.625; 1.15035
18; 4; 16; 7; 11.1562; 0.938955
19; 4; 16; 7; 10.8906; 0.791134
20; 5; 32; 7; 11.675; 1.33883
21; 5; 32; 6; 11.5625; 1.43333
22; 5; 32; 6; 11.5125; 1.43407
23; 5; 32; 6; 11.475; 1.40369
24; 5; 32; 6; 11.4125; 1.38544
25; 5; 32; 6; 10.6937; 0.975074
26; 5; 32; 6; 10.6687; 0.901726
27; 5; 32; 6; 10.6562; 0.857221
28; 5; 32; 6; 10.6312; 0.920969
29; 5; 32; 5; 10.5687; 0.952307
30; 5; 32; 5; 10.2688; 0.879888
31; 5; 32; 5; 10.075; 0.838933
32; 5; 32; 5; 10.075; 0.838933
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 15; 15.5; 0.5
1; 1; 2; 15; 15.5; 1
2; 1; 2; 15; 15.5; 1.5
3; 1; 2; 15; 15.5; 2
4; 2; 4; 13; 15.5; 2.5
5; 2; 4; 13; 15.5; 2.75
6; 2; 4; 13; 15.25; 2.625
7; 2; 4; 12; 14.125; 1.76319
8; 3; 8; 12; 14.4583; 1.75322
9; 3; 8; 11; 13.625; 1.56825
10; 3; 8; 9; 13; 1.0996
11; 3; 8; 9; 12.8333; 0.902698
12; 4; 16; 9; 13.3438; 1.53297
13; 4; 16; 9; 13.25; 1.74126
14; 4; 16; 8; 13.0938; 1.83827
15; 4; 16; 7; 12.9688; 1.77759
16; 4; 16; 7; 12.9062; 1.79142
17; 4; 16; 7; 12.0312; 1.49728
18; 4; 16; 7; 11.9688; 1.4493
19; 4; 16; 7; 11.8438; 1.33499
20; 4; 16; 7; 11.7812; 1.29167
21; 4; 16; 7; 11.75; 1.31208
22; 4; 16; 7; 11.1719; 0.999839
23; 4; 16; 6; 11.0781; 0.890528
24; 4; 16; 6; 11.0781; 0.891294
25; 4; 16; 6; 11.0469; 0.874607
26; 4; 16; 5; 10.8438; 0.892714
27; 5; 32; 5; 11.6438; 1.57441
28; 5; 32; 5; 10.8; 1.18057
29; 5; 32; 5; 10.5062; 0.999582
30; 5; 32; 5; 10.3063; 0.89162
31; 5; 32; 5; 10.3063; 0.89162
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 14; 15; 1
1; 1; 2; 14; 14; 1
2; 2; 4; 14; 14.375; 0.779508
3; 2; 4; 14; 14.25; 0.822767
4; 3; 8; 12; 14.5; 1.7116
5; 3; 8; 10; 13.375; 1.18464
6; 3; 8; 10; 13.0833; 1.12451
7; 3; 8; 9; 12.7083; 0.923721
8; 4; 16; 9; 13.3125; 1.62932
9; 4; 16; 8; 13.1875; 1.75377
10; 4; 16; 8; 13.0938; 1.74993
11; 4; 16; 8; 13.0938; 1.80608
12; 4; 16; 7; 12.9688; 1.83153
13; 4; 16; 7; 12; 1.29969
14; 4; 16; 7; 11.9062; 1.13982
15; 4; 16; 7; 11.9062; 1.11827
16; 4; 16; 6; 11.875; 1.24434
17; 4; 16; 6; 11.75; 1.20997
18; 4; 16; 6; 11.3281; 1.05944
19; 4; 16; 6; 11.1719; 0.967468
20; 4; 16; 6; 11.1406; 0.889958
21; 4; 16; 6; 10.875; 0.688996
22; 5; 32; 6; 11.6813; 1.2887
23; 5; 32; 6; 11.6062; 1.39155
24; 5; 32; 6; 11.5563; 1.45911
25; 5; 32; 6; 11.5062; 1.49062
26; 5; 32; 6; 11.4563; 1.52223
27; 5; 32; 6; 10.6937; 1.11833
28; 5; 32; 6; 10.6062; 1.02097
29; 5; 32; 6; 10.5938; 1.06567
30; 5; 32; 5; 10.5312; 1.04298
31; 5; 32; 5; 10.1875; 0.88529
32; 5; 32; 5; 10.0188; 0.815867
33; 5; 32; 5; 10.0188; 0.815867
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 15; 15; 0
1; 1; 2; 15; 15; 0
2; 1; 2; 15; 15; 0
3; 1; 2; 15; 15; 0
4; 2; 4; 14; 14.875; 0.330719
5; 2; 4; 13; 14.625; 0.945984
6; 2; 4; 12; 13.875; 0.847992
7; 2; 4; 12; 13.5; 0.423996
8; 3; 8; 11; 14; 1.24687
9; 3; 8; 11; 14; 1.52117
10; 3; 8; 11; 14; 1.6126
11; 3; 8; 11; 14; 1.87878
12; 3; 8; 11; 13.8333; 1.89847
13; 3; 8; 10; 12.75; 1.31319
14; 3; 8; 8; 12.2917; 1.09916
15; 3; 8; 8; 11.9167; 0.905732
16; 4; 16; 8; 12.7656; 1.79025
17; 4; 16; 7; 12.5469; 1.95504
18; 4; 16; 7; 12.3594; 2.009
19; 4; 16; 6; 12.2031; 1.96333
20; 4; 16; 6; 12.1406; 1.95192
21; 4; 16; 6; 11; 1.17503
22; 4; 16; 6; 10.8438; 0.886714
23; 4; 16; 6; 10.8438; 0.763204
24; 4; 16; 6; 10.8125; 0.701077
25; 4; 16; 6; 10.8125; 0.685545
26; 4; 16; 6; 10.5312; 0.581087
27; 4; 16; 6; 10.5312; 0.554973
28; 4; 16; 6; 10.5312; 0.548444
29; 4; 16; 6; 10.5312; 0.546812
30; 4; 16; 6; 10.5312; 0.546404
31; 4; 16; 6; 10.3438; 0.478107
32; 4; 16; 6; 10.3438; 0.461033
33; 4; 16; 6; 10.3438; 0.456765
34; 4; 16; 6; 10.3438; 0.455698
35; 4; 16; 6; 10.3438; 0.455431
36; 5; 32; 6; 11.2375; 1.21622
37; 5; 32; 6; 11.1; 1.33038
38; 5; 32; 6; 11.0375; 1.33526
39; 5; 32; 6; 10.975; 1.32431
40; 5; 32; 6; 10.925; 1.29876
41; 5; 32; 6; 10.0875; 0.712136
42; 5; 32; 6; 10.0625; 0.590906
43; 5; 32; 6; 10.0625; 0.616684
44; 5; 32; 6; 10.025; 0.616228
45; 5; 32; 6; 9.975; 0.610922
46; 5; 32; 6; 9.75; 0.579236
47; 5; 32; 6; 9.7375; 0.590847
48; 5; 32; 5; 9.675; 0.618039
49; 5; 32; 5; 9.5; 0.562222
50; 5; 32; 5; 9.5; 0.562222
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 14; 15; 1
1; 2; 4; 14; 14.875; 1.33072
2; 2; 4; 14; 14.625; 1.71022
3; 2; 4; 13; 14.125; 1.48011
4; 3; 8; 13; 14.3333; 1.75166
5; 3; 8; 10; 13.5417; 1.56112
6; 3; 8; 9; 13; 1.30972
7; 3; 8; 9; 12.7917; 1.18396
8; 4; 16; 9; 13.2656; 1.82061
9; 4; 16; 9; 13.1406; 1.92688
10; 4; 16; 8; 13.0156; 1.97254
11; 4; 16; 7; 12.8906; 2.06119
12; 4; 16; 6; 12.7656; 2.10903
13; 4; 16; 6; 11.8281; 1.66153
14; 4; 16; 6; 11.5781; 1.44674
15; 4; 16; 6; 11.1094; 1.08545
16; 4; 16; 6; 10.9844; 1.04267
17; 5; 32; 6; 11.7188; 1.56507
18; 5; 32; 6; 11.5813; 1.628
19; 5; 32; 6; 11.5188; 1.61578
20; 5; 32; 6; 11.4437; 1.60714
21; 5; 32; 6; 11.3562; 1.57584
22; 5; 32; 6; 10.6312; 1.18756
23; 5; 32; 6; 10.6188; 1.11867
24; 5; 32; 6; 10.2937; 0.956141
25; 5; 32; 6; 10.1312; 0.857047
26; 6; 64; 6; 10.9271; 1.32351
27; 6; 64; 6; 10.8594; 1.376
28; 6; 64; 6; 10.8021; 1.3951
29; 6; 64; 6; 10.7708; 1.3988
30; 6; 64; 6; 10.75; 1.39784
31; 6; 64; 6; 10.138; 1.06842
32; 6; 64; 6; 10.1276; 1.04618
33; 6; 64; 6; 10.0495; 1.03911
34; 6; 64; 5; 9.98698; 1.02854
35; 6; 64; 5; 9.70833; 0.891926
36; 6; 64; 5; 9.57292; 0.851784
37; 6; 64; 5; 9.57292; 0.851784
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 15; 15.5; 0.5
1; 1; 2; 15; 15.5; 1
2; 2; 4; 13; 15.625; 2.01861
3; 2; 4; 13; 14.375; 1.38431
4; 2; 4; 13; 14.25; 0.942153
5; 2; 4; 13; 14.25; 0.721076
6; 3; 8; 12; 14.3333; 1.43443
7; 3; 8; 9; 13.3333; 1.11621
8; 3; 8; 9; 12.9167; 0.815123
9; 3; 8; 9; 12.75; 0.642499
10; 4; 16; 9; 13.2812; 1.36574
11; 4; 16; 9; 13.1875; 1.54971
12; 4; 16; 8; 13.0938; 1.59255
13; 4; 16; 8; 13; 1.64025
14; 4; 16; 7; 12.9062; 1.67859
15; 4; 16; 7; 11.9844; 1.12189
16; 4; 16; 6; 11.8906; 0.9663
17; 4; 16; 6; 11.7969; 0.904083
18; 4; 16; 6; 11.7031; 0.861622
19; 4; 16; 6; 11.7031; 0.829984
20; 4; 16; 6; 11.375; 0.757806
21; 4; 16; 6; 11.3438; 0.764008
22; 4; 16; 6; 11.3125; 0.780752
23; 4; 16; 6; 11.0469; 0.667311
24; 5; 32; 6; 11.8063; 1.28689
25; 5; 32; 6; 11.7312; 1.44584
26; 5; 32; 6; 11.6062; 1.42515
27; 5; 32; 6; 11.5687; 1.42287
28; 5; 32; 6; 11.5312; 1.39095
29; 5; 32; 6; 10.775; 1.03749
30; 5; 32; 6; 10.75; 1.02841
31; 5; 32; 5; 10.7; 1.02954
32; 5; 32; 5; 10.2937; 0.763722
33; 5; 32; 5; 10.175; 0.718416
34; 5; 32; 5; 10.175; 0.718416
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 13; 14; 1
1; 1; 2; 13; 14; 2
2; 1; 2; 13; 13; 2
3; 2; 4; 13; 14.25; 1.25
4; 2; 4; 13; 14.25; 1.45416
5; 2; 4; 13; 13.5; 1.16009
6; 2; 4; 13; 13.125; 0.910764
7; 3; 8; 10; 13.625; 1.75517
8; 3; 8; 10; 13.4583; 2.11663
9; 3; 8; 10; 12.25; 1.47741
10; 3; 8; 9; 11.8333; 1.01341
11; 3; 8; 9; 11.6667; 0.858746
12; 4; 16; 9; 12.4688; 1.61511
13; 4; 16; 8; 12.3438; 1.8042
14; 4; 16; 8; 12.2188; 1.88376
15; 4; 16; 7; 12.0625; 1.94604
16; 4; 16; 6; 11.875; 1.98489
17; 4; 16; 6; 10.8906; 1.28988
18; 4; 16; 6; 10.625; 1.12363
19; 4; 16; 6; 10.3906; 0.972697
20; 5; 32; 6; 11.2812; 1.57682
21; 5; 32; 6; 11.1438; 1.64695
22; 5; 32; 6; 11.0938; 1.70728
23; 5; 32; 6; 10.9938; 1.70266
24; 5; 32; 6; 10.9313; 1.72377
25; 5; 32; 6; 10.1188; 1.25845
26; 5; 32; 5; 10.0437; 1.18521
27; 5; 32; 5; 9.7125; 0.981737
28; 5; 32; 5; 9.59375; 0.915667
29; 5; 32; 5; 9.59375; 0.915667
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 12; 13.5; 1.5
1; 1; 2; 12; 13.5; 3
2; 1; 2; 12; 13.5; 4.5
3; 1; 2; 12; 13.5; 6
4; 2; 4; 12; 14.125; 3.96651
5; 2; 4; 12; 14.125; 2.94976
6; 2; 4; 12; 14.125; 2.44139
7; 2; 4; 12; 14.125; 2.1872
8; 2; 4; 12; 14.125; 2.12311
9; 2; 4; 12; 14; 2.06155
10; 3; 8; 12; 14.2917; 2.2562
11; 3; 8; 11; 13.4167; 1.98393
12; 3; 8; 9; 12.875; 1.69832
13; 3; 8; 8; 12.5417; 1.59362
14; 4; 16; 8; 13.1406; 2.15391
15; 4; 16; 8; 12.9531; 2.19163
16; 4; 16; 8; 12.9219; 2.24007
17; 4; 16; 7; 12.7969; 2.27023
18; 4; 16; 6; 12.6094; 2.22921
19; 4; 16; 6; 11.6562; 1.74947
20; 4; 16; 6; 11.2031; 1.42937
21; 4; 16; 6; 10.9531; 1.20168
22; 5; 32; 6; 11.725; 1.66079
23; 5; 32; 6; 11.65; 1.73381
24; 5; 32; 6; 11.5875; 1.73317
25; 5; 32; 6; 11.575; 1.76112
26; 5; 32; 6; 11.5125; 1.73863
27; 5; 32; 6; 10.7812; 1.37911
28; 5; 32; 6; 10.7562; 1.31901
29; 5; 32; 6; 10.7438; 1.3183
30; 5; 32; 6; 10.7312; 1.30685
31; 5; 32; 6; 10.7188; 1.29038
32; 5; 32; 6; 10.35; 1.12863
33; 5; 32; 6; 10.3375; 1.09547
34; 5; 32; 6; 10.3375; 1.13344
35; 5; 32; 5; 10.3; 1.14268
36; 5; 32; 5; 10.1; 1.08396
37; 5; 32; 5; 10.1; 1.08396
iteration; subpops; biggest_subpop; best; avg; dev
0; 1; 2; 14; 14.5; 0.5
1; 1; 2; 14; 14.5; 1
2; 1; 2; 14; 14.5; 1.5
3; 2; 4; 14; 14.75; 1.25
4; 2; 4; 14; 14.625; 1.20572
5; 3; 8; 12; 14.8333; 1.79942
6; 3; 8; 12; 13.8333; 1.26334
7; 3; 8; 10; 13.6667; 1.27966
8; 3; 8; 10; 13.2917; 1.17932
9; 4; 16; 10; 13.6875; 1.80314
10; 4; 16; 8; 13.4688; 2.00963
11; 4; 16; 8; 13.2188; 1.924
12; 4; 16; 8; 13.1562; 1.84009
13; 4; 16; 8; 13.0625; 1.77679
14; 4; 16; 8; 12.1406; 1.26874
15; 4; 16; 8; 11.7344; 0.969296
16; 4; 16; 8; 11.4844; 0.822063
17; 5; 32; 8; 12.1438; 1.32302
