iteration; levels; best; avg; dev
46; 23; 38; 49.2739; 3.60279
47; 23; 38; 49.273; 3.59299
48; 23; 38; 49.2393; 3.58629
49; 23; 38; 49.2018; 3.57819
50; 23; 38; 49.2074; 3.5718
51; 23; 38; 49.1883; 3.56419
52; 23; 38; 49.079; 3.58057
53; 24; 37; 49.0694; 3.57277
54; 24; 37; 48.4414; 3.46254
55; 24; 37; 48.4022; 3.45397
56; 24; 37; 48.3998; 3.45187
57; 24; 37; 48.3316; 3.45915
58; 24; 37; 48.2658; 3.46014
59; 24; 37; 48.2579; 3.45386
60; 24; 37; 48.2262; 3.44326
61; 24; 37; 48.2262; 3.43583
62; 24; 37; 48.241; 3.45135
63; 24; 37; 48.229; 3.44774
64; 24; 37; 48.2211; 3.43966
65; 24; 37; 48.213; 3.43846
66; 24; 37; 48.2078; 3.43555
67; 24; 37; 48.2079; 3.43087
68; 24; 37; 48.2016; 3.42497
69; 24; 37; 48.1977; 3.42187
70; 24; 37; 48.1519; 3.42334
71; 24; 37; 48.1525; 3.41712
iteration; levels; best; avg; dev
0; 1; 86; 0; 0
1; 1; 86; 86; 0
2; 2; 82; 91.5; 5.5
3; 2; 82; 85.1667; 5.92105
4; 3; 77; 85.25; 5.71052
5; 4; 73; 82.0889; 4.17319
6; 4; 73; 78.6458; 3.60828
7; 5; 71; 78.3119; 3.46762
8; 6; 65; 76.9083; 3.14961
9; 7; 64; 73.7685; 3.6073
10; 8; 57; 71.5893; 3.50557
11; 9; 56; 68.2149; 4.45907
12; 10; 55; 66.0373; 4.33305
13; 11; 53; 64.1956; 4.10237
14; 11; 53; 62.6069; 3.93505
15; 12; 52; 62.1899; 3.88652
16; 13; 49; 60.89; 3.66338
17; 14; 47; 59.3681; 3.71213
18; 14; 47; 57.8632; 3.76936
19; 14; 47; 57.5727; 3.80339
20; 15; 45; 57.2038; 3.85316
21; 15; 45; 56.0408; 3.78262
22; 15; 45; 55.8598; 3.76643
23; 15; 45; 55.777; 3.76472
24; 16; 44; 55.5254; 3.77429
25; 16; 44; 54.4255; 3.70397
26; 17; 43; 54.2549; 3.70127
27; 17; 43; 53.4438; 3.51395
28; 17; 43; 53.3119; 3.51651
29; 18; 42; 53.2927; 3.50774
30; 19; 40; 52.4549; 3.38963
31; 19; 40; 51.6432; 3.3757
32; 19; 40; 51.6194; 3.35909
33; 19; 40; 51.562; 3.43377
34; 19; 40; 51.5154; 3.4279
35; 19; 40; 51.4831; 3.44391
36; 19; 40; 51.4448; 3.42731
37; 19; 40; 51.2921; 3.43451
38; 19; 40; 51.1695; 3.42552
39; 19; 40; 51.0913; 3.42459
40; 20; 40; 51.0835; 3.41597
41; 21; 38; 50.4777; 3.24595
42; 21; 38; 49.618; 3.26516
43; 21; 38; 49.6009; 3.25462
44; 21; 38; 49.5571; 3.24752
45; 21; 38; 49.4914; 3.24855
46; 21; 38; 49.4844; 3.23827
47; 22; 38; 49.464; 3.22838
48; 22; 38; 48.8926; 3.08342
49; 22; 38; 48.8846; 3.06761
50; 22; 38; 48.8784; 3.06492
51; 22; 38; 48.845; 3.05847
52; 22; 38; 48.8036; 3.05041
53; 22; 38; 48.8094; 3.04536
54; 22; 38; 48.7568; 3.04118
55; 23; 38; 48.7387; 3.03137
56; 23; 38; 48.2011; 2.89265
57; 23; 38; 48.1828; 2.87667
58; 23; 38; 48.1594; 2.86561
59; 24; 38; 48.14; 2.85742
60; 24; 38; 47.7011; 2.73271
61; 25; 38; 47.687; 2.72026
62; 26; 36; 47.2879; 2.59927
63; 26; 36; 46.7815; 2.57232
64; 26; 36; 46.7507; 2.57128
65; 26; 36; 46.698; 2.59397
66; 27; 36; 46.6906; 2.59593
67; 27; 36; 46.2709; 2.51968
68; 27; 36; 46.2773; 2.52515
69; 27; 36; 46.269; 2.5206
70; 27; 36; 46.2696; 2.51539
71; 27; 36; 46.2658; 2.51129
72; 27; 36; 46.2672; 2.51392
73; 27; 36; 46.2726; 2.51495
74; 27; 36; 46.2665; 2.50701
iteration; levels; best; avg; dev
0; 1; 96; 0; 0
1; 1; 96; 96; 0
2; 2; 79; 99; 3
3; 2; 79; 85.8333; 6.1428
4; 2; 79; 84.875; 7.42133
5; 2; 79; 84.8; 7.60425
6; 3; 71; 84.25; 7.56322
7; 3; 71; 79.254; 5.62888
8; 4; 66; 79.3333; 4.99274
9; 4; 66; 75.2722; 4.26769
10; 4; 66; 75.05; 3.91545
11; 5; 60; 74.7838; 3.73187
12; 5; 60; 70.625; 4.07975
13; 5; 60; 70.2862; 4.02327
14; 6; 57; 69.9621; 3.96673
15; 7; 51; 67.3247; 3.59195
16; 7; 51; 63.747; 4.1389
17; 7; 51; 63.6823; 4.34489
18; 7; 51; 63.6417; 4.38839
19; 7; 51; 63.5588; 4.35102
20; 7; 51; 63.648; 4.32674
21; 7; 51; 63.6754; 4.34502
22; 7; 51; 63.5492; 4.31762
23; 7; 51; 63.1058; 4.28329
24; 8; 51; 63.1247; 4.23518
25; 8; 51; 61.4611; 3.60414
